#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
145,Furkan Haltali,BVS,20,11.8,3.4,1.4,2.5,.551,0.0,0.0,.000,0.7,1.3,.560,1.4,1.6,2.9,0.4,0.4,0.3,0.6,2.4,2020
146,Erol Can Cinko,GAZ,17,15.0,3.4,0.9,3.3,.268,0.8,2.9,.265,0.8,0.9,.933,0.4,0.5,0.8,1.3,0.4,0.0,0.6,1.6,2020
147,Enes Taskiran,TUR,17,7.3,3.4,1.2,2.2,.526,0.7,1.3,.545,0.3,0.4,.714,0.1,0.6,0.7,0.4,0.2,0.0,0.5,0.8,2020
148,Yunus Akcay,ITU,17,10.8,3.3,1.1,2.9,.380,0.5,1.5,.360,0.5,0.8,.692,0.2,0.8,1.1,0.9,0.5,0.0,0.8,1.8,2020
149,Muhaymin Mustafa,TOF,20,10.4,3.0,1.0,2.7,.370,0.5,1.5,.345,0.5,0.7,.714,0.1,0.7,0.8,0.6,0.3,0.1,0.6,1.5,2020
150,Mahir Agva,DBI,23,10.7,3.0,1.2,2.5,.474,0.0,0.1,.000,0.6,1.0,.583,1.1,1.5,2.6,0.2,0.6,0.3,0.4,1.7,2020
151,Burak Eslik,AFYO,20,9.4,3.0,0.9,2.3,.400,0.3,1.0,.316,0.9,1.1,.810,0.0,0.7,0.7,0.5,0.3,0.0,0.3,1.0,2020
152,Kadir Bayram,OGA,17,11.3,2.9,1.0,2.9,.340,0.5,1.6,.333,0.4,0.5,.875,0.1,0.6,0.6,1.3,0.4,0.0,0.8,1.6,2020
153,Omer Ilyasoglu,EFE,13,7.2,2.9,1.2,2.3,.500,0.6,1.2,.533,0.0,0.0,.000,0.3,0.5,0.8,1.3,0.2,0.0,1.1,0.7,2020
154,Yigit Vardal,DEM,13,12.9,2.8,1.1,3.2,.333,0.5,1.6,.286,0.2,0.3,.750,0.1,1.0,1.1,1.5,0.2,0.0,0.9,1.5,2020
155,Sadik Kabaca,BVS,12,9.4,2.8,1.2,2.8,.412,0.3,0.9,.273,0.3,0.4,.600,0.3,0.7,1.0,0.1,0.3,0.5,0.6,1.2,2020
156,Omer Al,BES,19,13.5,2.8,1.1,2.7,.392,0.3,0.9,.333,0.4,0.4,.875,0.0,0.9,0.9,1.3,0.6,0.0,0.9,1.6,2020
157,Ayberk Olmaz,GAL,16,9.5,2.8,1.0,3.1,.327,0.4,1.6,.280,0.3,0.5,.625,0.4,1.5,1.9,0.2,0.3,0.1,0.1,0.9,2020
158,Erkan Yilmaz,BVS,18,12.3,2.7,1.0,2.7,.375,0.1,1.2,.095,0.6,0.9,.647,0.6,2.5,3.1,1.7,0.7,0.2,1.1,1.3,2020
159,Thomas Akyazili,BAHC,10,9.0,2.7,1.0,2.2,.455,0.3,1.2,.250,0.4,0.6,.667,0.1,0.9,1.0,0.5,0.5,0.0,0.5,3.1,2020
160,Berkay Candan,FEN,22,11.2,2.7,0.9,2.5,.339,0.4,1.5,.281,0.5,0.6,.857,0.4,1.1,1.5,0.5,0.2,0.0,0.6,1.6,2020
161,Mustafa Kurtuldum,EFE,13,5.9,2.6,1.1,2.6,.412,0.3,1.1,.286,0.2,0.2,.667,0.2,0.7,0.8,0.5,0.1,0.0,0.3,0.8,2020
162,Safak Edge,TUR,22,12.4,2.6,1.0,3.3,.292,0.6,2.2,.265,0.1,0.1,.667,0.1,0.1,0.3,1.2,0.3,0.0,0.9,1.0,2020
163,Erkan Veyseloglu,DBI,22,9.5,2.5,1.0,2.0,.467,0.2,0.7,.267,0.4,0.5,.800,0.6,0.8,1.4,0.2,0.1,0.0,0.3,0.8,2020
164,Polat Kaya,TUR,14,8.3,2.4,0.6,1.7,.375,0.6,1.4,.474,0.4,0.4,1.000,0.2,0.2,0.4,0.7,0.1,0.0,0.0,0.6,2020
165,Sinan Saglam,AFYO,21,7.6,2.2,1.0,2.0,.488,0.1,0.5,.200,0.1,0.4,.250,0.5,1.1,1.6,0.2,0.3,0.2,0.4,1.2,2020
166,Tevfik Akdamar,BURS,21,6.4,2.2,0.8,1.8,.447,0.4,1.2,.346,0.1,0.1,1.000,0.2,1.0,1.2,0.3,0.3,0.0,0.0,1.1,2020
167,Mehmet Alemdaroglu,AFYO,23,6.1,2.1,1.0,1.7,.575,0.0,0.0,.000,0.1,0.5,.250,0.5,0.9,1.4,0.3,0.2,0.0,0.3,1.0,2020
168,Cevat Alper Ozcan,BAHC,18,9.8,1.9,0.7,2.2,.325,0.2,0.8,.286,0.2,0.4,.500,0.3,0.7,1.0,0.9,0.4,0.1,0.6,1.6,2020
169,Troy Sav,DBI,10,5.5,1.8,0.7,1.3,.538,0.0,0.2,.000,0.4,0.4,1.000,0.7,1.1,1.8,0.0,0.1,0.2,0.4,1.5,2020
170,Dogukan Sanli,AFYO,14,6.1,1.8,0.7,2.0,.357,0.3,1.1,.267,0.1,0.1,1.000,0.3,0.5,0.8,0.6,0.1,0.0,0.4,0.8,2020
171,Muhammet Senli,BAHC,19,8.6,1.7,0.7,1.8,.371,0.1,0.5,.100,0.3,0.5,.556,0.7,1.5,2.2,0.0,0.2,0.0,0.4,1.5,2020
172,Caner Erdeniz,GAL,14,9.2,1.6,0.6,2.1,.310,0.2,1.1,.188,0.1,0.3,.500,0.4,0.6,0.9,0.6,0.2,0.0,0.4,1.0,2020
173,Hasan Emir Gokalp,GAL,13,8.8,1.5,0.5,1.7,.318,0.2,0.9,.250,0.2,0.3,.750,0.2,0.2,0.5,1.3,0.4,0.0,0.3,1.5,2020
174,Mert Alemdar,OGA,16,4.7,1.5,0.4,0.9,.467,0.3,0.6,.500,0.3,0.4,.833,0.2,0.4,0.6,0.6,0.1,0.0,0.0,0.9,2020
175,Tunahan Dikmen,OGA,10,5.5,1.3,0.6,1.8,.333,0.0,0.0,.000,0.1,0.1,1.000,0.8,1.2,2.0,0.3,0.2,0.0,0.1,0.9,2020
176,Burak Selen,ITU,18,8.3,1.3,0.5,1.7,.300,0.1,1.1,.105,0.2,0.2,1.000,0.5,0.9,1.4,0.1,0.3,0.1,0.4,0.9,2020
177,Altan Erol,BAHC,15,9.9,1.3,0.5,1.3,.368,0.0,0.5,.000,0.3,0.7,.455,0.3,0.9,1.2,0.4,0.4,0.1,0.2,1.5,2020
178,Hadi Ozdemir,BAHC,20,9.1,1.1,0.4,1.1,.364,0.0,0.3,.000,0.3,0.6,.500,0.8,1.2,2.0,0.4,0.2,0.1,0.3,1.6,2020
179,Murat Goktas,GAZ,13,8.0,1.1,0.3,1.5,.211,0.3,1.4,.222,0.2,0.2,.667,0.2,0.8,1.1,0.3,0.1,0.1,0.5,1.6,2020
180,Ugur Hortum,DEM,14,6.4,1.1,0.5,1.4,.368,0.1,0.5,.143,0.0,0.0,.000,0.3,0.6,0.9,0.9,0.1,0.0,0.5,0.8,2020
181,Atakan Erdek,BVS,14,6.6,0.9,0.4,1.3,.333,0.0,0.4,.000,0.1,0.1,.500,0.0,0.6,0.6,0.6,0.1,0.0,0.5,0.9,2020
182,Tugberk Gedikli,BURS,19,6.2,0.9,0.3,0.7,.357,0.2,0.4,.429,0.2,0.3,.667,0.1,0.6,0.7,0.4,0.1,0.0,0.4,1.4,2020
183,Sabahattin Gondur,BES,10,8.6,0.8,0.3,1.5,.200,0.2,1.0,.200,0.0,0.0,.000,0.0,0.6,0.6,0.7,0.0,0.0,0.9,1.5,2020
184,Ulas Peker,AFYO,10,4.2,0.8,0.3,1.2,.250,0.2,0.6,.333,0.0,0.0,.000,0.1,0.3,0.4,1.0,0.1,0.0,0.2,0.8,2020
185,Arda Erdogan,DEM,18,7.7,0.4,0.2,1.2,.136,0.1,0.6,.100,0.0,0.0,.000,0.1,0.6,0.7,1.3,0.2,0.0,0.9,0.6,2020
1,Pako Cruz,AFYO,25,34.1,19.6,7.2,15.8,.458,3.4,7.7,.438,1.7,2.2,.796,1.1,2.8,3.8,5.5,1.2,0.0,3.8,2.9,2021
2,Marial Shayok,BURS,12,28.9,18.9,6.2,12.8,.481,1.7,5.2,.323,4.9,5.6,.881,2.2,4.8,6.9,4.2,0.6,0.2,2.0,2.1,2021
3,Alperen Sengun,BES,34,28.0,18.6,6.7,10.8,.626,0.2,1.0,.212,4.9,6.1,.812,3.8,5.1,8.9,2.7,1.3,1.5,2.5,3.1,2021
4,Kyle Wiltjer,TUR,32,32.7,18.5,7.0,14.0,.499,2.8,6.3,.443,1.7,2.1,.809,1.2,4.5,5.6,2.1,0.4,0.3,1.2,2.3,2021
5,Nando De Colo,FEN,17,26.6,18.1,5.5,10.9,.508,1.6,4.5,.351,5.4,5.8,.929,0.4,2.6,3.1,5.5,0.9,0.1,3.1,2.4,2021
6,"James Blackmon, Jr.",BES,28,32.8,18.0,5.8,12.6,.458,3.2,7.4,.437,3.3,3.6,.892,0.4,3.1,3.5,2.3,0.7,0.1,2.0,1.9,2021
7,Erick Green,BAHC,25,32.9,17.9,5.8,12.8,.456,2.2,6.5,.344,4.0,4.6,.868,0.4,2.8,3.2,3.4,1.1,0.2,1.9,2.1,2021
8,Mouhammadou Jaiteh,GAZ,30,30.8,16.7,6.8,10.7,.638,0.1,0.2,.667,3.0,5.8,.514,3.8,7.0,10.8,2.1,0.7,0.9,2.6,3.2,2021
9,Vladimir Stimac,BAHC,11,31.6,16.4,6.5,13.3,.486,0.7,2.0,.364,2.7,4.0,.682,3.5,6.2,9.6,1.9,0.2,0.5,1.5,2.9,2021
10,Robert Johnson,LOKM,13,31.7,16.2,6.5,13.0,.497,2.5,5.2,.471,0.8,1.2,.688,0.2,4.0,4.2,3.7,0.5,0.0,2.6,2.2,2021
11,Andrew Andrews,DBI,31,29.4,15.9,4.2,10.3,.408,2.0,5.3,.376,5.5,6.4,.864,0.8,2.3,3.1,3.5,1.1,0.0,2.5,3.3,2021
12,Elgin Cook,LOKM,29,32.9,15.9,6.0,11.2,.534,1.5,3.8,.387,2.4,3.1,.780,2.7,3.9,6.6,1.9,1.0,0.5,1.7,2.9,2021
13,Kenny Hayes,GAZ,11,30.1,15.8,4.9,10.4,.474,1.7,3.5,.500,4.3,4.6,.922,0.8,0.8,1.6,4.0,0.3,0.1,1.5,2.0,2021
14,Daryl Macon,GAL,17,32.1,15.7,5.2,11.8,.445,2.1,5.0,.412,3.2,3.6,.885,0.2,2.3,2.5,5.5,0.8,0.1,2.9,2.6,2021
15,Gabriel Olaseni,DEM,27,31.3,15.6,5.7,9.2,.622,0.0,0.0,.000,4.1,5.1,.791,3.5,5.6,9.1,0.9,0.6,0.6,1.6,3.5,2021
16,Raymar Morgan,PIN,34,26.2,15.5,5.9,10.3,.570,0.5,1.4,.362,3.2,4.4,.732,2.5,4.6,7.1,2.3,1.1,0.3,1.5,2.4,2021
17,DeVaughn Akoon-Purcell,TOF,29,25.9,15.4,5.7,11.1,.511,1.6,3.9,.411,2.5,3.1,.809,1.0,2.9,4.0,2.2,1.5,0.3,2.0,2.4,2021
18,Tibor Pleiss,EFE,13,21.9,15.4,6.1,9.2,.658,0.8,1.9,.400,2.2,2.4,.935,2.2,4.2,6.4,1.2,0.7,0.4,1.0,2.5,2021
19,Kendrick Ray,SOC,29,30.4,15.0,5.2,12.2,.431,1.9,5.5,.340,2.7,3.3,.821,0.7,2.1,2.8,4.4,0.7,0.1,2.3,2.9,2021
20,Sam Dekker,TUR,31,33.5,15.0,5.7,10.8,.531,2.0,4.6,.441,1.5,2.1,.712,1.5,4.2,5.7,2.1,1.1,0.2,1.2,1.9,2021
21,Sehmus Hazer,BES,33,32.3,14.9,5.4,11.6,.469,1.1,3.7,.298,3.0,4.1,.731,1.0,2.8,3.8,4.1,1.4,0.2,2.1,2.2,2021
22,Tu Holloway,OGA,30,30.8,14.9,4.2,9.6,.439,1.2,3.6,.343,5.3,5.7,.929,0.6,2.5,3.0,6.0,0.7,0.2,2.4,2.0,2021
23,Brock Motum,GAL,29,30.8,14.7,5.3,10.2,.517,1.9,3.8,.495,2.2,2.4,.915,0.8,3.0,3.9,1.9,0.6,0.2,1.9,2.0,2021
24,Vasilje Micic,EFE,30,22.4,14.2,4.9,9.8,.500,1.7,4.4,.386,2.6,3.1,.828,0.2,1.7,1.8,4.2,0.7,0.0,2.3,2.0,2021
25,Matt Farrell,DEM,26,29.4,14.2,5.0,12.7,.392,1.8,6.0,.308,2.4,3.0,.818,0.5,1.8,2.3,5.7,1.3,0.0,2.8,2.7,2021
26,Erick Neal,LOKM,12,28.1,14.1,4.5,10.3,.439,1.8,4.6,.400,3.3,3.5,.929,0.8,3.3,4.0,5.6,1.2,0.0,2.8,2.5,2021
27,Amath M'Baye,PIN,32,28.3,13.8,4.8,10.3,.464,1.7,5.1,.335,2.5,3.2,.786,0.5,3.2,3.7,2.2,1.0,0.6,1.8,2.0,2021
28,Chris Wright,AFYO,27,32.5,13.8,5.2,12.5,.418,1.3,3.3,.393,2.0,2.5,.809,0.4,2.0,2.5,8.3,1.1,0.0,3.2,2.0,2021
29,Adrien Moerman,EFE,27,25.9,13.7,5.0,9.4,.533,1.9,3.7,.500,1.8,2.4,.742,1.7,5.8,7.5,1.4,1.1,0.6,0.7,1.6,2021
30,Nick Johnson,TUR,25,32.3,13.7,4.6,11.2,.412,1.2,3.6,.337,3.3,4.2,.781,0.8,3.7,4.5,5.7,1.5,0.2,2.6,2.8,2021
31,Xavier Munford,BURS,30,25.2,13.4,4.7,10.2,.458,1.6,4.5,.353,2.4,2.8,.859,0.4,2.2,2.6,3.4,1.0,0.2,1.5,2.1,2021
32,Tarik Phillip,TOF,19,30.5,13.3,4.5,10.1,.448,1.7,4.4,.393,2.5,3.1,.828,0.6,4.1,4.7,5.2,2.5,0.1,2.0,2.3,2021
33,Tomislav Zubcic,TOF,16,26.2,13.3,4.5,10.1,.444,2.2,4.6,.473,2.1,2.4,.895,1.3,2.8,4.0,2.3,0.7,0.1,1.4,2.4,2021
34,Darion Atkins,LOKM,27,32.4,13.3,5.5,10.6,.521,0.9,2.7,.315,1.4,1.7,.844,1.9,5.5,7.4,1.7,1.0,1.9,1.5,2.4,2021
35,Elmedin Kikanovic,OGA,28,23.2,13.3,5.4,9.1,.592,0.0,0.0,.000,2.5,4.4,.565,2.2,2.8,5.0,1.4,0.4,0.4,1.6,2.1,2021
36,Jarell Eddie,FEN,13,22.0,13.2,4.4,7.5,.582,2.9,5.4,.543,1.5,1.9,.800,0.5,2.9,3.4,0.5,0.7,0.2,0.8,1.3,2021
37,Stanton Kidd,OGA,21,29.5,13.0,5.1,11.6,.439,1.5,5.0,.308,1.4,2.0,.732,1.0,4.4,5.4,2.1,0.8,0.4,1.5,1.9,2021
38,Tony Taylor,PIN,36,26.4,13.0,4.3,8.7,.498,1.4,3.4,.405,2.9,3.6,.828,0.7,1.5,2.2,4.0,0.6,0.1,1.3,2.5,2021
39,Karvel Anderson,DEM,25,28.8,12.9,4.5,11.4,.393,2.2,6.4,.348,1.7,1.9,.896,0.4,1.7,2.0,2.3,0.5,0.1,2.0,2.0,2021
40,J.P. Macura,AFYO,28,26.5,12.9,4.6,9.8,.473,1.9,5.0,.371,1.8,2.1,.817,1.0,3.0,3.9,1.7,1.8,0.0,1.9,3.3,2021
41,Malik Newman,BURS,14,25.9,12.9,4.5,9.8,.460,1.6,4.9,.333,2.2,2.6,.861,0.4,2.7,3.1,3.4,0.6,0.0,2.1,1.6,2021
42,Kenneth Kadji,BURS,24,24.0,12.8,4.6,9.3,.495,1.1,3.0,.375,2.5,3.5,.723,1.3,3.3,4.5,1.3,0.6,1.0,1.8,3.2,2021
43,Devin Oliver,DEM,26,30.4,12.7,4.7,10.5,.447,1.5,4.0,.379,1.8,2.4,.746,1.5,5.4,7.0,2.5,1.1,0.4,1.2,2.4,2021
44,Semaj Christon,TOF,28,24.2,12.5,4.9,9.1,.535,0.6,2.1,.310,2.1,2.6,.833,0.4,1.5,2.0,3.7,1.5,0.1,1.9,2.8,2021
45,Jamal Jones,BAHC,26,26.6,12.5,4.8,9.8,.488,1.5,3.9,.396,1.4,2.2,.632,1.3,2.5,3.8,1.5,0.5,0.6,1.2,3.0,2021
46,Trevis Simpson,GAZ,25,30.9,12.4,4.2,10.3,.411,2.4,6.8,.357,1.4,1.8,.818,0.6,2.1,2.7,1.6,0.6,0.2,0.8,2.4,2021
47,Branden Frazier,LOKM,20,28.6,12.1,4.2,10.1,.411,1.6,4.8,.333,2.2,2.6,.863,0.7,2.0,2.7,5.2,0.6,0.1,1.9,2.0,2021
48,Lorenzo Brown,FEN,20,23.8,11.9,4.2,9.3,.452,1.4,3.9,.346,2.2,2.5,.860,0.3,2.6,2.9,4.4,1.2,0.2,2.2,1.3,2021
49,Tanner Leissner,AFYO,27,33.0,11.9,4.2,8.3,.511,1.4,3.5,.404,2.0,2.4,.846,1.9,3.3,5.2,1.3,0.7,0.1,1.0,2.3,2021
50,Rashard Kelly,GAZ,31,31.9,11.9,4.5,10.2,.440,0.7,2.6,.259,2.2,3.5,.627,1.4,6.6,8.0,2.0,1.4,1.0,1.5,2.6,2021
51,Grant Jerrett,DBI,32,26.4,11.8,4.4,8.0,.555,0.5,1.2,.385,2.5,3.2,.767,2.6,3.3,5.9,1.0,0.6,1.1,0.9,3.7,2021
52,Krunoslav Simon,EFE,19,23.3,11.8,4.3,8.7,.494,1.8,4.8,.380,1.3,1.5,.893,0.4,2.8,3.2,4.7,0.6,0.1,1.2,0.9,2021
53,Amile Jefferson,GAL,16,24.1,11.7,4.8,7.4,.647,0.1,0.1,1.000,2.0,3.1,.640,2.4,4.6,7.1,1.3,0.5,0.4,1.3,2.5,2021
54,Dogus Ozdemiroglu,DBI,32,27.0,11.6,3.9,10.4,.371,1.7,5.6,.298,2.2,3.0,.729,1.2,2.6,3.8,3.8,1.9,0.1,1.5,2.8,2021
55,Sek Henry,PIN,36,25.9,11.5,3.9,8.4,.467,2.3,5.3,.429,1.4,1.9,.731,0.4,1.8,2.2,3.2,0.8,0.2,1.4,2.4,2021
56,Melih Mahmutoglu,FEN,34,23.3,11.3,4.2,8.5,.497,2.0,4.4,.450,0.9,0.9,.968,0.1,1.1,1.2,0.9,0.4,0.0,0.7,1.6,2021
57,Ian Hummer,SOC,29,28.4,11.3,4.6,9.4,.489,0.4,1.5,.273,1.7,2.7,.620,1.4,3.6,5.0,3.1,1.3,0.2,2.0,1.9,2021
58,Abdul-Malik Abu,LOKM,28,23.9,11.1,4.4,8.5,.513,0.4,1.3,.333,2.0,3.4,.596,1.8,3.8,5.5,1.8,0.8,0.3,1.9,2.0,2021
59,Rodrigue Beaubois,EFE,23,19.9,11.0,4.1,8.1,.508,1.6,3.8,.409,1.1,1.3,.839,0.5,1.5,2.0,2.4,0.3,0.1,0.9,1.4,2021
60,Brynton Lemar,GAZ,17,24.0,11.0,3.6,8.6,.425,1.2,3.5,.356,2.5,2.9,.840,0.5,1.4,1.8,2.1,0.6,0.1,1.6,1.9,2021
61,Shannon Evans,BAHC,18,25.6,11.0,3.5,8.6,.409,1.9,4.7,.405,2.1,2.6,.826,0.2,2.3,2.5,4.2,0.9,0.2,2.7,1.8,2021
62,Micheal Eric,TUR,20,24.1,11.0,4.5,7.6,.586,0.0,0.0,.000,2.1,3.4,.612,2.5,3.6,6.1,0.9,0.4,1.0,1.8,3.2,2021
63,Egemen Guven,AFYO,28,22.9,10.9,4.7,8.7,.539,0.3,0.8,.304,1.3,1.8,.706,2.0,4.8,6.8,1.6,0.5,0.7,1.4,2.1,2021
64,Oguz Savas,BURS,28,18.6,10.8,4.5,6.1,.738,0.0,0.1,.000,1.8,2.6,.662,2.1,2.2,4.4,1.0,0.4,0.3,1.0,2.1,2021
65,Sarunas Vasiliauskas,SOC,27,27.5,10.7,3.1,7.0,.450,2.0,4.7,.421,2.5,2.7,.918,0.1,1.0,1.1,4.8,0.4,0.0,1.6,2.6,2021
66,Thomas Wimbush,SOC,29,24.3,10.5,3.4,7.9,.426,0.9,3.4,.263,2.8,3.4,.820,1.8,3.4,5.2,0.8,0.5,0.2,1.3,2.4,2021
67,Ismet Akpinar,BAHC,27,22.0,10.4,3.1,6.9,.444,1.8,4.4,.415,2.5,2.9,.848,0.3,1.2,1.5,2.5,0.5,0.0,1.5,2.1,2021
68,Johnathan Williams,GAL,19,24.1,10.3,4.4,7.5,.587,0.1,0.2,.250,1.4,2.8,.491,3.5,3.8,7.3,0.8,0.7,0.4,1.2,1.9,2021
69,Jamelle Hagins,OGA,29,22.7,10.2,4.3,7.3,.592,0.0,0.2,.200,1.4,2.4,.592,1.7,3.7,5.3,1.3,0.6,1.1,1.8,2.6,2021
70,Lamar Peters,BURS,18,29.3,9.9,3.6,10.9,.325,1.8,6.7,.267,1.1,1.4,.760,0.5,1.9,2.4,6.4,1.4,0.3,3.0,3.2,2021
71,Jeremy Simmons,TOF,32,24.9,9.9,4.2,6.3,.675,0.0,0.1,.000,1.4,2.3,.639,2.2,2.3,4.5,0.9,0.6,0.6,0.9,3.1,2021
72,Jan Vesely,FEN,25,24.1,9.8,4.2,6.9,.601,0.0,0.0,.000,1.5,2.1,.731,1.8,3.3,5.2,2.8,1.2,0.7,1.4,2.3,2021
73,Marko Guduric,FEN,18,25.4,9.8,2.9,8.1,.366,1.4,4.6,.313,2.5,3.1,.818,0.2,2.1,2.3,2.4,0.7,0.1,2.2,2.3,2021
74,Evaldas Kairys,AFYO,25,20.2,9.8,3.7,5.6,.660,0.0,0.2,.000,2.3,3.6,.637,2.5,3.1,5.6,1.4,1.0,0.8,1.4,2.8,2021
75,Charlon Kloof,OGA,16,26.1,9.8,3.6,7.3,.487,0.9,2.8,.311,1.8,2.6,.683,1.1,2.4,3.4,2.8,0.8,0.5,1.2,2.4,2021
76,D.J. White,TOF,14,22.9,9.7,3.5,7.6,.462,0.9,2.9,.300,1.9,2.4,.765,0.9,3.1,4.0,2.0,0.4,1.0,0.6,2.0,2021
77,Bugrahan Tuncer,EFE,37,21.2,9.7,3.6,8.4,.432,1.5,4.4,.346,0.8,1.1,.732,0.5,1.5,2.1,4.3,0.8,0.1,1.4,1.5,2021
78,Joshua Magette,DBI,21,24.4,9.7,3.0,7.7,.389,2.0,5.3,.375,1.7,2.1,.795,0.2,2.3,2.5,4.1,1.4,0.0,1.2,2.1,2021
79,Osiris Eldridge,DEM,28,26.3,9.6,3.2,8.8,.360,2.2,6.6,.335,1.0,1.4,.737,1.0,3.5,4.6,2.0,1.3,0.3,1.3,2.9,2021
80,Dyshawn Pierre,FEN,26,25.3,9.5,3.4,5.8,.583,0.9,2.0,.453,1.8,2.3,.754,0.8,2.9,3.7,3.0,0.6,0.2,1.3,0.9,2021
81,Johnny O'Bryant,TUR,10,21.6,9.4,3.3,7.4,.446,1.3,3.5,.371,1.5,2.2,.682,1.3,3.4,4.7,1.0,0.4,0.2,1.2,2.6,2021
82,Kyle O'Quinn,FEN,12,18.9,9.3,4.0,5.3,.762,0.1,0.6,.143,1.3,1.6,.789,1.6,4.4,6.0,1.7,0.5,0.8,0.9,2.7,2021
83,Can Ogut,GAZ,30,27.6,9.1,3.1,7.6,.406,2.2,5.6,.389,0.8,1.0,.793,0.2,1.9,2.1,6.5,1.1,0.0,2.3,2.7,2021
84,Erxhan Osmani,BES,20,20.1,9.1,3.7,6.0,.617,0.6,1.4,.444,1.1,1.8,.611,0.9,3.2,4.1,0.8,0.8,0.1,1.9,2.6,2021
85,Dwight Hardy,OGA,12,24.0,9.1,3.3,7.3,.448,1.8,4.3,.431,0.8,0.9,.818,0.2,0.9,1.1,1.7,0.8,0.0,1.2,1.6,2021
86,R.J. Hunter,GAL,15,19.1,9.0,2.9,6.8,.422,1.6,4.5,.358,1.7,1.8,.926,0.1,2.1,2.2,1.5,0.7,0.8,1.1,2.5,2021
87,Jamal Geli,DBI,13,16.4,8.9,3.2,6.6,.477,0.6,2.1,.296,2.0,2.7,.743,0.5,2.0,2.5,1.6,1.5,0.2,2.2,2.5,2021
88,Tyler Ennis,TUR,12,22.7,8.9,3.1,8.0,.385,0.7,2.4,.276,2.1,2.6,.806,0.3,2.0,2.3,3.8,0.3,0.1,1.8,1.4,2021
89,James Birsen,PIN,32,23.3,8.9,3.3,7.6,.430,1.3,3.6,.360,1.1,1.6,.692,1.3,4.1,5.4,1.3,0.4,0.1,1.1,1.6,2021
90,Steve Zack,SOC,28,21.8,8.9,3.7,6.4,.581,0.0,0.1,.333,1.4,2.5,.580,2.5,5.1,7.6,1.7,0.6,0.8,1.5,2.8,2021
91,Bryant Dunston,EFE,27,22.9,8.9,3.7,5.8,.631,0.0,0.2,.000,1.5,2.7,.562,1.7,3.2,4.9,1.2,0.9,0.9,0.7,2.0,2021
92,Chris Singleton,EFE,20,22.5,8.8,3.1,6.2,.496,1.3,2.8,.446,1.6,2.0,.795,0.9,3.2,4.1,1.2,1.1,0.8,0.7,2.3,2021
93,Berk Ugurlu,TOF,32,27.6,8.7,3.6,7.0,.509,0.9,2.5,.367,0.7,0.9,.759,0.7,1.9,2.7,5.8,0.9,0.1,1.5,1.6,2021
94,Sertac Sanli,EFE,34,16.2,8.7,3.1,5.5,.575,0.6,1.3,.465,1.5,1.9,.813,1.2,2.4,3.6,0.8,0.4,0.6,0.7,2.1,2021
95,Ryan Luther,DBI,32,20.6,8.7,3.1,6.3,.493,1.2,3.0,.385,1.3,1.6,.820,2.5,3.0,5.4,1.2,0.7,0.2,1.2,2.5,2021
96,Joel Berry,BES,23,22.7,8.6,2.9,7.1,.405,1.3,3.6,.361,1.6,1.9,.837,0.3,1.4,1.7,3.0,1.1,0.0,1.3,2.1,2021
97,Danilo Barthel,FEN,29,25.7,8.4,3.0,5.9,.518,0.5,2.0,.246,1.9,2.6,.724,1.0,3.8,4.8,2.0,0.5,0.2,1.1,1.9,2021
98,Sinan Guler,DBI,29,20.1,8.3,3.1,7.8,.396,1.2,3.6,.340,1.0,1.2,.829,0.4,2.0,2.4,3.0,1.0,0.3,1.8,2.0,2021
99,Berkan Durmaz,TOF,30,21.7,8.2,2.9,6.8,.426,1.1,2.9,.384,1.3,1.9,.702,1.5,4.2,5.7,1.6,0.8,0.6,1.4,2.4,2021
100,Shane Larkin,EFE,23,18.9,8.2,2.5,5.9,.419,1.8,4.5,.408,1.4,1.7,.846,0.1,1.7,1.9,3.2,0.6,0.0,1.2,0.8,2021
101,Marcus Foster,TUR,12,21.2,8.2,3.1,7.6,.407,1.0,3.3,.300,1.0,1.5,.667,0.3,1.2,1.4,1.8,0.8,0.1,1.3,2.1,2021
102,Edgaras Ulanovas,FEN,9,23.0,8.0,2.4,5.2,.468,1.0,2.1,.474,2.1,2.9,.731,1.1,2.4,3.6,2.1,0.9,0.1,1.6,1.2,2021
103,Okben Ulubay,SOC,11,23.2,7.9,3.0,6.2,.485,1.5,3.6,.425,0.4,0.4,1.000,0.1,1.7,1.8,2.3,1.0,0.1,0.8,2.0,2021
104,D.J. Kennedy,PIN,30,24.0,7.8,2.7,5.3,.500,0.3,1.3,.256,2.2,3.0,.714,1.8,3.4,5.2,2.2,0.9,0.3,1.1,1.7,2021
105,Ege Arar,SOC,30,16.8,7.8,3.7,6.9,.538,0.0,0.1,.000,0.3,1.0,.345,2.4,3.3,5.7,1.6,0.3,0.4,1.1,2.0,2021
106,James Anderson,EFE,21,20.7,7.7,2.5,5.0,.491,1.2,2.6,.455,1.1,1.5,.742,0.9,2.8,3.7,1.9,0.9,0.2,0.7,1.3,2021
107,Omer Al,DEM,30,23.9,7.5,2.3,6.7,.338,1.4,4.0,.339,1.6,1.9,.839,0.3,1.3,1.6,3.4,0.9,0.1,1.3,2.4,2021
