#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
23,Sergio Llull,RMB,19,20.4,12.1,4.0,9.4,.427,2.0,5.5,.365,2.1,2.3,.907,0.1,1.1,1.2,2.7,0.7,0.1,1.8,1.6,2020
24,Clevin Hannah,AND,28,22.2,12.0,3.7,7.8,.475,1.4,3.8,.368,3.2,3.5,.908,0.3,1.6,1.9,3.6,1.2,0.0,2.1,2.8,2020
25,Trey Thompkins,RMB,17,24.0,11.8,4.6,9.2,.497,1.6,3.9,.403,1.1,1.3,.818,0.9,3.4,4.2,2.1,0.7,0.3,1.0,2.0,2020
26,Dylan Ennis,ZAR,20,21.7,11.8,4.2,9.4,.444,1.7,4.2,.405,1.8,2.6,.692,0.5,2.6,3.1,3.0,1.5,0.1,1.6,1.4,2020
27,Dario Brizuela,UNI,17,21.0,11.7,4.1,9.1,.445,1.9,4.8,.402,1.6,2.0,.824,0.4,1.4,1.8,1.4,0.4,0.0,1.6,1.6,2020
28,Jaylon Brown,BBB,20,20.1,11.6,4.2,10.1,.416,0.9,3.5,.261,2.3,2.8,.818,0.3,0.9,1.1,2.2,0.7,0.0,2.4,2.7,2020
29,Moussa Diagne,AND,15,21.0,11.5,4.3,6.5,.653,0.1,0.2,.333,2.9,4.3,.672,2.0,4.1,6.1,0.2,0.6,0.5,1.3,2.2,2020
30,Shavon Shields,BASK,28,27.1,11.5,4.0,8.7,.463,1.4,4.0,.360,2.0,2.4,.809,1.3,2.6,4.0,1.1,1.1,0.2,0.9,1.5,2020
31,Marc Garcia,MON,22,21.1,11.4,3.6,8.5,.428,1.5,4.1,.378,2.5,3.0,.836,0.5,1.6,2.1,0.6,0.7,0.0,1.0,1.0,2020
32,Fletcher Magee,OBR,23,22.7,11.3,3.7,9.6,.385,2.5,7.1,.350,1.5,1.7,.872,0.2,1.5,1.7,1.1,0.7,0.0,1.8,1.8,2020
33,Brandon Davies,FCB,28,18.6,11.3,4.1,7.5,.543,0.4,0.8,.435,2.8,3.7,.760,1.6,3.0,4.6,1.0,0.9,0.4,1.7,2.8,2020
34,Facundo Campazzo,RMB,26,22.6,11.2,3.3,7.7,.427,1.7,4.0,.410,3.0,3.3,.897,0.3,2.2,2.5,5.0,1.2,0.0,2.1,2.1,2020
35,Matt Costello,GCN,27,22.2,11.1,4.4,8.4,.518,0.9,2.6,.348,1.5,1.9,.784,2.5,5.1,7.6,1.4,0.7,1.2,1.1,3.1,2020
36,Cory Higgins,FCB,22,25.0,11.0,3.8,8.9,.426,0.9,2.9,.317,2.5,3.2,.800,0.5,1.4,1.8,2.0,1.2,0.0,1.3,2.1,2020
37,D.J. Seeley,ZAR,23,24.3,11.0,3.6,8.2,.439,1.0,3.1,.333,2.7,3.3,.816,0.8,2.2,3.0,2.6,1.0,0.0,1.8,1.9,2020
38,Robin Benzing,ZAR,28,20.9,10.7,3.4,9.3,.365,1.8,5.1,.352,2.1,2.5,.855,0.5,1.6,2.1,0.6,0.8,0.4,0.9,1.7,2020
39,Pierria Henry,BASK,25,25.6,10.6,4.1,8.1,.502,1.0,2.4,.417,1.4,1.9,.745,1.0,2.4,3.4,3.9,1.6,0.0,1.6,2.5,2020
40,Alen Omic,JOV,27,24.0,10.4,4.6,8.4,.551,0.0,0.2,.167,1.1,2.1,.544,3.0,4.9,8.0,1.3,0.3,0.3,1.4,2.0,2020
41,Kenneth Kadji,EST,21,25.1,10.4,4.0,9.5,.427,1.2,3.6,.333,1.1,1.7,.667,1.3,3.0,4.3,1.0,0.9,0.8,1.9,3.0,2020
42,Jaycee Carroll,RMB,25,17.2,10.4,3.6,8.3,.438,1.7,4.2,.400,1.4,1.6,.878,0.5,1.2,1.7,0.5,0.3,0.1,0.6,1.5,2020
43,Nemanja Radovic,ZAR,25,19.7,10.4,4.3,8.4,.517,0.5,1.0,.500,1.2,2.2,.536,2.0,3.0,5.0,1.2,0.6,0.5,1.3,2.3,2020
44,Malcolm Delaney,FCB,19,22.4,10.3,3.1,7.2,.431,1.5,3.8,.397,2.5,3.3,.762,0.4,1.4,1.8,3.7,0.6,0.1,2.3,2.9,2020
45,Bojan Dubljevic,VAL,29,21.1,10.2,3.6,7.2,.490,1.0,2.5,.384,2.2,2.7,.818,1.8,4.1,5.9,1.7,0.5,0.2,1.7,1.4,2020
46,Nicolas Brussino,ZAR,28,23.3,10.2,3.6,7.0,.518,1.5,3.6,.422,1.5,1.8,.837,0.7,3.4,4.1,1.9,1.1,0.1,1.3,1.9,2020
47,Conor Morgan,JOV,24,21.0,10.0,3.3,6.8,.485,1.4,4.0,.351,2.0,2.4,.860,1.1,2.7,3.8,0.9,0.5,0.3,1.2,2.2,2020
48,Jaime Fernandez,UNI,21,22.1,9.8,3.1,7.5,.418,1.1,3.3,.329,2.4,2.9,.833,0.5,1.7,2.2,3.8,1.5,0.1,1.6,2.3,2020
49,Tomas Bellas,MON,19,25.9,9.7,3.3,8.9,.373,0.7,3.1,.224,2.4,3.6,.676,0.8,2.5,3.3,4.9,0.9,0.0,1.8,2.6,2020
50,Alex Urtasun,MON,11,19.0,9.6,3.0,6.4,.471,1.2,2.6,.448,2.5,3.2,.771,0.2,1.0,1.2,2.2,0.3,0.0,1.3,1.2,2020
51,Dejan Todorovic,AND,27,18.9,9.6,3.3,8.1,.406,1.8,4.3,.426,1.2,1.6,.767,0.7,2.6,3.3,1.4,0.4,0.0,2.1,1.1,2020
52,Ante Tomic,FCB,28,19.7,9.5,4.1,6.3,.653,0.0,0.0,.000,1.3,2.0,.661,1.7,3.3,5.0,1.4,1.1,0.2,1.4,1.8,2020
53,Dejan Musli,AND,17,18.0,9.5,3.9,7.4,.528,0.0,0.1,.000,1.8,3.6,.484,2.1,3.6,5.7,0.9,0.6,0.4,1.4,1.9,2020
54,Christian Eyenga,MON,20,24.2,9.5,3.4,8.1,.420,0.7,2.2,.318,2.0,3.8,.533,1.1,2.9,4.0,1.5,0.7,1.0,2.4,2.4,2020
55,Gabriel Deck,RMB,23,20.4,9.5,3.4,5.7,.598,0.6,1.3,.433,2.0,2.4,.839,0.7,3.0,3.7,1.5,0.6,0.1,1.2,1.1,2020
56,Philip Scrubb,EST,23,25.4,9.4,2.8,6.6,.421,1.4,3.6,.386,2.4,2.9,.836,0.6,1.5,2.1,2.9,1.0,0.1,1.8,2.0,2020
57,Santiago Yusta,TEN,19,17.1,9.3,3.1,6.5,.476,1.2,3.0,.404,1.9,2.4,.783,0.6,1.6,2.2,0.8,0.7,0.1,0.9,1.8,2020
58,Aleksandar Cvetkovic,MAN,12,19.6,9.3,2.6,6.1,.425,1.1,2.8,.382,3.0,3.4,.878,0.3,0.9,1.3,3.4,0.5,0.0,1.4,2.5,2020
59,Sasu Salin,TEN,26,23.5,9.2,2.9,8.1,.357,2.1,6.3,.331,1.4,1.5,.947,0.3,1.3,1.7,1.7,0.8,0.0,1.0,1.8,2020
60,David Jelinek,AND,26,18.2,9.2,3.2,7.3,.435,1.6,4.3,.378,1.2,1.4,.865,0.3,1.3,1.6,1.1,0.5,0.1,0.8,2.1,2020
61,Victor Arteaga,EST,23,18.3,9.1,4.2,6.9,.604,0.0,0.0,.000,0.8,1.1,.720,2.7,2.9,5.7,0.2,0.4,0.7,0.9,2.8,2020
62,Mike Daum,OBR,23,19.8,9.0,3.3,6.8,.494,1.0,2.1,.449,1.4,1.9,.744,1.2,2.4,3.7,0.4,0.7,0.3,1.2,2.3,2020
63,Nenad Dimitrijevic,JOV,25,19.5,8.8,3.3,7.0,.472,0.6,2.1,.283,1.6,1.8,.889,0.3,1.4,1.7,3.4,0.6,0.0,2.6,2.4,2020
64,Yannis Bourousis,GCN,25,17.9,8.8,2.9,7.0,.415,0.7,2.2,.333,2.2,2.6,.875,1.0,2.9,3.9,1.2,0.6,0.2,1.4,2.5,2020
65,Kyle Kuric,FCB,30,21.0,8.8,3.0,6.7,.441,1.4,3.8,.363,1.5,1.7,.900,0.6,1.5,2.1,1.1,1.0,0.1,0.7,1.4,2020
66,Jeremy Senglin,AND,28,21.0,8.8,3.1,7.2,.426,0.9,2.8,.333,1.7,1.9,.906,0.4,1.5,2.0,2.4,0.8,0.0,1.7,1.9,2020
67,Chris Czerapowicz,OBR,22,24.5,8.8,3.2,7.5,.424,1.4,4.0,.352,1.0,1.5,.688,0.9,2.9,3.8,1.3,0.7,0.2,1.2,2.2,2020
68,Jonathan Rousselle,BBB,27,22.9,8.7,3.0,7.4,.407,1.0,3.8,.265,1.7,2.4,.712,0.3,1.5,1.8,4.0,1.0,0.1,1.9,3.2,2020
69,Giannoulis Larentzakis,MUR,19,18.4,8.7,2.8,7.6,.372,1.2,4.3,.272,1.9,2.3,.837,0.6,2.3,2.8,2.5,0.5,0.1,2.3,3.2,2020
70,Daniel Diez,TEN,26,25.8,8.7,3.1,6.0,.519,1.4,3.3,.435,1.1,1.3,.824,1.5,4.4,5.8,1.0,0.5,0.0,0.9,0.8,2020
71,John Shurna,GCN,27,22.0,8.7,3.1,5.7,.542,1.1,2.4,.469,1.4,1.7,.822,1.0,2.1,3.1,1.3,0.4,0.3,0.3,1.4,2020
72,Alberto Abalde,VAL,27,18.0,8.7,3.3,6.1,.530,0.9,2.0,.426,1.3,1.7,.766,1.4,2.0,3.3,1.5,0.6,0.0,0.8,1.0,2020
73,Ferran Bassas,SPB,29,22.1,8.5,2.9,6.4,.457,1.8,4.4,.414,0.8,1.2,.706,0.5,2.1,2.6,4.4,0.8,0.0,2.0,1.9,2020
74,Arnoldas Kulboka,BBB,23,21.4,8.5,2.7,7.0,.385,1.9,5.5,.349,1.2,1.3,.871,0.4,3.1,3.6,0.3,0.1,0.2,1.3,1.0,2020
75,Luke Harangody,JOV,23,23.5,8.5,3.3,7.3,.461,1.3,3.3,.400,0.5,0.5,1.000,1.3,3.5,4.8,0.3,0.8,0.2,0.7,1.6,2020
76,Sam Van Rossom,VAL,20,21.9,8.5,3.1,6.5,.481,1.4,3.2,.438,0.9,1.0,.850,0.4,1.5,1.9,4.1,0.4,0.0,2.3,1.2,2020
77,Shayne Whittington,BETIS,23,19.6,8.4,3.0,6.5,.463,1.1,3.0,.357,1.3,1.7,.795,1.4,3.1,4.5,0.7,0.4,0.2,1.1,2.0,2020
78,Edy Tavares,RMB,28,23.1,8.4,3.1,4.4,.707,0.0,0.0,.000,2.2,3.0,.726,2.7,5.1,7.8,0.4,0.5,1.9,1.0,2.1,2020
79,Mike Tobey,VAL,23,17.1,8.4,3.8,6.7,.569,0.5,1.3,.379,0.3,0.6,.571,2.0,4.4,6.4,0.6,0.2,0.7,0.6,2.0,2020
80,Beka Burjanadze,GCN,27,19.7,8.4,2.9,5.9,.484,0.8,2.3,.339,1.9,2.9,.662,1.1,2.1,3.2,0.6,0.3,0.0,0.7,1.4,2020
81,Ondrej Balvin,BBB,28,22.4,8.4,3.1,5.5,.575,0.0,0.0,.000,2.1,2.8,.744,1.9,5.4,7.3,1.4,0.5,1.1,1.8,2.2,2020
82,Luka Mitrovic,MAN,17,16.3,8.4,3.4,5.9,.580,0.0,0.1,.000,1.5,2.7,.565,1.5,2.4,3.9,1.9,0.4,0.2,0.8,1.9,2020
83,Demetrius Conger,BETIS,23,18.3,8.3,3.0,6.0,.500,0.7,1.5,.471,1.7,2.6,.644,0.7,1.4,2.1,1.2,0.6,0.0,1.1,1.4,2020
84,Kostas Vasiliadis,OBR,10,15.5,8.3,2.2,7.3,.301,1.6,5.7,.281,2.3,2.5,.920,0.1,0.9,1.0,0.8,0.3,0.1,0.6,1.0,2020
85,Deon Thompson,UNI,26,20.6,8.3,3.1,7.0,.442,0.9,2.5,.375,1.2,1.5,.795,1.2,2.7,3.9,0.8,1.0,0.3,1.4,1.5,2020
86,Anthony Randolph,RMB,20,18.2,8.3,2.5,6.1,.410,1.7,4.0,.413,1.6,2.0,.821,0.3,2.7,3.0,0.5,0.6,0.3,1.2,1.7,2020
87,Juan Palacios,EST,23,20.1,8.0,3.5,8.5,.408,0.3,1.0,.250,0.8,1.5,.514,1.2,2.4,3.6,0.9,1.0,0.2,0.8,2.4,2020
88,Rafa Martinez,BBB,28,21.1,8.0,2.5,5.9,.418,1.2,3.1,.395,1.9,2.2,.839,0.1,1.6,1.8,1.9,0.4,0.0,1.6,1.7,2020
89,Omar Cook,GCN,23,27.9,8.0,2.7,6.4,.419,1.5,4.1,.362,1.1,1.7,.684,0.2,1.3,1.5,7.2,1.3,0.0,1.8,2.2,2020
90,Luca Vildoza,BASK,19,23.3,8.0,2.8,7.5,.378,1.3,4.0,.316,1.1,1.2,.870,0.3,2.5,2.8,2.7,1.3,0.3,1.9,2.1,2020
91,Pierre-Antoine Gillet,MON,19,25.0,7.9,3.0,6.6,.452,1.6,4.3,.370,0.4,0.5,.778,1.8,3.4,5.2,0.9,0.6,0.0,0.5,2.6,2020
92,Javier Justiz,ZAR,16,15.6,7.9,3.4,6.8,.500,0.0,0.1,.000,1.2,1.8,.679,1.6,1.8,3.4,0.3,0.2,0.5,1.4,2.8,2020
93,Phil Pressey,EST,23,26.0,7.9,2.7,8.2,.328,1.6,5.3,.298,1.0,1.3,.759,0.3,2.3,2.6,4.7,2.4,0.1,2.0,2.5,2020
94,Javier Beiran,GCN,26,21.2,7.9,3.0,5.8,.523,1.3,3.2,.398,0.5,0.9,.609,1.0,3.2,4.2,1.4,0.6,0.1,1.2,1.2,2020
95,Xabier Lopez-Arostegui,JOV,25,22.4,7.8,2.4,6.2,.391,1.1,3.4,.333,1.8,2.1,.868,0.9,3.6,4.5,1.2,1.4,0.1,1.5,2.2,2020
96,Matt Janning,BASK,30,22.0,7.8,2.8,6.8,.409,1.9,5.0,.387,0.4,0.5,.786,0.1,1.2,1.3,1.6,0.6,0.1,1.0,1.6,2020
97,Jasiel Rivero,SPB,16,19.3,7.8,2.9,6.3,.460,0.7,1.8,.379,1.4,2.4,.564,1.2,2.6,3.8,0.8,0.2,0.4,1.1,2.3,2020
98,Bruno Fitipaldo,SPB,29,18.6,7.8,2.6,5.9,.442,1.3,3.4,.374,1.3,1.4,.902,0.2,1.0,1.2,3.0,0.5,0.1,1.6,2.2,2020
99,Ben Lammers,BBB,28,19.6,7.8,3.3,5.6,.596,0.0,0.1,.000,1.1,1.7,.667,2.1,2.6,4.8,0.6,0.9,1.9,1.0,2.2,2020
100,Augusto Lima,SPB,29,20.7,7.8,3.5,5.8,.601,0.0,0.0,.000,0.8,2.7,.295,2.6,3.4,6.1,1.0,1.0,1.1,1.1,2.4,2020
101,Adam Waczynski,UNI,28,17.0,7.8,2.5,5.4,.470,1.4,3.4,.426,1.3,1.3,.946,0.4,0.8,1.2,1.0,0.6,0.0,0.5,1.5,2020
102,Fernando San Emeterio,VAL,24,18.7,7.6,2.5,5.3,.465,1.0,2.3,.411,1.8,2.0,.894,0.3,2.1,2.4,1.5,0.3,0.0,1.0,1.0,2020
103,J.P. Tokoto,SPB,13,23.6,7.5,3.2,6.5,.488,0.2,0.8,.182,1.0,1.8,.542,1.6,4.1,5.7,1.5,1.2,0.2,1.0,2.6,2020
104,Toney Douglas,EST,11,20.5,7.5,2.8,9.2,.307,1.4,4.5,.300,0.5,0.5,.833,0.5,2.1,2.6,2.0,0.7,0.0,1.4,1.9,2020
105,Bandja Sy,AND,24,21.9,7.4,2.5,4.8,.522,1.0,2.5,.410,1.4,1.7,.805,0.9,3.3,4.2,0.6,1.2,0.5,1.1,2.6,2020
106,Vyacheslav Bobrov,MON,21,18.7,7.4,2.8,4.5,.621,0.0,0.5,.100,1.7,2.4,.720,1.0,2.3,3.2,0.6,0.5,0.3,1.1,2.5,2020
107,Kenan Sipahi,BETIS,23,20.1,7.3,2.6,6.0,.432,0.5,2.0,.261,1.6,2.3,.679,0.5,1.8,2.3,3.5,1.0,0.0,2.0,2.3,2020
108,Juan Vaulet,MAN,23,19.9,7.3,3.1,6.0,.514,0.3,1.0,.261,0.8,1.6,.528,1.2,1.9,3.1,0.6,0.5,0.2,0.9,1.9,2020
109,Carlos Alocen,ZAR,28,20.5,7.3,2.8,6.1,.453,0.9,2.6,.351,0.8,1.1,.700,0.3,2.2,2.5,3.4,0.5,0.1,1.8,1.5,2020
110,Nik Stauskas,BASK,18,17.6,7.2,2.3,6.3,.368,1.3,4.2,.316,1.2,1.4,.846,0.2,1.3,1.5,1.4,0.4,0.2,1.0,1.3,2020
111,Volodymyr Herun,UNI,28,17.9,7.2,2.8,4.5,.614,0.0,0.0,.000,1.6,2.5,.652,2.2,2.4,4.6,0.5,0.7,0.3,0.7,1.8,2020
112,Jonathan Barreiro,ZAR,28,19.1,7.1,2.5,5.3,.477,1.0,3.0,.329,1.1,1.5,.714,1.3,3.3,4.5,0.5,0.6,0.1,0.8,1.8,2020
113,Frantz Massenat,AND,28,20.7,7.1,2.6,6.3,.407,0.8,2.6,.311,1.2,1.6,.717,0.3,1.3,1.6,2.3,0.5,0.0,1.2,2.5,2020
114,Louis Labeyrie,VAL,28,20.2,7.1,2.5,4.6,.535,0.5,1.4,.333,1.8,2.3,.754,1.8,3.3,5.0,0.6,0.6,0.4,0.4,0.8,2020
115,Alvaro Munoz,OBR,16,21.3,7.1,2.5,7.0,.357,1.5,4.0,.375,0.6,0.7,.909,0.8,1.4,2.2,1.6,0.4,0.1,1.2,1.4,2020
116,Eulis Baez,MAN,18,21.5,7.1,2.6,5.0,.511,0.9,2.2,.425,1.1,2.0,.528,0.9,2.1,3.1,1.5,0.4,0.2,0.8,1.7,2020
117,Zoran Dragic,BASK,11,16.4,7.1,2.5,6.0,.424,0.9,3.5,.263,1.1,1.5,.750,0.2,1.2,1.4,1.4,0.4,0.0,0.9,1.7,2020
118,Egidijus Mockevicius,MON,20,17.7,7.1,3.0,4.7,.628,0.0,0.0,.000,1.2,2.6,.451,2.1,3.4,5.5,0.8,0.7,0.7,1.2,2.8,2020
119,Micheal Eric,BASK,28,15.6,7.0,3.1,5.1,.601,0.0,0.0,.000,0.9,1.6,.556,1.7,1.9,3.6,0.3,0.4,0.7,1.5,2.8,2020
120,Dragan Apic,SPB,12,14.6,7.0,2.6,4.7,.554,0.0,0.0,.000,1.8,2.5,.733,0.8,1.3,2.2,0.8,0.4,0.3,0.6,1.8,2020
121,Adam Hanga,FCB,27,21.1,7.0,2.6,5.7,.455,0.6,2.1,.293,1.2,1.6,.727,0.9,2.9,3.7,4.0,0.9,0.4,2.0,2.4,2020
122,Gabriel Lundberg,TEN,27,15.9,6.9,2.5,5.4,.456,0.8,2.6,.319,1.1,1.3,.853,0.8,1.0,1.8,1.9,0.7,0.0,1.4,2.0,2020
123,Jordan Mickey,RMB,15,16.1,6.8,2.7,5.3,.506,0.5,1.1,.412,1.0,1.5,.652,0.7,3.4,4.1,0.3,0.7,0.9,1.1,2.1,2020
124,Emir Sulejmanovic,BBB,24,16.4,6.8,3.0,5.4,.546,0.3,0.8,.350,0.5,1.2,.464,1.8,3.5,5.3,0.4,0.5,0.1,0.7,2.6,2020
125,Guillem Vives,VAL,20,18.3,6.8,2.2,5.2,.417,1.2,3.2,.375,1.3,1.4,.893,0.3,1.5,1.8,2.3,1.3,0.4,1.2,2.1,2020
126,Stan Okoye,GCN,27,16.0,6.7,2.3,5.9,.384,1.1,3.1,.357,1.1,1.4,.769,0.4,1.6,2.0,0.6,0.6,0.0,1.1,2.0,2020
127,David Walker,AND,28,22.2,6.7,2.6,6.2,.428,1.0,2.9,.333,0.5,0.7,.684,0.6,1.6,2.2,1.5,0.9,0.1,1.0,1.4,2020
128,Emanuel Cate,MUR,21,16.6,6.6,2.6,3.6,.711,0.0,0.0,.000,1.5,1.9,.775,2.0,1.5,3.5,0.8,0.5,0.5,0.9,1.8,2020
129,William Magarity,MAN,23,18.7,6.5,2.4,5.6,.434,1.1,3.3,.329,0.6,0.7,.867,0.9,2.3,3.1,0.3,0.3,0.4,0.7,1.5,2020
130,Quim Colom,VAL,28,15.5,6.4,2.3,5.7,.400,0.7,2.6,.257,1.2,1.5,.805,0.1,1.2,1.3,2.9,0.5,0.0,1.7,1.2,2020
131,Axel Toupane,UNI,20,17.3,6.3,2.2,6.4,.344,0.6,2.4,.229,1.3,1.5,.867,0.4,2.8,3.1,0.9,0.6,0.2,1.3,1.2,2020
132,Fabien Causeur,RMB,26,14.8,6.2,2.3,4.9,.461,0.5,2.0,.275,1.1,1.5,.763,0.3,1.0,1.3,1.3,0.6,0.0,0.8,1.1,2020
133,Deividas Dulkys,MAN,20,19.0,6.2,2.3,5.9,.390,1.4,4.3,.329,0.2,0.2,.750,0.2,2.2,2.4,1.3,0.3,0.3,0.6,2.3,2020
134,Nikos Zisis,JOV,17,21.6,6.1,2.1,6.1,.350,0.2,1.6,.148,1.6,1.8,.903,0.4,1.8,2.2,5.9,0.3,0.0,1.7,2.8,2020
135,Earl Calloway,OBR,17,19.2,6.1,1.8,4.3,.411,1.2,2.8,.417,1.4,1.4,1.000,0.3,1.5,1.8,3.3,0.5,0.0,1.4,1.6,2020
136,Manu Lecomte,MUR,18,17.1,6.1,2.0,5.6,.356,0.6,2.0,.306,1.5,1.9,.794,0.4,0.8,1.2,1.2,0.8,0.1,1.2,1.6,2020
137,Dani Perez,MAN,21,23.4,6.1,2.0,6.2,.321,0.5,2.6,.185,1.6,2.2,.739,0.6,1.5,2.0,6.5,0.9,0.0,2.2,2.3,2020
138,Marques Townes,MUR,14,18.2,6.1,2.4,5.4,.447,0.4,1.6,.273,0.8,0.9,.917,0.6,1.1,1.7,1.1,0.9,0.0,0.6,1.8,2020
139,Nicolas Laprovittola,RMB,26,15.1,6.0,1.9,4.7,.402,1.2,2.7,.457,1.0,1.4,.730,0.2,1.7,1.9,2.9,0.4,0.0,1.5,1.2,2020
140,Maurice Ndour,VAL,19,16.8,6.0,2.1,4.6,.443,0.2,0.8,.188,1.7,2.1,.825,1.4,2.3,3.7,0.6,0.6,0.5,0.7,2.1,2020
141,E.J. Rowland,MON,11,20.2,6.0,2.4,7.2,.329,0.5,1.4,.333,0.8,0.9,.900,0.5,1.1,1.6,3.0,1.3,0.0,1.6,1.7,2020
142,Melvin Ejim,UNI,17,16.0,5.9,2.2,4.6,.481,0.3,1.5,.192,1.2,1.7,.690,0.6,2.3,2.9,0.5,0.8,0.1,1.3,2.4,2020
143,Pierre Oriola,FCB,28,18.0,5.9,2.3,4.3,.546,0.4,1.4,.300,0.9,2.0,.436,1.9,3.1,5.0,0.8,0.4,0.1,0.8,1.4,2020
144,Kerem Kanter,JOV,25,10.8,5.9,2.3,4.6,.491,0.4,1.0,.400,0.9,1.2,.742,1.0,1.5,2.5,0.5,0.2,0.2,0.3,1.4,2020
145,Jordan Sakho,MAN,15,15.2,5.9,1.9,3.6,.519,0.0,0.0,.000,2.1,3.1,.681,1.3,3.2,4.5,0.7,0.4,0.4,1.3,2.2,2020
146,Vanja Marinkovic,VAL,22,12.8,5.9,2.0,4.6,.431,1.1,3.1,.362,0.7,0.8,.889,0.3,0.6,0.9,0.5,0.5,0.0,0.7,1.0,2020
147,Alberto Diaz,UNI,24,20.4,5.8,1.9,5.0,.383,1.0,3.2,.316,1.0,1.2,.857,0.8,2.4,3.1,2.7,0.9,0.0,0.8,2.4,2020
148,Nemanja Dangubic,EST,23,20.6,5.8,2.1,6.1,.350,0.6,2.5,.224,1.0,1.2,.786,1.3,3.1,4.4,1.1,0.7,0.0,1.0,2.4,2020
149,Kyle Hunt,MUR,21,14.5,5.8,2.6,4.0,.635,0.0,0.0,.000,0.6,1.2,.500,1.6,2.4,4.0,0.2,0.5,0.4,0.9,2.7,2020
150,Tobias Borg,BETIS,23,18.3,5.7,1.8,4.6,.387,1.1,2.4,.446,1.0,1.1,.923,0.6,1.6,2.2,1.3,0.4,0.2,1.2,2.1,2020
151,Ilimane Diop,BASK,28,14.1,5.7,1.6,3.5,.455,0.3,0.9,.308,2.2,2.5,.859,1.3,2.1,3.4,0.2,0.5,0.9,0.8,2.3,2020
152,Carlos Suarez,UNI,24,19.3,5.7,1.7,4.9,.347,1.0,3.4,.280,1.3,1.6,.795,1.5,3.3,4.8,1.9,0.7,0.2,1.3,0.9,2020
153,Tyson Perez,AND,23,15.9,5.7,2.2,4.4,.495,0.3,1.2,.259,1.0,1.4,.697,1.9,2.8,4.7,0.4,0.4,0.5,1.0,1.7,2020
154,Brock Motum,VAL,18,12.4,5.6,2.1,4.1,.521,0.6,1.5,.407,0.8,1.0,.778,0.7,0.9,1.7,0.1,0.2,0.2,0.4,0.8,2020
155,Albert Oliver,BETIS,22,14.4,5.6,1.9,4.3,.432,0.9,2.2,.388,1.0,1.1,.917,0.5,1.2,1.7,2.1,0.5,0.0,1.2,1.6,2020
156,Pere Tomas,MAN,16,16.9,5.6,1.9,3.9,.500,0.7,2.1,.324,1.0,1.3,.800,0.9,2.7,3.6,0.8,0.4,0.0,0.4,1.3,2020
157,Alex Abrines,FCB,28,18.1,5.5,2.0,4.6,.423,1.2,3.2,.367,0.4,0.5,.733,0.5,1.6,2.2,0.6,0.6,0.2,0.6,2.0,2020
158,Mamadou Niang,BETIS,18,16.4,5.5,2.6,3.8,.676,0.0,0.1,.000,0.4,0.6,.636,1.6,3.0,4.6,0.3,0.4,0.5,0.9,1.5,2020
159,Aaron Doornekamp,VAL,28,17.5,5.5,1.8,4.1,.443,1.1,2.6,.432,0.7,0.9,.769,0.9,1.7,2.6,0.9,0.5,0.1,0.8,2.2,2020
160,Youssoupha Fall,BASK,24,12.6,5.4,2.1,3.0,.699,0.0,0.0,.000,1.2,2.0,.596,1.2,2.7,3.9,0.1,0.3,0.6,1.6,2.4,2020
161,Perrin Buford,JOV,11,16.0,5.4,1.7,4.5,.380,0.4,0.9,.400,1.5,1.7,.895,0.6,2.1,2.7,0.7,1.2,0.5,1.2,1.7,2020
162,Victor Claver,FCB,20,19.7,5.4,1.9,4.1,.457,0.8,2.2,.341,0.9,1.0,.900,0.5,2.5,3.0,1.0,1.2,0.3,0.7,1.1,2020
163,Nacho Llovet,AND,26,17.8,5.3,2.0,3.6,.548,0.0,0.3,.143,1.4,2.4,.571,1.5,2.4,3.9,0.8,0.6,0.2,1.3,2.5,2020
164,Achille Polonara,BASK,30,12.9,5.3,2.0,3.7,.532,0.6,1.5,.391,0.8,1.0,.742,1.1,1.8,2.9,0.5,0.5,0.3,0.4,1.3,2020
165,Rafa Luz,MUR,22,20.4,5.3,1.8,4.9,.374,0.6,1.8,.333,1.0,1.3,.793,0.6,1.8,2.4,2.6,0.8,0.0,1.6,1.9,2020
166,Obi Enechionyia,BETIS,22,18.5,5.3,1.9,5.1,.363,1.2,3.3,.356,0.4,0.7,.533,1.0,2.3,3.2,0.5,0.6,0.6,0.7,1.8,2020
167,Rudy Fernandez,RMB,19,16.6,5.2,1.6,4.9,.323,1.4,4.3,.321,0.6,0.8,.800,0.3,2.0,2.3,1.6,0.7,0.3,0.5,1.2,2020
168,Nicolas Richotti,MON,19,15.7,5.1,1.6,4.3,.366,0.8,2.6,.320,1.1,1.3,.875,0.4,1.6,2.1,1.8,0.7,0.1,1.8,1.9,2020
169,Jeffery Taylor,RMB,22,16.3,5.0,1.8,3.5,.500,1.0,2.3,.451,0.4,0.6,.615,0.3,1.2,1.5,0.9,0.3,0.0,0.7,2.0,2020
170,Joan Sastre,VAL,20,14.5,4.9,1.6,3.5,.464,1.0,2.3,.444,0.7,0.8,.875,0.2,0.6,0.8,1.0,0.7,0.1,0.7,0.9,2020
171,Duje Dukan,EST,21,13.8,4.8,1.6,3.7,.423,1.0,2.4,.420,0.6,0.9,.722,0.7,1.2,1.9,0.0,0.1,0.1,0.5,1.9,2020
