#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
1,David Bell,HAG,10,34.3,18.3,5.5,13.5,.407,2.1,6.0,.350,5.2,5.7,.912,0.4,2.8,3.2,6.1,0.7,0.0,3.8,2.8,2017
2,Marcos Knight,SCJ,25,29.0,18.2,6.4,13.7,.468,0.8,2.0,.408,4.6,5.4,.846,2.0,4.4,6.4,3.0,1.4,0.2,2.7,3.0,2017
3,Raymar Morgan,RUL,42,25.7,17.7,6.3,11.5,.552,0.5,1.1,.413,4.6,5.8,.795,2.3,4.4,6.7,1.9,0.8,0.2,1.6,2.9,2017
4,Ricky Paulding,EWE,44,31.7,16.1,5.6,11.5,.485,2.3,5.3,.429,2.8,3.3,.834,1.1,1.5,2.7,2.4,0.8,0.1,1.7,2.2,2017
5,Josh Mayo,TBB,35,31.8,15.7,5.1,11.1,.461,2.7,6.6,.414,2.7,2.9,.922,0.4,2.4,2.8,5.1,1.0,0.0,2.3,1.7,2017
6,Elmedin Kikanovic,BER,35,26.1,15.6,6.1,11.0,.551,0.0,0.3,.000,3.5,4.5,.778,1.7,2.8,4.5,1.5,0.6,0.4,1.7,2.2,2017
7,Chris Babb,RUL,43,31.2,15.4,5.2,11.1,.465,3.0,7.0,.421,2.2,2.5,.877,0.3,3.3,3.6,2.4,0.9,0.4,1.1,2.0,2017
8,Trey Lewis,BAY,36,29.3,15.3,4.7,10.3,.456,2.6,5.7,.447,3.4,3.6,.938,0.6,2.0,2.6,2.1,0.4,0.0,1.8,1.9,2017
9,Jake Odum,OLI,33,31.6,15.3,4.6,9.8,.472,1.5,3.9,.392,4.5,5.2,.871,0.6,2.9,3.5,5.7,1.2,0.2,2.2,2.7,2017
10,Alex Ruoff,GOE,25,30.5,15.0,5.7,11.8,.480,1.2,4.1,.284,2.5,3.0,.829,0.9,3.9,4.8,4.7,1.8,0.4,3.2,2.7,2017
11,Frank Gaines,RAS,32,29.1,15.0,5.2,11.7,.440,1.9,5.3,.357,2.8,4.2,.677,0.3,2.2,2.5,2.4,1.2,0.5,2.3,3.0,2017
12,Julius Jenkins,SCJ,27,28.2,15.0,5.2,11.1,.467,2.7,6.6,.408,1.9,2.7,.699,0.3,1.4,1.7,3.1,1.1,0.0,1.6,2.4,2017
13,Dyshawn Pierre,BLB,32,32.9,14.9,5.3,10.7,.490,1.0,3.3,.311,3.4,4.2,.807,1.8,6.0,7.9,2.8,1.1,0.2,2.3,1.5,2017
14,Brian Qvale,EWE,42,25.7,14.7,6.3,10.4,.604,0.1,0.3,.273,2.0,2.7,.759,2.1,4.3,6.4,1.0,0.8,0.9,1.9,2.3,2017
15,Shavon Shields,FRA,26,32.1,14.0,5.2,9.9,.523,1.3,3.4,.375,2.4,3.1,.775,1.5,3.8,5.3,1.7,1.0,0.2,1.7,2.0,2017
16,Cameron Wells,GIE,33,30.0,14.0,5.3,10.8,.489,1.4,3.5,.395,2.1,2.6,.791,0.5,2.2,2.7,4.0,1.2,0.3,1.7,1.4,2017
17,Carlos Medlock,BLB,30,29.6,13.8,4.4,9.9,.440,2.2,5.4,.416,2.9,3.4,.843,0.1,1.4,1.5,4.2,1.4,0.0,3.2,3.0,2017
18,Ryan Thompson,TBB,36,26.2,13.7,4.8,8.6,.555,0.8,2.1,.400,3.3,4.0,.839,0.4,1.7,2.1,3.1,0.7,0.2,2.0,1.6,2017
19,Barry Stewart,TUB,28,28.4,13.3,4.8,11.1,.426,2.2,5.5,.405,1.6,2.0,.818,0.5,1.9,2.4,3.2,1.6,0.1,1.6,2.6,2017
20,Quincy Diggs,EIS,33,28.0,13.3,4.5,9.1,.490,1.0,2.6,.376,3.4,5.0,.675,1.2,3.6,4.8,3.6,1.6,0.1,2.7,2.2,2017
21,Jordan Hulls,EIS,31,30.0,13.2,4.5,8.8,.511,2.6,5.0,.513,1.7,1.8,.945,0.5,2.3,2.7,4.1,1.2,0.0,2.2,2.0,2017
22,Owen Klassen,HAG,9,27.6,13.2,5.3,8.7,.615,0.4,1.1,.400,2.1,3.9,.543,3.3,4.4,7.8,1.8,1.1,0.7,2.2,4.2,2017
23,Jack Cooley,LUD,37,19.5,13.2,4.9,8.7,.562,0.1,0.2,.250,3.4,4.8,.710,3.4,3.5,7.0,0.4,0.9,0.5,1.2,2.8,2017
24,Julian Gamble,TBB,38,24.0,13.2,5.3,8.7,.608,0.0,0.1,.250,2.7,4.6,.580,2.2,3.7,6.0,1.7,0.9,1.2,2.4,3.0,2017
25,Lamonte Ulmer,OLI,32,27.8,12.7,4.4,9.5,.462,1.6,4.2,.385,2.3,3.0,.753,1.6,2.8,4.4,1.6,1.0,0.6,1.5,1.8,2017
26,Dragan Milosavljevic,BER,30,28.9,12.7,4.2,8.5,.492,1.5,3.5,.419,2.8,3.3,.857,1.0,2.1,3.1,3.9,0.8,0.2,2.6,2.2,2017
27,De'Mon Brooks,BAY,36,24.2,12.1,4.1,8.1,.510,0.6,2.2,.295,3.2,3.6,.870,0.8,2.6,3.4,0.7,0.8,0.4,1.6,3.3,2017
28,Kyan Anderson,BAY,36,25.6,12.0,3.8,9.1,.415,1.4,3.9,.348,3.1,3.5,.896,0.3,1.4,1.7,3.6,1.4,0.0,1.9,1.6,2017
29,Assem Marei,BAY,36,22.9,11.9,4.8,8.9,.545,0.0,0.1,.250,2.3,3.6,.628,2.9,4.3,7.2,1.3,1.1,0.8,1.6,2.9,2017
30,Fabien Causeur,BRO,35,25.5,11.9,4.2,7.8,.537,1.3,3.1,.431,2.3,3.0,.752,0.6,3.4,4.0,2.9,0.6,0.1,1.6,1.8,2017
31,Scott Eatherton,GOE,33,24.5,11.9,4.5,7.7,.583,0.2,0.4,.357,2.8,3.7,.769,3.1,3.9,6.9,1.5,0.6,0.5,2.4,2.7,2017
32,Augustine Rubit,RUL,36,23.6,11.9,4.1,7.6,.538,0.3,0.8,.370,3.5,4.6,.762,2.0,4.0,6.0,1.1,0.6,0.6,1.2,2.1,2017
33,Dwayne Evans,GIE,30,24.1,11.8,3.8,7.7,.496,0.5,1.5,.364,3.7,4.6,.803,2.2,4.9,7.1,1.1,0.5,0.3,2.0,2.6,2017
34,Karvel Anderson,EIS,31,26.7,11.6,4.2,9.5,.447,1.8,4.9,.377,1.3,1.5,.851,0.7,2.3,3.0,1.9,0.7,0.1,1.9,2.5,2017
35,Justin Sears,GIE,31,24.1,11.3,4.7,8.7,.543,0.1,0.2,.333,1.8,2.7,.647,2.7,2.6,5.4,1.5,0.9,0.6,1.7,2.9,2017
36,Benas Veikalas,GOE,28,25.4,11.3,3.6,9.6,.378,2.0,6.0,.329,2.0,2.5,.812,0.7,2.5,3.3,2.3,0.8,0.1,1.8,2.1,2017
37,Alex Ruoff,LUD,5,22.2,11.2,3.6,6.6,.545,1.4,3.2,.438,2.6,3.2,.813,0.8,2.4,3.2,3.2,0.8,0.2,1.6,2.6,2017
38,Carlton Guyton,BLB,25,26.9,11.2,4.2,9.0,.462,1.5,3.8,.400,1.4,1.9,.708,0.6,2.5,3.1,2.3,0.7,0.0,2.0,2.9,2017
39,Chris Hass,HAG,11,26.0,11.2,4.1,10.0,.409,2.4,6.0,.394,0.6,0.8,.778,0.4,2.2,2.5,1.4,1.2,0.5,1.3,2.5,2017
40,Geoff Groselle,BLB,32,23.0,10.9,4.3,6.8,.641,0.0,0.0,.000,2.2,3.7,.602,2.3,3.9,6.2,0.8,0.5,1.2,1.8,2.9,2017
41,Quantez Robertson,FRA,32,35.0,10.8,3.6,9.2,.389,1.5,4.9,.306,2.2,2.7,.824,1.3,4.8,6.1,3.1,2.5,0.3,2.3,3.4,2017
42,Harper Kamp,EIS,30,21.1,10.8,3.6,7.1,.514,0.4,1.2,.324,3.1,3.7,.845,1.1,2.3,3.4,1.9,0.5,0.2,2.1,3.7,2017
43,Trent Plaisted,HAG,11,26.5,10.7,4.5,8.6,.516,0.0,0.0,.000,1.8,3.4,.541,2.4,4.9,7.3,2.6,0.7,1.0,2.2,3.6,2017
44,Brendan Lane,OLI,33,22.7,10.7,4.3,7.9,.540,0.5,1.5,.313,1.7,2.3,.747,1.3,3.2,4.4,1.5,0.4,1.0,1.5,2.9,2017
45,Ivan Elliott,EIS,32,25.9,10.7,3.8,8.2,.468,1.3,4.1,.331,1.6,2.3,.712,1.7,4.0,5.6,1.8,0.9,0.8,1.3,2.7,2017
46,Immanuel McElroy,SCJ,32,28.8,10.7,3.7,7.9,.469,1.0,2.3,.444,2.2,2.8,.798,1.3,3.5,4.8,3.0,0.8,0.0,1.3,1.5,2017
47,Ken Horton,TBB,34,27.1,10.5,3.7,8.6,.430,1.6,4.9,.337,1.5,1.7,.912,0.9,5.2,6.1,1.7,1.3,0.8,1.5,2.1,2017
48,Nate Linhart,BAY,36,31.3,10.5,3.8,8.5,.448,1.6,3.9,.394,1.4,1.6,.860,1.1,3.9,5.1,3.4,1.3,0.3,1.6,2.2,2017
49,Janis Strelnieks,BRO,32,21.9,10.5,3.5,6.9,.505,1.8,4.1,.447,1.6,1.9,.839,0.2,2.0,2.1,3.4,0.7,0.0,1.2,1.7,2017
50,Chris Kramer,EWE,43,35.7,10.3,3.7,8.3,.437,0.8,3.0,.283,2.2,3.1,.705,0.8,4.8,5.6,6.5,2.2,0.4,2.4,2.2,2017
51,Frantz Massenat,EWE,43,27.7,10.2,3.4,8.1,.424,1.9,4.5,.421,1.4,1.8,.792,0.4,1.7,2.2,3.3,0.8,0.1,1.2,3.3,2017
52,Darius Carter,GOE,32,20.1,10.1,4.0,7.7,.527,0.3,0.7,.381,1.8,2.9,.609,2.2,2.6,4.8,0.6,0.4,0.5,1.1,2.0,2017
53,Darius Miller,BRO,38,23.3,10.0,3.5,7.4,.466,1.8,4.3,.415,1.2,1.3,.940,0.4,2.4,2.8,2.3,0.8,0.2,1.0,2.3,2017
54,Devin Searcy,RAS,31,26.2,10.0,4.2,6.9,.605,0.0,0.0,.000,1.6,2.1,.742,2.1,4.6,6.7,0.7,0.6,0.3,1.3,2.2,2017
55,Devin Booker,BAY,41,19.7,9.9,3.7,6.4,.574,0.2,0.5,.364,2.4,3.2,.729,1.7,3.0,4.7,1.9,0.7,0.1,1.7,2.7,2017
56,Isaiah Philmore,TUB,33,20.2,9.9,3.3,6.6,.507,0.6,1.5,.417,2.6,3.3,.798,1.3,2.5,3.8,0.8,0.5,0.2,1.8,3.1,2017
57,Nihad Djedovic,BAY,39,16.6,9.9,3.1,5.9,.517,1.2,2.6,.446,2.6,3.1,.820,0.4,1.9,2.3,1.5,0.9,0.1,1.1,1.5,2017
58,Kresimir Loncar,OLI,29,18.4,9.8,3.6,6.6,.545,1.0,2.3,.426,1.7,2.1,.787,1.3,1.9,3.3,1.4,0.3,0.3,1.8,2.9,2017
59,Jesse Sanders,GOE,32,25.8,9.7,3.1,7.0,.440,1.0,2.3,.425,2.5,3.0,.842,1.2,2.5,3.7,5.0,1.2,0.1,2.5,2.3,2017
60,Vladimir Lucic,BAY,40,21.8,9.6,3.1,5.5,.561,0.8,2.0,.397,2.7,3.4,.791,0.9,2.8,3.6,1.6,0.6,0.2,1.2,2.2,2017
61,Bryce Taylor,BAY,40,20.5,9.5,3.4,6.5,.519,1.6,3.2,.488,1.2,1.3,.923,0.3,1.9,2.2,1.5,0.9,0.3,0.8,1.6,2017
62,Daniel Theis,BRO,41,18.9,9.5,3.4,6.2,.551,0.3,1.2,.280,2.3,2.9,.800,1.6,4.0,5.6,0.7,0.7,1.2,1.4,2.7,2017
63,Jared Jordan,TUB,31,30.7,9.5,3.5,8.3,.430,1.3,4.2,.308,1.1,1.3,.850,1.0,3.1,4.1,7.8,1.3,0.1,2.6,2.2,2017
64,Reggie Redding,BAY,40,22.7,9.3,3.6,7.1,.507,0.9,2.6,.359,1.2,1.5,.787,0.5,2.1,2.6,3.5,1.5,0.3,1.6,1.8,2017
65,Adam Waleskowski,GOE,33,19.6,9.2,3.8,8.2,.467,0.5,1.9,.234,1.1,1.4,.800,1.0,3.2,4.2,1.3,0.6,0.7,1.2,3.4,2017
66,Maxime De Zeeuw,EWE,40,19.3,9.2,3.3,6.7,.485,1.4,3.4,.403,1.4,1.7,.821,0.7,3.4,4.1,1.4,0.3,0.1,1.1,2.2,2017
67,Gary McGhee,TUB,33,25.7,9.1,3.4,5.7,.598,0.0,0.0,.000,2.2,3.8,.583,2.5,3.8,6.3,1.0,0.7,0.8,1.8,2.8,2017
68,Maxi Kleber,BAY,38,22.4,8.9,3.1,6.1,.504,1.1,3.1,.345,1.7,2.2,.774,1.3,4.0,5.4,1.8,0.9,1.2,1.1,2.0,2017
69,Danilo Barthel,BAY,36,16.8,8.8,2.9,4.8,.592,0.4,1.1,.395,2.7,3.5,.770,0.9,3.0,3.9,1.4,0.4,0.6,0.7,2.4,2017
70,Skyler Bowlin,GIE,33,26.0,8.8,2.6,6.9,.379,1.6,4.4,.363,2.0,2.6,.776,0.3,1.7,2.0,4.0,1.5,0.0,1.8,2.2,2017
71,Moses Ehambe,RAS,33,23.0,8.8,3.2,7.8,.405,1.9,5.0,.382,0.5,0.6,.857,0.5,1.8,2.2,0.7,0.7,0.2,0.7,2.1,2017
72,Kelvin Martin,LUD,29,19.7,8.7,3.2,7.1,.444,0.6,1.8,.353,1.7,2.1,.806,0.8,2.3,3.1,1.0,0.9,0.3,1.3,2.7,2017
73,Cliff Hammonds,LUD,26,30.0,8.6,3.2,7.1,.443,1.5,3.8,.404,0.8,1.3,.571,0.1,1.7,1.8,4.9,0.7,0.1,1.5,1.5,2017
74,Christian Standhardinger,RAS,32,21.0,8.6,3.6,7.4,.479,0.2,0.5,.294,1.3,2.3,.583,1.8,3.3,5.1,1.2,0.7,0.1,1.5,2.5,2017
