#,Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,year
75,Allan Julien Dokossi,FOS,.532,.533,120.1,12.7,30.2,21.4,20.2,26.8,3.3,2.1,18.2,-3.0,1.2,97.3,103.0,-5.7,351.4,15.9,2023
76,Tahjere McCall,FOS,.588,.530,145.9,3.1,11.9,7.5,23.5,18.6,3.3,0.4,18.2,2.4,1.6,113.2,113.0,0.2,85.1,15.8,2023
77,Kaza Keane,LEM,.540,.507,151.7,2.1,9.8,5.9,38.0,18.3,2.8,0.0,22.6,5.7,1.2,111.5,111.7,-0.2,203.6,15.8,2023
78,Chris Goulding,PAR,.630,.583,176.0,1.5,5.0,3.3,9.5,4.1,1.2,0.0,19.6,2.0,1.4,130.8,116.1,14.7,59.5,15.8,2023
79,Alex Tyus,LYV,.633,.644,112.6,10.1,23.7,17.2,5.0,18.0,1.4,6.2,13.1,-2.8,1.4,116.2,98.2,18.0,173.9,15.7,2023
80,JaKeenan Gant,ROA,.572,.550,147.5,7.9,14.5,11.1,8.4,10.2,2.3,2.7,16.9,-0.3,1.3,117.3,115.3,2.0,235.0,15.7,2023
81,Armel Traore,PLV,.601,.601,150.1,13.5,16.9,15.3,5.5,17.4,1.2,1.5,22.3,-6.1,1.3,107.3,108.9,-1.6,103.8,15.7,2023
82,Clement Frisch,NAN,.643,.596,178.9,8.4,15.2,11.9,12.4,18.8,2.2,0.5,17.4,-1.9,1.5,116.1,111.7,4.4,113.5,15.5,2023
83,Justin Robinson,GRV,.507,.471,154.5,2.4,8.4,5.2,35.6,16.4,2.6,0.1,22.5,7.2,1.1,106.7,113.8,-7.1,322.8,15.3,2023
84,Jaime Smith,ADA,.696,.637,178.9,0.9,5.7,3.3,19.6,17.6,1.1,0.0,19.1,0.7,1.7,124.5,124.6,-0.1,156.4,15.1,2023
85,Vince Edwards,GRV,.604,.583,166.4,3.6,16.0,9.5,11.7,6.8,1.2,0.5,17.1,2.4,1.3,122.2,114.7,7.5,206.0,15.1,2023
86,Yoan Makoundou,ASM,.548,.531,138.4,11.1,17.7,14.3,3.7,13.8,1.4,3.8,21.4,-4.8,1.2,107.3,109.7,-2.4,168.4,15.0,2023
87,Devante' Jones,PLV,.626,.594,170.5,2.1,9.8,6.3,27.7,21.2,2.4,0.7,14.7,5.2,1.4,119.7,109.7,10.0,324.3,15.0,2023
88,Luke Fischer,NAN,.610,.606,159.4,4.9,14.7,9.9,7.7,13.6,2.4,3.1,18.9,-2.5,1.3,108.2,110.9,-2.7,98.1,15.0,2023
89,Ryan Mikesell,PORT,.591,.573,159.2,5.4,20.1,12.8,9.0,11.0,1.5,1.9,18.0,-0.8,1.3,115.1,108.0,7.1,231.5,15.0,2023
90,Yoan Granvorka,PORT,.648,.625,169.4,4.9,9.4,7.2,6.5,5.3,0.0,0.0,17.0,0.6,1.4,131.3,116.8,14.5,13.5,14.9,2023
91,Paul Lacombe,STR,.505,.447,151.4,6.4,15.8,10.8,24.1,17.9,2.8,1.5,21.4,1.6,1.1,106.5,107.6,-1.1,226.0,14.9,2023
92,Milan Barbitch,FOS,.544,.491,153.9,3.8,11.6,7.7,20.1,15.9,2.1,0.2,26.0,-1.7,1.3,104.9,113.7,-8.8,150.8,14.7,2023
93,Kenneth Kadji,CSP,.506,.456,142.4,8.1,19.5,13.2,10.9,10.3,1.5,2.6,23.1,-0.9,1.2,103.8,119.7,-15.9,52.1,14.4,2023
94,Frank Mason,NAN,.527,.485,134.2,2.1,9.1,5.7,24.3,12.5,1.7,0.2,23.7,3.6,1.3,108.9,113.5,-4.6,97.8,14.3,2023
95,Matt Mitchell,STR,.516,.468,150.7,3.7,12.9,8.2,12.9,14.0,1.6,1.7,28.2,-4.0,1.2,102.0,107.8,-5.8,100.8,14.3,2023
96,Brynton Lemar,LEM,.566,.485,162.6,4.2,7.6,5.9,14.6,16.2,2.6,0.0,25.3,-2.9,1.4,110.9,114.2,-3.3,37.1,14.2,2023
97,Yakuba Ouattara,ASM,.609,.587,172.3,6.0,9.4,7.7,6.0,8.4,1.3,0.5,16.7,-0.4,1.3,124.4,112.1,12.3,164.5,14.1,2023
98,Kyle Foster,ROA,.639,.582,168.0,2.7,9.4,5.9,9.6,13.0,1.5,0.8,17.6,-0.8,1.6,122.5,120.0,2.5,217.4,14.1,2023
99,Nicolas Lang,CSP,.595,.538,167.6,1.4,9.0,5.0,13.9,9.7,1.2,0.1,18.9,1.6,1.4,119.5,119.6,-0.1,255.4,14.1,2023
100,Abdoulaye Loum,DIJ,.547,.546,136.7,11.0,18.4,14.6,4.3,11.9,1.6,3.4,16.7,-2.4,1.3,110.8,113.8,-3.0,111.1,14.1,2023
101,Dorde Gagic,ADA,.527,.523,100.9,7.9,19.9,13.8,23.3,19.3,1.8,2.6,29.0,-3.9,1.3,96.9,118.9,-22.0,57.1,14.1,2023
102,Bruno Cingala-Mata,ADA,.571,.544,132.6,9.9,22.3,16.4,8.4,20.0,2.6,3.1,18.6,-4.2,1.4,103.6,107.1,-3.5,90.6,14.1,2023
103,Hugo Robineau,CHO,.644,.558,168.4,2.1,9.3,5.7,12.5,14.7,1.7,0.5,16.1,0.1,1.7,123.2,115.3,7.9,99.1,14.0,2023
104,Chase Simon,DIJ,.575,.531,170.4,3.3,7.4,5.2,8.7,9.5,2.4,0.0,20.4,-0.3,1.3,117.7,116.3,1.4,72.5,13.9,2023
105,Rodions Kurucs,STR,.561,.543,144.6,5.9,17.6,11.5,13.2,17.5,2.4,1.2,19.8,-2.2,1.2,107.2,109.7,-2.5,167.8,13.9,2023
106,Valentin Chery,LEM,.555,.540,107.6,13.4,22.4,17.9,7.5,15.2,2.1,0.8,14.3,-1.6,1.4,114.6,109.6,5.0,182.5,13.8,2023
107,Tyrone Wallace,PAR,.540,.499,151.9,2.2,15.2,8.9,32.8,22.3,1.3,1.2,26.9,-0.7,1.2,100.8,113.4,-12.6,281.5,13.7,2023
108,Terry Allen,PORT,.544,.514,149.9,5.2,17.5,11.5,10.5,12.4,1.6,1.6,19.2,-1.0,1.2,107.8,108.4,-0.6,286.6,13.7,2023
109,Jayvon Graves,CSP,.527,.498,141.2,3.1,7.7,5.3,17.2,12.3,2.6,2.2,20.1,1.4,1.2,106.1,114.2,-8.1,170.0,13.7,2023
110,Khalid Boukichou,NAN,.655,.613,168.3,0.0,11.5,6.1,11.2,23.1,2.7,0.7,24.0,-7.1,1.5,102.1,107.1,-4.9,25.4,13.6,2023
111,Matt Mobley,DIJ,.611,.569,168.0,0.6,9.3,4.9,14.3,20.1,2.3,0.2,24.1,-4.1,1.4,104.6,115.3,-10.7,101.0,13.6,2023
112,Javontae Hawkins,CSP,.561,.505,160.4,3.4,12.0,7.6,10.6,13.3,1.4,0.8,24.7,-3.1,1.3,107.5,115.1,-7.5,124.9,13.6,2023
113,Benjamin Sene,N92,.518,.488,157.5,2.9,10.9,6.9,28.1,15.4,1.6,0.4,24.1,2.6,1.1,102.9,114.7,-11.8,220.9,13.6,2023
114,Donte Grantham,NAN,.594,.587,147.5,5.1,17.6,11.6,11.6,14.2,1.1,1.4,16.3,-0.1,1.3,112.3,112.1,0.2,189.9,13.5,2023
115,Lucas Ugolin,CSP,.593,.568,171.6,5.4,14.9,9.9,5.4,10.2,0.8,1.4,19.2,-2.1,1.3,113.5,118.2,-4.7,93.0,13.3,2023
116,Robert Johnson,ADA,.543,.519,155.7,0.8,12.2,6.8,24.4,21.2,2.5,0.2,28.6,-3.6,1.2,94.9,112.5,-17.6,125.8,13.3,2023
117,Alexandre Chassang,JLB,.568,.544,155.5,8.5,14.6,11.4,12.7,19.0,2.6,1.8,18.9,-2.2,1.3,106.6,111.1,-4.5,111.5,13.3,2023
118,William Narace,LEM,.538,.485,147.8,10.7,15.4,13.1,10.3,16.3,1.1,1.8,22.3,-3.9,1.3,106.5,112.9,-6.4,193.6,13.3,2023
119,Kim Tillie,CHO,.571,.521,157.6,8.6,16.8,12.7,11.4,18.2,3.1,0.5,14.2,-0.6,1.3,113.7,108.7,5.0,121.6,13.1,2023
120,Yves Pons,LYV,.592,.574,159.5,7.6,13.4,10.6,1.6,10.0,1.2,1.9,16.3,-2.7,1.3,116.1,107.1,9.0,118.9,13.1,2023
121,Deandre Lansdowne,STR,.525,.501,144.5,3.4,9.3,6.2,9.3,9.2,2.2,0.6,20.9,-0.6,1.2,109.9,111.8,-2.0,183.4,13.0,2023
122,Ike Udanoh,STR,.526,.500,103.8,10.5,17.5,13.7,13.0,18.9,2.1,1.5,15.8,-0.8,1.4,107.0,110.6,-3.5,96.5,12.9,2023
123,Markeith Cummings,PAU,.579,.535,162.0,3.9,9.9,6.9,9.6,11.5,1.2,0.0,19.0,-0.9,1.3,112.3,116.0,-3.7,217.1,12.9,2023
124,Gauthier Denis,PAR,.635,.617,159.7,3.8,9.6,6.8,10.2,12.1,0.8,0.5,16.8,-0.3,1.4,120.5,116.9,3.7,151.1,12.8,2023
125,Keandre Cook,ADA,.568,.500,165.5,6.6,11.9,9.2,8.6,15.9,2.3,0.7,20.5,-3.5,1.3,107.5,122.0,-14.5,77.5,12.8,2023
126,Garlon Green,FOS,.601,.552,169.1,2.6,9.6,6.1,10.7,13.4,1.2,1.4,17.8,-1.1,1.4,116.1,114.4,1.7,203.1,12.7,2023
127,Tyren Johnson,ADA,.526,.508,154.2,2.1,15.7,9.1,13.2,12.9,2.3,1.8,20.2,-0.2,1.1,101.9,114.8,-12.8,235.8,12.6,2023
128,Maxime Courby,JLB,.654,.629,168.4,4.0,14.2,9.1,7.8,9.3,1.4,0.2,11.9,1.1,1.4,129.4,115.5,13.9,159.5,12.5,2023
129,Jonathan Rousselle,DIJ,.575,.542,153.5,1.9,9.9,5.7,22.4,15.4,1.7,0.0,16.0,4.6,1.3,118.5,117.5,1.0,163.3,12.5,2023
130,Ike Nwamu,NAN,.489,.455,128.1,1.9,11.1,6.7,23.3,12.9,2.0,1.0,20.9,4.1,1.1,103.4,108.5,-5.2,70.5,12.5,2023
131,Brice Dessert,ADA,.552,.596,92.9,12.0,15.1,13.5,5.6,15.7,1.0,2.9,21.2,-4.9,1.4,101.2,114.7,-13.5,32.9,12.5,2023
132,Paul Rigot,ADA,.645,.618,173.0,4.8,12.3,8.7,4.4,7.3,1.3,0.5,12.7,-0.1,1.5,128.5,118.8,9.7,108.6,12.4,2023
133,Axel Julien,JLB,.586,.537,168.5,1.5,10.4,5.9,27.6,22.7,1.5,0.4,15.7,4.7,1.3,112.8,116.1,-3.4,211.6,12.3,2023
134,Amar Gegic,PAR,.578,.559,148.4,2.8,11.3,7.2,18.9,19.4,2.2,0.5,17.5,0.2,1.3,107.3,113.7,-6.4,146.1,12.3,2023
135,Kyle Vinales,NAN,.543,.510,162.4,1.2,6.4,3.8,34.4,20.0,1.9,0.0,23.5,3.1,1.2,102.3,115.3,-13.0,108.4,12.3,2023
136,Jonah Mathews,LYV,.549,.527,169.9,0.6,7.4,4.2,16.4,15.6,2.4,0.2,22.6,-1.0,1.1,103.7,106.1,-2.4,173.9,12.3,2023
137,Juhann Begarin,PAR,.487,.452,127.9,4.3,12.3,8.4,20.8,18.2,2.4,2.0,23.3,-1.0,1.1,96.4,110.3,-14.0,203.0,12.2,2023
138,Mehdy Ngouama,GRV,.521,.419,149.6,2.6,13.3,7.6,27.4,20.3,2.0,0.6,26.9,-0.2,1.3,99.9,111.7,-11.8,43.1,12.2,2023
139,Boris Dallo,CHO,.509,.472,141.8,4.2,21.5,12.7,27.3,23.1,1.5,0.3,21.1,0.5,1.2,99.0,112.8,-13.8,308.9,12.2,2023
140,Bogdan Bliznyuk,CHO,.584,.551,162.8,3.5,11.4,7.3,13.3,21.0,2.0,0.7,19.2,-3.8,1.3,101.6,116.3,-14.8,57.1,12.2,2023
141,Charles Lombahe-Kahudi,LYV,.555,.488,161.8,5.3,18.1,12.0,6.3,13.1,1.9,0.3,16.6,-1.8,1.3,111.4,102.2,9.2,144.4,12.1,2023
142,Martin Peterka,STR,.539,.509,160.6,6.5,9.1,7.7,3.8,9.4,2.3,0.0,17.7,-2.0,1.1,112.8,113.0,-0.2,35.3,12.1,2023
143,Bilal Coulibaly,PLV,.601,.584,149.5,5.9,12.0,9.2,7.8,17.6,2.3,0.8,14.4,-2.0,1.4,110.3,109.1,1.2,173.0,12.1,2023
144,"Kyle Allman, Jr.",PAR,.511,.458,142.1,1.1,11.1,6.4,24.2,16.6,1.1,0.4,27.4,-0.8,1.2,100.1,116.5,-16.4,155.4,12.1,2023
145,Hamady Ndiaye,N92,.597,.643,102.4,7.0,15.8,11.4,4.7,20.8,0.4,9.3,13.8,-4.0,1.5,101.3,110.7,-9.4,144.9,12.0,2023
146,Anzejs Pasecniks,PLV,.511,.386,121.4,10.7,14.2,12.5,11.9,15.0,0.7,1.5,21.6,-2.3,1.3,107.0,113.6,-6.6,31.9,11.9,2023
147,Bandja Sy,PLV,.574,.551,155.1,9.2,11.1,10.2,9.1,17.8,1.4,1.3,15.7,-2.1,1.3,109.3,111.4,-2.1,181.3,11.9,2023
148,Gavin Schilling,CSP,.475,.460,94.3,13.5,24.7,19.1,8.1,18.3,2.0,4.6,18.0,-3.7,1.1,97.4,105.6,-8.2,64.6,11.8,2023
149,John Brown,ASM,.516,.494,114.2,11.5,7.8,9.7,6.3,14.3,3.1,1.2,13.6,-1.3,1.1,111.4,107.8,3.6,144.4,11.8,2023
150,Matthieu Gauzin,GRV,.499,.445,148.4,2.7,16.6,9.3,19.6,16.8,2.2,0.3,21.2,1.1,1.1,98.3,112.0,-13.8,112.5,11.8,2023
151,Steeve Ho You Fat,PLV,.629,.593,161.5,8.0,9.0,8.5,8.0,13.9,0.7,0.8,14.5,-0.9,1.5,122.1,113.4,8.7,103.5,11.7,2023
152,Yvann Mbaya,PORT,.543,.571,97.1,20.4,18.8,19.6,4.5,24.6,1.4,2.6,15.3,-6.2,1.4,101.3,102.6,-1.4,9.9,11.6,2023
153,Gaylor Curier,CHO,.563,.527,160.8,4.6,11.9,8.2,8.1,12.9,0.7,0.3,21.9,-2.9,1.2,107.9,115.0,-7.1,62.8,11.6,2023
154,Matthew Strazel,ASM,.547,.490,149.9,1.4,9.9,5.5,22.0,18.2,1.3,0.1,18.0,3.1,1.3,111.0,112.7,-1.6,206.3,11.5,2023
155,Garrett Sim,PAU,.537,.517,165.5,1.3,10.7,6.2,19.4,14.9,1.5,0.2,20.8,1.1,1.1,103.1,114.8,-11.8,198.9,11.5,2023
156,Lucas Fischer,N92,.687,.680,170.7,5.6,4.1,4.9,11.4,17.8,1.8,2.0,10.9,0.4,1.5,123.3,117.2,6.1,28.8,11.4,2023
157,Bastien Pinault,N92,.548,.514,157.2,3.5,7.7,5.6,16.9,15.2,1.5,0.0,22.8,-0.9,1.2,102.9,116.0,-13.1,97.5,11.4,2023
158,Benoit Mangin,PORT,.656,.621,179.9,0.6,7.9,4.3,28.0,28.4,1.4,0.1,15.0,2.4,1.5,110.5,112.2,-1.6,196.9,11.4,2023
159,Antoine Diot,LYV,.591,.540,165.8,2.3,9.9,6.2,18.4,21.4,2.7,0.0,15.4,1.3,1.3,112.9,103.9,9.0,108.3,11.4,2023
160,Stephen Brown,FOS,.519,.466,157.6,1.9,6.9,4.3,25.7,16.5,1.8,0.3,18.7,3.4,1.2,108.1,114.0,-6.0,170.0,11.3,2023
161,Axel Toupane,PAR,.510,.466,140.6,2.1,16.6,9.5,12.7,12.6,2.0,1.5,19.3,-0.1,1.2,102.8,110.1,-7.3,153.1,11.3,2023
162,Charles Abouo,PORT,.521,.486,154.9,7.0,17.0,12.1,12.6,16.7,1.9,1.0,16.6,-0.8,1.1,104.0,107.7,-3.7,164.5,11.3,2023
163,Timothe Vergiat,ADA,.569,.548,157.1,0.7,7.0,3.9,16.0,10.8,0.8,0.2,18.3,2.3,1.2,112.9,121.7,-8.9,115.1,11.3,2023
164,Cameron McGriff,LEM,.562,.508,159.9,6.2,19.7,12.8,5.4,14.4,0.6,0.0,20.6,-4.4,1.3,109.0,116.8,-7.8,75.4,11.2,2023
165,Landing Sane,PAU,.506,.481,138.9,5.6,14.5,10.2,4.0,8.4,1.5,1.6,20.2,-2.0,1.1,102.2,113.4,-11.2,105.3,11.2,2023
166,Tre Scott,FOS,.470,.421,133.4,9.3,13.9,11.6,5.6,14.3,2.4,1.3,19.7,-4.1,1.1,97.0,109.6,-12.6,90.6,11.1,2023
167,Gerald Ayayi,PAU,.509,.447,141.8,4.6,14.9,9.9,15.6,19.5,2.4,0.4,19.7,-1.6,1.2,97.7,111.9,-14.1,159.4,11.0,2023
168,Dylan Affo Mama,FOS,.530,.513,128.6,5.6,11.2,8.4,7.6,16.9,2.5,0.3,17.6,-3.5,1.3,100.0,112.4,-12.4,148.8,11.0,2023
169,Abdoulaye Ndoye,LEM,.561,.542,141.9,3.7,11.1,7.5,20.7,21.4,1.6,0.3,15.9,1.2,1.3,108.2,114.1,-5.9,212.5,11.0,2023
170,David Lighty,LYV,.524,.491,148.3,3.0,12.2,7.8,15.4,12.5,1.3,0.2,15.4,2.5,1.2,111.3,106.3,5.0,187.9,11.0,2023
171,Johan Passave-Ducteil,FOS,.563,.529,114.3,9.5,15.5,12.5,16.2,23.9,1.4,0.7,17.0,-2.5,1.4,102.8,112.9,-10.1,97.9,10.9,2023
172,Szilard Benke,GRV,.525,.509,142.2,4.2,12.1,7.9,10.1,12.8,2.4,1.8,16.7,-0.1,1.1,103.0,111.8,-8.8,122.1,10.8,2023
173,Giovan Oniangue,PAU,.545,.497,155.5,4.1,12.6,8.5,10.9,17.8,1.9,0.3,19.0,-2.6,1.2,101.1,114.1,-13.0,229.5,10.8,2023
174,Mathieu Wojciechowski,CSP,.524,.495,137.8,2.3,18.3,9.9,7.4,7.1,2.3,1.0,12.7,1.2,1.2,110.7,113.6,-3.0,104.8,10.7,2023
175,Ron Curry,PORT,.469,.423,153.6,3.7,11.9,7.8,19.6,14.2,1.4,1.4,21.3,1.2,1.0,99.3,109.2,-9.9,144.5,10.6,2023
176,Lucas Dussoulier,N92,.534,.523,144.6,5.5,15.7,10.5,9.7,12.2,1.8,0.5,15.5,0.0,1.1,106.0,112.2,-6.3,118.3,10.6,2023
177,Vafessa Fofana,GRV,.579,.555,150.8,5.1,19.4,11.9,9.7,18.2,1.7,0.7,11.8,-0.1,1.3,109.8,112.5,-2.7,190.6,10.5,2023
178,Romuald Morency,GRV,.528,.494,158.3,3.6,21.6,12.1,5.6,9.0,1.9,0.9,13.0,0.0,1.1,107.6,111.4,-3.9,153.3,10.4,2023
179,Adrien Moerman,ASM,.525,.515,139.1,6.2,26.6,16.0,6.6,15.2,0.3,1.7,19.3,-3.4,1.1,102.8,106.0,-3.2,52.0,10.4,2023
180,Dustin Sleva,PAR,.427,.408,109.9,14.6,12.6,13.5,12.8,4.4,1.0,1.2,12.4,4.3,1.0,117.6,116.8,0.8,40.0,10.3,2023
181,Rion Brown,N92,.518,.477,152.1,2.5,22.2,12.2,9.2,16.4,2.1,0.4,17.2,-2.1,1.1,96.5,109.7,-13.2,180.9,10.1,2023
182,Tyus Battle,ADA,.571,.518,167.9,0.5,10.8,6.2,10.1,9.9,0.6,1.3,13.6,1.7,1.3,115.3,111.7,3.6,48.5,9.9,2023
183,Kadri Manroufou,ROA,.497,.482,134.7,4.7,13.7,9.1,5.0,7.4,2.2,0.0,17.0,-0.6,1.0,104.5,116.3,-11.8,82.3,9.7,2023
184,Enzo Goudou-Sinha,CHO,.580,.524,154.1,2.6,6.0,4.3,15.8,18.4,1.0,0.0,17.5,-0.3,1.4,109.7,118.9,-9.2,94.3,9.6,2023
185,Sadio Doucoure,N92,.515,.443,152.3,4.9,18.0,11.3,7.9,14.9,0.7,2.0,15.2,-1.6,1.2,100.9,116.4,-15.5,32.4,9.6,2023
186,Lucas Beaufort,STR,.510,.494,138.3,3.0,10.2,6.4,11.8,12.0,2.5,0.8,12.6,1.9,1.1,110.6,113.2,-2.7,70.5,9.5,2023
187,Aaron Henry,PLV,.562,.544,162.0,3.9,10.0,7.2,8.7,23.6,2.3,2.8,15.9,-4.0,1.2,95.6,105.1,-9.5,43.8,9.5,2023
188,Lahaou Konate,PLV,.531,.480,158.7,4.1,11.5,8.1,8.5,11.2,1.6,0.3,11.5,1.1,1.2,112.8,111.3,1.5,241.5,9.4,2023
189,Roberto Gallinat,NAN,.518,.450,149.9,3.2,9.5,6.4,14.1,17.0,1.5,0.8,22.3,-2.4,1.2,96.7,115.9,-19.2,62.9,9.4,2023
190,Darel Poirier,PAU,.493,.500,127.2,13.5,12.0,12.8,1.6,12.1,0.5,0.0,20.9,-4.7,1.0,95.4,113.1,-17.8,18.8,9.3,2023
191,Rudy Demahis Ballou,PORT,.520,.510,129.4,1.4,8.1,4.8,15.2,11.5,0.9,0.0,16.5,2.1,1.1,103.8,114.9,-11.1,31.1,9.2,2023
192,Meredis Houmounou,NAN,.435,.413,119.8,5.7,13.9,10.0,22.8,24.1,2.2,0.4,14.8,2.9,0.9,95.0,111.1,-16.1,105.8,8.8,2023
193,David Brembly,DIJ,.530,.474,152.6,7.5,9.1,8.3,3.6,13.9,1.9,0.4,14.6,-2.7,1.2,107.5,117.0,-9.6,66.8,8.7,2023
194,Robin Ducote,DIJ,.532,.511,163.0,1.7,6.8,4.2,6.2,7.2,1.2,0.0,16.2,0.3,1.1,110.0,118.9,-8.9,75.8,8.6,2023
195,Antony Labanca,NAN,.585,.565,179.6,1.3,4.9,3.2,11.0,15.8,1.1,0.2,14.9,-0.2,1.2,106.3,116.5,-10.2,86.4,8.1,2023
196,Gabe DeVoe,FOS,.485,.430,132.3,1.8,12.4,7.2,20.0,21.6,1.6,0.6,21.1,-2.3,1.1,92.2,114.7,-22.5,63.6,8.1,2023
197,Frantz Massenat,JLB,.479,.447,135.7,1.0,7.7,4.3,14.8,11.1,1.6,0.0,16.7,2.6,1.1,101.1,116.9,-15.7,113.3,8.1,2023
198,Hans Vanwijn,N92,.427,.404,115.2,8.3,14.9,11.6,8.2,13.6,1.4,0.8,16.7,-1.3,1.0,91.3,112.2,-20.9,92.9,8.0,2023
199,Frank Gaines,FOS,.448,.398,137.5,0.8,8.9,4.9,9.7,7.2,0.7,0.7,24.2,0.1,1.0,97.0,118.9,-22.0,33.4,7.5,2023
200,Fabien Damase,GRV,.401,.409,76.4,0.0,12.3,6.0,12.7,4.3,0.9,1.7,18.0,3.7,0.8,88.6,115.5,-26.9,10.1,7.2,2023
201,Jean-Baptiste Maille,STR,.459,.370,134.6,7.9,11.9,9.8,24.7,34.5,1.4,0.0,14.8,0.1,1.1,92.1,113.1,-20.9,72.6,6.9,2023
202,C.J. Williams,PAU,.431,.417,116.9,1.9,9.2,5.6,12.6,13.0,1.8,1.7,20.0,-0.4,0.9,87.1,113.6,-26.5,42.1,6.9,2023
203,Arthur Bruyas,ROA,.421,.377,129.5,4.9,13.5,9.1,13.0,17.4,1.6,1.5,12.9,1.2,0.9,96.0,117.5,-21.5,57.8,6.8,2023
204,Tomas Kyzlink,CSP,.475,.459,143.5,2.9,10.5,6.4,7.0,10.0,0.5,0.6,17.4,-0.8,1.0,94.9,124.1,-29.2,40.6,6.5,2023
205,Michael Belle,STR,.421,.429,76.2,6.9,8.6,7.6,0.0,0.0,1.6,3.2,11.5,0.0,1.0,101.4,112.3,-10.9,2.6,6.3,2023
206,Ray Ona Embo,ROA,.525,.461,143.2,1.0,9.3,5.1,13.1,18.7,1.3,0.5,13.7,0.4,1.3,103.1,120.9,-17.8,41.1,6.2,2023
207,Marcus Gomis,LEM,.550,.513,158.9,4.3,7.7,6.0,11.8,22.4,0.2,0.3,14.8,-2.0,1.2,102.4,119.3,-16.8,39.4,6.1,2023
208,Kenny Kasiama,PORT,.477,.461,133.6,6.1,8.4,7.3,4.3,19.2,1.8,1.0,13.2,-3.6,1.1,90.1,112.8,-22.7,16.9,5.6,2023
209,Zaccharie Risacher,LYV,.438,.424,121.1,3.4,8.7,6.3,7.7,19.6,2.0,1.4,13.7,-1.9,0.9,88.6,103.9,-15.3,20.1,5.0,2023
210,Bul Kuol,LEM,.468,.451,140.0,2.2,8.1,5.2,6.7,20.5,1.5,0.6,14.3,-3.6,1.0,85.1,116.6,-31.5,9.5,3.0,2023
211,Fabio Milanese,PAU,.356,.326,142.9,3.1,12.3,7.8,20.9,22.7,1.4,0.0,17.9,0.4,0.7,79.9,117.8,-38.0,5.0,2.1,2023
212,Lucas Dufeal,CHO,1.000,1.000,100.0,0.0,27.0,13.3,0.0,75.0,0.0,7.1,13.2,-20.5,2.0,34.8,113.9,-79.1,1.5,0.3,2023
