#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
121,Tony Crocker,PLV,10,20.9,7.6,2.8,7.2,.389,1.4,4.4,.318,0.6,1.0,.600,0.8,1.5,2.3,1.3,0.5,0.1,1.2,1.9,2022
122,Nianta Diarra,CHO,25,18.0,7.6,3.5,5.5,.630,0.1,0.5,.250,0.5,1.2,.419,2.0,2.9,4.9,0.6,0.3,0.3,1.2,2.0,2022
123,Brock Motum,ASM,21,18.6,7.4,2.7,5.2,.523,0.8,2.1,.378,1.2,1.5,.781,0.9,2.5,3.4,1.2,0.3,0.1,0.9,2.0,2022
124,David Lighty,LYV,29,22.7,7.4,2.7,6.3,.421,0.8,2.2,.349,1.3,1.6,.809,0.3,1.7,2.1,1.7,0.8,0.1,0.9,1.6,2022
125,Dustin Ware,RCB,16,19.0,7.4,2.4,5.9,.400,1.8,4.2,.418,0.9,0.9,.933,0.1,1.1,1.3,3.5,0.3,0.0,1.4,1.8,2022
126,Jessie Begarin,RCB,30,29.5,7.4,2.2,5.4,.411,1.4,3.8,.368,1.5,2.1,.726,0.5,1.8,2.3,4.7,0.9,0.0,1.8,1.7,2022
127,Kennedy Meeks,CHO,25,15.5,7.4,3.0,6.5,.463,0.3,0.9,.318,1.1,1.3,.818,1.5,2.1,3.6,0.8,0.6,0.3,1.0,2.8,2022
128,Hugo Invernizzi,CSP,35,30.3,7.3,2.4,5.7,.429,1.7,4.0,.421,0.8,1.0,.800,0.8,3.7,4.5,2.6,0.8,0.2,0.8,2.3,2022
129,Gauthier Denis,PAR,33,21.5,7.3,2.4,6.0,.392,1.7,4.5,.369,0.9,1.2,.795,0.5,1.4,1.8,1.3,0.9,0.1,1.2,2.8,2022
130,Dominique Archie,PAU,30,23.5,7.3,2.4,6.2,.387,1.6,4.2,.376,0.9,1.1,.818,1.1,3.2,4.3,1.8,0.5,0.2,1.4,1.7,2022
131,Leopold Cavaliere,STR,35,20.8,7.3,2.9,5.5,.539,0.1,0.7,.125,1.3,1.9,.672,2.1,3.3,5.3,1.1,0.6,0.3,0.6,2.6,2022
132,Deishuan Booker,LEM,14,17.2,7.2,2.4,5.3,.446,0.7,2.6,.270,1.8,2.2,.806,0.3,1.6,1.9,3.0,1.1,0.1,1.6,1.5,2022
133,Jean-Philippe Dally,RCB,14,19.8,7.2,2.4,5.7,.413,1.1,2.2,.484,1.4,1.5,.952,1.2,2.4,3.6,0.9,0.4,0.4,0.6,2.1,2022
134,Vafessa Fofana,GRV,34,23.8,7.2,3.0,5.5,.537,0.4,1.6,.222,0.9,1.6,.564,1.3,3.3,4.6,2.1,0.9,0.3,1.6,1.8,2022
135,C.J. Harris,JLB,24,19.7,7.2,2.3,6.4,.357,0.8,3.3,.256,1.8,2.2,.808,0.3,1.7,2.0,1.9,0.6,0.0,1.4,2.0,2022
136,Charles Lombahe-Kahudi,LYV,28,20.3,7.1,2.2,5.6,.397,1.0,3.1,.330,1.6,1.9,.865,0.7,2.3,3.0,1.0,0.5,0.1,0.7,2.2,2022
137,Yakuba Ouattara,ASM,43,20.9,7.0,2.5,5.4,.470,1.0,2.6,.402,0.9,1.2,.800,1.5,1.4,2.9,0.6,0.5,0.1,0.5,1.6,2022
138,Pierre Pelos,JLB,31,21.3,7.0,2.9,6.7,.426,0.9,2.7,.318,0.4,0.5,.706,1.0,3.7,4.7,1.1,0.8,0.4,0.6,2.4,2022
139,Peter Jok,CHO,34,18.3,6.9,2.4,5.4,.445,1.1,2.6,.414,1.1,1.2,.900,0.5,2.1,2.7,0.6,0.8,0.1,1.0,1.9,2022
140,Abdoulaye Ndoye,GRV,33,26.0,6.9,2.7,5.8,.466,0.2,1.7,.145,1.2,2.3,.506,1.3,3.0,4.2,3.5,0.9,0.4,1.6,2.5,2022
141,Maxime Courby,JLB,29,22.1,6.9,2.2,4.4,.508,1.3,2.9,.452,1.1,1.2,.912,0.6,1.8,2.4,0.8,1.0,0.1,0.8,2.0,2022
142,Nadir Hifi,PORT,24,21.6,6.8,2.5,5.7,.449,1.0,2.8,.373,0.7,1.0,.739,0.3,1.3,1.5,2.3,0.7,0.0,1.7,2.3,2022
143,Luke Fischer,N92,33,17.5,6.8,2.8,5.1,.560,0.2,0.6,.333,0.9,1.2,.750,1.2,2.7,3.9,0.8,0.3,0.5,0.9,2.3,2022
144,Romuald Morency,GRV,34,21.3,6.8,2.6,4.9,.524,0.6,1.6,.382,1.0,1.1,.846,0.8,2.7,3.5,0.9,0.6,0.0,0.9,2.3,2022
145,Dominik Olejniczak,GRV,31,18.1,6.7,3.0,5.2,.568,0.0,0.0,.000,0.8,1.1,.735,1.4,3.0,4.3,0.9,0.4,0.5,1.0,2.9,2022
146,Mathieu Wojciechowski,PORT,34,22.1,6.7,2.4,5.4,.446,0.9,2.7,.352,1.0,1.6,.611,1.1,3.9,5.0,1.3,0.9,0.4,1.1,2.7,2022
147,Jean-Baptiste Maille,STR,37,23.9,6.5,2.3,4.6,.488,0.7,1.9,.357,1.3,1.6,.814,1.2,2.3,3.5,5.3,1.4,0.0,2.0,2.9,2022
148,Ike Udanoh,STR,36,20.3,6.5,2.7,5.1,.536,0.0,0.1,.000,1.0,1.9,.529,1.8,3.0,4.8,2.1,1.0,0.2,1.9,2.3,2022
149,Antoine Diot,LYV,20,15.0,6.4,1.9,4.4,.432,1.1,3.1,.355,1.5,1.6,.906,0.3,1.1,1.4,2.7,1.3,0.0,1.3,1.9,2022
150,Hamady Ndiaye,PAU,38,19.2,6.3,2.9,4.2,.686,0.0,0.0,.000,0.6,1.5,.404,1.2,2.8,4.0,0.4,0.4,1.6,1.3,1.9,2022
151,Mouphtaou Yarou,N92,3,18.7,6.3,2.3,3.3,.700,0.0,0.0,.000,1.7,2.0,.833,1.7,2.7,4.3,0.3,0.3,0.7,1.0,1.3,2022
152,Jean-Michel Mipoka,FOS,31,20.2,6.3,2.3,5.7,.398,0.7,2.7,.250,1.1,1.4,.810,0.3,2.2,2.5,1.1,0.4,0.1,1.0,2.7,2022
153,Jeremy Nzeulie,ORL,25,20.6,6.2,2.0,5.8,.352,1.1,3.6,.297,1.0,1.2,.862,0.6,1.6,2.2,1.8,0.8,0.0,1.2,2.4,2022
154,Hugo Benitez,JLB,31,18.9,6.1,2.3,5.2,.438,0.6,1.9,.333,0.9,1.0,.875,0.5,1.4,1.9,2.8,1.0,0.1,1.3,1.7,2022
155,Gaylor Curier,STR,36,12.8,6.1,2.1,5.0,.409,1.3,3.5,.373,0.7,0.7,.923,0.4,1.3,1.8,0.4,0.4,0.1,0.5,1.2,2022
156,Abdoulaye Loum,DIJ,39,15.8,6.1,2.6,4.5,.589,0.1,0.3,.250,0.7,1.5,.474,1.9,2.2,4.1,0.6,0.4,0.7,1.0,1.5,2022
157,Matthieu Gauzin,LEM,32,16.9,6.0,1.9,4.7,.413,0.6,1.7,.352,1.6,2.0,.769,0.4,1.4,1.8,2.4,0.5,0.0,2.0,1.6,2022
158,Robin Ducote,DIJ,37,19.8,5.8,2.1,5.4,.390,1.2,3.4,.352,0.4,0.6,.762,0.3,1.0,1.3,0.7,0.5,0.0,0.6,2.6,2022
159,Ibou Faye,ASM,43,15.0,5.8,2.1,3.7,.586,0.1,0.5,.273,1.3,2.4,.552,1.6,2.4,4.0,0.6,0.7,0.7,0.8,2.3,2022
160,Kenny Baptiste,LEM,30,17.1,5.8,2.5,4.7,.539,0.1,0.9,.148,0.6,0.8,.708,0.9,1.8,2.7,0.8,0.6,0.3,0.8,2.3,2022
161,Horace Spencer,CSP,35,15.2,5.7,2.5,3.9,.637,0.0,0.1,.333,0.8,1.5,.519,1.5,2.2,3.7,0.3,0.6,0.8,1.0,2.7,2022
162,Lucas Dussoulier,N92,23,17.6,5.7,2.2,3.8,.575,1.0,2.3,.462,0.3,0.4,.800,0.5,1.7,2.2,1.2,0.9,0.2,0.7,2.6,2022
163,Kruize Pinkins,CSP,32,15.1,5.6,2.0,4.8,.416,0.4,1.4,.289,1.2,1.5,.796,0.8,2.3,3.2,0.8,0.4,0.2,0.9,1.8,2022
164,Paul Lacombe,LYV,39,16.1,5.6,2.4,5.3,.447,0.3,1.4,.245,0.5,0.7,.724,0.7,1.6,2.3,1.4,0.7,0.2,1.1,2.2,2022
165,James Gist,LYV,40,18.6,5.6,2.3,4.4,.520,0.2,0.6,.261,0.8,1.2,.702,1.4,1.9,3.3,0.8,0.5,0.4,0.9,1.9,2022
166,Lahaou Konate,PLV,35,24.9,5.5,1.9,5.0,.389,1.0,2.9,.353,0.6,0.8,.750,0.8,2.1,2.9,1.7,1.1,0.1,0.7,1.8,2022
167,Jacques Alingue,DIJ,35,19.4,5.5,2.3,3.4,.683,0.0,0.0,.000,0.8,1.9,.412,2.1,3.1,5.1,1.8,1.2,0.8,1.5,3.2,2022
168,Maxime Roos,JLB,31,16.7,5.5,1.9,3.7,.522,0.9,2.0,.443,0.7,1.1,.676,0.5,1.4,1.9,0.3,0.6,0.7,0.5,2.0,2022
169,Milan Barbitch,PAR,23,15.4,5.3,1.9,4.3,.434,0.5,1.6,.324,1.1,1.8,.595,0.5,1.0,1.5,1.4,0.6,0.0,1.0,1.3,2022
170,Landing Sane,PAU,23,12.9,5.3,1.8,4.3,.420,1.1,2.9,.388,0.5,0.8,.667,0.3,1.7,2.0,0.5,0.1,0.2,0.7,1.5,2022
171,Matthew Strazel,LYV,37,17.1,5.3,1.5,3.6,.403,0.8,2.0,.373,1.6,2.0,.773,0.2,0.9,1.1,2.1,0.4,0.0,0.8,2.1,2022
172,Junior Mbida,ORL,14,15.3,5.3,2.2,4.1,.534,0.0,0.0,.000,0.9,1.7,.500,1.1,2.1,3.3,0.6,0.4,0.4,1.3,1.9,2022
173,Assane N'Doye,CSP,25,13.8,5.2,2.0,3.7,.533,0.3,1.0,.320,1.0,1.6,.625,1.1,1.6,2.6,0.9,0.2,0.1,1.2,2.1,2022
174,Egidijus Mockevicius,FOS,14,15.0,5.0,2.0,3.4,.596,0.0,0.0,.000,1.0,1.5,.667,1.0,3.4,4.4,0.6,0.4,0.7,0.6,2.1,2022
175,Leo Westermann,ASM,34,17.2,4.9,1.7,4.6,.376,0.8,2.5,.318,0.7,1.1,.658,0.4,1.6,2.0,3.4,0.6,0.1,1.7,2.4,2022
176,Malela Mutuale,ORL,34,21.4,4.7,1.6,4.9,.331,0.3,1.3,.209,1.2,2.3,.545,0.4,2.0,2.4,2.4,0.6,0.0,1.5,2.5,2022
177,Bandja Sy,PLV,27,17.7,4.6,1.7,3.6,.490,0.3,1.1,.290,0.8,1.4,.579,0.5,2.4,2.9,0.7,0.6,0.3,1.0,1.6,2022
178,Jeremy Leloup,PAU,39,19.1,4.5,1.5,4.0,.363,0.7,2.4,.287,0.9,1.2,.766,0.6,2.4,3.0,1.7,0.5,0.1,1.6,2.4,2022
179,Jean-Philippe Dally,ORL,19,14.9,4.4,1.5,4.4,.345,0.7,2.6,.280,0.6,0.8,.750,0.7,1.8,2.5,0.5,0.3,0.1,0.4,2.1,2022
180,Bruno Cingala-Mata,ORL,30,14.0,4.3,1.6,3.5,.453,0.1,0.7,.150,1.0,1.6,.612,1.1,2.6,3.7,0.5,0.2,0.1,1.5,1.8,2022
181,Toni Katic,DIJ,17,15.6,4.1,1.4,3.9,.358,0.4,1.4,.292,0.9,0.9,.938,0.4,0.5,0.9,1.9,0.6,0.1,1.2,1.8,2022
182,Junior Mbida,RCB,20,15.8,4.1,1.4,3.9,.346,0.3,1.5,.207,1.1,1.5,.733,1.1,2.2,3.2,0.8,0.4,0.2,0.8,1.2,2022
183,Terrell Gomez,DIJ,20,11.5,4.1,1.5,3.5,.429,1.0,2.2,.455,0.1,0.1,.500,0.1,0.7,0.8,1.3,0.3,0.0,1.1,1.4,2022
184,Timothe Crusol,CSP,34,21.2,4.0,1.4,3.9,.353,0.8,2.1,.356,0.5,0.9,.586,0.3,1.8,2.1,2.9,0.8,0.0,2.1,2.9,2022
185,D.J. Funderburk,PAR,11,12.6,4.0,1.5,2.3,.640,0.2,0.7,.250,0.9,1.5,.625,0.5,1.8,2.4,0.0,0.3,0.2,0.9,1.6,2022
186,Valentin Chery,LEM,33,13.2,3.9,1.5,3.2,.477,0.0,0.0,.000,0.8,1.5,.549,1.4,1.9,3.3,0.6,0.4,0.2,0.5,2.5,2022
187,Kostas Antetokounmpo,LYV,26,10.6,3.9,1.6,2.5,.656,0.0,0.2,.167,0.7,1.2,.548,0.5,1.5,2.1,0.3,0.4,0.9,0.8,1.9,2022
188,David Skara,PORT,10,12.2,3.9,1.4,3.5,.400,0.3,1.0,.300,0.8,1.3,.615,0.6,0.8,1.4,0.4,0.1,0.3,0.3,0.8,2022
189,Sadio Doucoure,FOS,18,16.9,3.8,1.2,3.9,.310,0.5,2.3,.220,0.9,1.1,.842,0.4,2.1,2.5,0.9,0.4,0.2,1.2,1.4,2022
190,Charles Galliou,DIJ,27,18.7,3.8,1.3,3.2,.402,0.9,2.3,.393,0.3,0.4,.727,0.6,1.4,2.0,0.8,0.7,0.2,0.6,2.0,2022
191,Ingus Jakovics,CSP,16,11.2,3.8,1.0,2.9,.348,0.8,2.6,.317,0.9,1.4,.652,0.1,0.6,0.7,0.7,0.0,0.0,0.7,1.6,2022
192,Jerry Boutsiele,ASM,33,14.4,3.6,1.3,2.8,.462,0.0,0.1,.000,1.0,1.7,.561,1.5,1.9,3.4,0.5,0.2,0.4,0.4,1.3,2022
193,Edouard Choquet,FOS,33,17.6,3.5,1.2,3.4,.363,0.8,2.7,.315,0.2,0.2,.857,0.2,0.8,1.0,2.1,0.5,0.0,1.2,1.6,2022
194,Amara Sy,PAR,10,13.8,3.5,1.1,2.9,.379,0.3,0.7,.429,1.0,1.4,.714,0.4,0.8,1.2,0.3,0.5,0.2,0.5,2.0,2022
195,Louis Marnette,ROA,26,9.0,3.4,1.2,3.2,.378,0.7,2.3,.322,0.3,0.3,.889,0.3,0.8,1.0,0.7,0.6,0.0,0.6,1.2,2022
196,Hugo Robineau,CHO,33,9.3,3.4,1.0,2.0,.485,0.2,0.6,.333,1.2,1.5,.837,0.2,1.1,1.3,0.9,0.4,0.0,0.5,1.5,2022
197,Loic Schwartz,ORL,17,13.9,3.4,1.2,3.2,.370,0.6,1.9,.344,0.4,0.5,.667,0.3,0.8,1.1,1.2,0.4,0.1,0.9,1.8,2022
198,Steeve Ho You Fat,PLV,35,11.1,3.2,1.2,2.7,.462,0.4,1.1,.325,0.4,0.5,.722,0.7,1.2,1.9,0.3,0.3,0.1,0.5,1.6,2022
199,Gerald Ayayi,PAU,36,12.1,3.0,1.1,3.1,.373,0.3,1.0,.270,0.4,0.6,.682,0.5,1.0,1.5,1.0,0.4,0.0,1.4,1.7,2022
200,Louis Cassier,ROA,34,9.4,2.9,1.1,2.3,.481,0.4,0.9,.448,0.3,0.4,.769,0.8,1.3,2.1,0.4,0.2,0.1,0.9,1.6,2022
201,Kevin Dinal,ORL,12,13.6,2.8,1.3,2.8,.485,0.1,0.5,.167,0.1,0.4,.200,0.6,1.4,2.0,0.4,0.4,0.2,1.2,1.8,2022
202,Clement Cavallo,ROA,33,15.8,2.8,1.0,2.0,.492,0.4,1.0,.424,0.4,0.6,.737,1.4,2.0,3.4,1.8,0.2,0.1,0.8,2.3,2022
203,Ray Ona Embo,ROA,34,11.1,2.5,0.8,2.2,.365,0.3,1.2,.244,0.6,0.9,.690,0.1,0.8,0.9,1.2,0.5,0.0,0.4,1.9,2022
204,Rudy Demahis Ballou,ASM,31,10.2,2.3,0.6,2.0,.306,0.3,1.0,.333,0.8,1.2,.649,0.1,0.5,0.6,0.5,0.4,0.0,0.7,1.4,2022
205,Vyacheslav Bobrov,N92,10,8.9,2.3,0.8,1.4,.571,0.0,0.3,.000,0.7,0.9,.778,0.4,1.0,1.4,0.4,0.3,0.0,0.4,1.9,2022
206,Armel Traore,ASM,11,6.3,1.7,0.8,1.8,.450,0.0,0.3,.000,0.1,0.3,.333,0.5,0.5,1.1,0.3,0.4,0.0,0.3,0.9,2022
207,Tadas Pazera,PORT,10,5.9,1.6,0.5,1.9,.263,0.3,1.2,.250,0.3,0.4,.750,0.6,0.3,0.9,0.4,0.3,0.0,0.4,0.4,2022
208,Ludovic Beyhurst,CSP,10,8.7,1.6,0.3,1.4,.214,0.1,1.0,.100,0.9,1.0,.900,0.4,0.0,0.4,1.5,0.6,0.0,0.6,2.6,2022
209,Hugo Mienandi,LEM,13,7.4,1.3,0.6,0.8,.727,0.0,0.1,.000,0.1,0.1,1.000,0.4,0.5,0.8,0.0,0.1,0.1,0.2,0.7,2022
210,Samuel Eyango Dingo,N92,12,5.4,1.3,0.5,1.3,.375,0.2,0.4,.400,0.1,0.5,.167,0.8,0.7,1.4,0.2,0.2,0.2,0.4,1.3,2022
211,Nathan De Sousa,CHO,29,8.8,1.1,0.4,2.2,.200,0.1,1.2,.083,0.1,0.2,.500,0.3,0.7,0.9,0.7,0.5,0.0,0.7,1.4,2022
212,Assemian Moulare,PLV,12,4.5,1.1,0.3,1.3,.267,0.3,0.7,.375,0.2,0.2,1.000,0.0,0.1,0.1,0.5,0.2,0.0,0.3,0.8,2022
213,Ilias Kamardine,DIJ,14,4.9,0.7,0.2,1.4,.158,0.2,1.1,.188,0.1,0.1,.500,0.0,0.1,0.1,0.3,0.3,0.0,0.6,0.8,2022
214,Maxime Yomi Kemayou,PLV,10,3.5,0.7,0.3,0.7,.429,0.0,0.0,.000,0.1,0.4,.250,0.5,0.7,1.2,0.3,0.1,0.1,0.4,0.7,2022
215,Fabien Damase,GRV,14,5.8,0.6,0.3,0.9,.308,0.0,0.5,.000,0.0,0.0,.000,0.0,0.5,0.5,0.2,0.2,0.1,0.1,0.4,2022
216,Felix Bastien,RCB,11,4.7,0.3,0.0,0.6,.000,0.0,0.5,.000,0.3,0.5,.500,0.2,0.3,0.5,0.2,0.3,0.0,0.2,0.8,2022
217,Hugo Desseignet,CSP,10,1.5,0.0,0.0,0.2,.000,0.0,0.1,.000,0.0,0.2,.000,0.1,0.1,0.2,0.1,0.1,0.0,0.2,0.4,2022
1,"Ronald March, Jr.",ROA,34,32.1,21.4,7.4,15.5,.481,2.3,6.5,.356,4.2,6.7,.634,1.4,3.4,4.8,4.4,1.9,0.9,2.2,2.3,2023
2,Victor Wembanyama,PLV,43,32.2,20.7,7.2,15.4,.469,1.3,4.6,.273,5.0,6.0,.822,1.7,8.4,10.2,2.5,0.8,3.0,2.8,2.1,2023
3,Matt Morgan,LEM,35,29.5,20.5,5.6,12.2,.460,2.9,7.7,.372,6.4,7.2,.885,0.4,2.1,2.5,4.1,0.9,0.0,2.7,1.9,2023
4,Marcus Keene,STR,33,30.3,20.0,6.8,15.5,.437,3.5,9.2,.387,3.0,3.3,.891,0.3,1.9,2.2,4.3,0.8,0.0,2.5,3.1,2023
5,Tremont Waters,PLV,23,29.8,18.2,6.4,13.2,.487,2.5,6.0,.410,2.8,3.3,.867,0.2,2.5,2.7,5.0,2.0,0.0,3.5,2.4,2023
6,Markis McDuffie,DIJ,35,30.0,16.9,5.9,11.5,.516,1.2,3.5,.341,3.9,4.7,.840,1.5,4.3,5.8,1.3,1.2,0.3,1.3,2.5,2023
7,Nadir Hifi,PORT,33,30.5,16.8,5.6,12.1,.465,1.8,5.4,.345,3.7,4.4,.841,0.5,2.2,2.7,3.4,1.3,0.0,2.1,2.6,2023
8,Dominic Artis,CHO,34,29.5,16.3,5.1,12.7,.400,2.6,7.3,.357,3.5,4.4,.797,0.8,2.3,3.1,3.6,1.4,0.2,2.2,2.1,2023
9,Tyrone Wallace,PAR,28,31.1,16.0,5.5,13.1,.421,2.0,6.1,.333,2.9,3.8,.764,0.6,4.3,4.8,6.0,0.8,0.4,4.3,2.9,2023
10,Justin Bibbins,N92,23,29.3,15.8,4.6,10.1,.455,2.1,4.7,.458,4.4,5.1,.864,0.5,2.1,2.6,5.0,1.5,0.0,1.9,3.3,2023
11,Bryce Jones,CSP,28,27.7,15.8,5.4,11.8,.461,1.2,3.9,.309,3.7,4.3,.851,0.6,1.8,2.4,5.0,1.2,0.1,2.6,2.9,2023
12,Kenny Boynton,GRV,18,29.5,15.6,5.5,11.9,.460,2.9,7.0,.413,1.7,2.2,.750,0.2,1.8,2.1,3.2,0.8,0.0,1.1,1.7,2023
13,Nando De Colo,LYV,29,20.9,15.3,5.0,9.2,.537,1.9,4.1,.458,3.5,3.7,.944,0.3,1.9,2.2,3.9,0.8,0.0,3.1,2.0,2023
14,JaJuan Johnson,GRV,32,24.2,15.3,6.4,11.3,.568,0.1,0.2,.400,2.4,2.8,.844,1.3,2.8,4.0,0.7,0.6,0.8,0.9,2.7,2023
15,Emmanuel Chukwubuikem Nzekwesi,PORT,28,27.2,15.0,5.5,10.5,.524,0.2,0.4,.500,3.9,5.2,.740,1.7,4.3,6.0,1.6,0.9,0.5,1.5,2.4,2023
16,Jordan Floyd,JLB,36,22.0,14.8,5.0,10.7,.466,1.0,3.5,.294,3.8,4.5,.840,0.2,1.3,1.5,2.5,0.9,0.3,1.7,2.0,2023
17,"Kyle Allman, Jr.",PAR,23,27.4,14.8,5.0,12.5,.396,1.6,5.7,.273,3.3,4.4,.752,0.3,2.8,3.1,4.0,0.6,0.1,2.9,2.4,2023
18,"James Palmer, Jr.",JLB,39,26.7,14.7,4.9,10.3,.481,2.0,5.4,.374,2.8,4.1,.696,0.5,3.3,3.8,2.2,1.0,0.1,1.7,2.1,2023
19,Matt Mitchell,STR,16,26.8,14.6,5.4,12.7,.424,1.1,4.2,.269,2.8,3.4,.815,0.9,2.8,3.7,1.9,0.8,0.4,2.3,2.7,2023
20,Vitalis Chikoko,PAU,31,26.3,14.4,5.9,8.7,.674,0.0,0.0,.000,2.7,3.5,.769,2.2,4.4,6.5,1.6,0.5,1.1,1.9,1.9,2023
21,Mike Scott,NAN,27,30.1,14.3,5.3,10.3,.509,1.7,4.6,.371,2.0,2.4,.846,1.6,5.0,6.6,1.7,0.5,0.0,2.1,2.3,2023
22,Robert Johnson,ADA,17,27.7,14.2,5.5,12.2,.449,1.7,4.8,.358,1.6,2.1,.750,0.2,2.8,3.0,3.8,1.3,0.1,3.5,1.6,2023
23,Caleb Walker,NAN,34,30.8,14.1,5.3,10.2,.517,1.3,3.6,.350,2.4,3.5,.667,1.5,3.8,5.3,3.7,1.1,0.1,1.9,1.7,2023
24,Keith Hornsby,N92,32,26.7,14.0,4.7,10.0,.469,2.4,5.3,.450,2.2,2.3,.933,0.3,1.8,2.1,2.2,0.9,0.1,1.1,1.8,2023
25,Miralem Halilovic,N92,24,27.0,14.0,5.8,11.5,.505,0.0,0.0,.000,2.3,3.6,.632,2.5,4.8,7.4,3.5,1.0,0.7,1.9,3.3,2023
26,Javontae Hawkins,CSP,20,28.6,13.9,4.4,10.7,.413,2.0,5.1,.386,3.1,3.9,.805,0.8,2.6,3.4,1.6,0.7,0.2,1.9,3.0,2023
27,Amadou Sow,ADA,32,22.7,13.8,5.0,9.3,.538,0.6,1.3,.419,3.1,3.7,.855,1.9,3.3,5.2,1.1,0.9,0.2,1.4,2.7,2023
28,"Barry Brown, Jr.",PLV,10,24.6,13.7,4.7,9.4,.500,2.1,4.2,.500,2.2,3.2,.688,0.0,1.6,1.6,2.0,1.1,0.0,1.9,2.0,2023
29,Stephane Gombauld,NAN,34,25.4,13.6,4.7,8.7,.546,0.1,0.2,.375,4.1,5.5,.743,1.4,5.1,6.5,1.0,0.9,1.2,1.4,2.1,2023
30,David Holston,DIJ,33,27.0,13.6,4.6,9.7,.470,2.5,6.0,.422,1.9,2.1,.886,0.2,1.5,1.7,6.2,1.6,0.1,2.1,2.6,2023
31,Aamir Simms,PAR,30,29.2,13.2,4.7,8.9,.526,1.9,4.3,.453,1.9,2.3,.826,1.6,4.8,6.4,2.7,0.6,0.3,2.3,3.0,2023
32,Nicolas Lang,CSP,33,31.7,13.1,4.0,9.6,.418,2.3,5.9,.392,2.8,3.2,.867,0.4,2.1,2.5,2.5,0.7,0.0,1.2,1.9,2023
33,Mike James,ASM,31,24.5,13.0,4.4,11.4,.389,1.3,4.7,.274,2.9,3.9,.738,0.5,2.5,3.0,5.5,0.9,0.1,1.9,1.8,2023
34,Desi Rodriguez,CSP,28,25.0,12.9,5.2,8.8,.589,0.3,1.1,.250,2.3,2.9,.790,2.0,3.6,5.6,1.6,0.8,0.5,1.4,2.8,2023
35,D.J. Seeley,GRV,13,25.6,12.8,3.9,9.8,.402,2.3,5.6,.411,2.6,3.2,.829,0.9,1.2,2.1,2.6,0.9,0.1,1.5,2.2,2023
36,Elie Okobo,ASM,37,24.2,12.7,4.1,8.5,.482,1.3,3.3,.382,3.2,3.8,.857,0.2,2.1,2.4,4.4,1.3,0.1,2.3,2.4,2023
37,Yannis Morin,ROA,34,24.6,12.6,5.1,9.4,.541,0.0,0.1,.000,2.5,3.8,.651,1.9,3.7,5.6,2.2,1.2,1.1,2.1,2.9,2023
38,Shevon Thompson,FOS,32,22.8,12.6,5.4,8.5,.632,0.0,0.1,.000,1.8,2.5,.734,3.1,4.3,7.4,0.3,0.6,0.7,2.0,2.6,2023
39,Kyle Foster,ROA,29,28.8,12.4,3.5,8.0,.442,2.2,5.1,.442,3.1,3.9,.796,0.6,2.1,2.7,1.8,0.8,0.2,1.4,2.1,2023
40,Jordan Loyd,ASM,25,25.1,12.3,3.9,8.3,.466,1.7,4.0,.430,2.8,3.4,.845,0.6,2.6,3.2,3.6,1.3,0.1,1.4,2.8,2023
41,Dee Bost,LYV,23,26.2,12.3,4.0,8.7,.453,2.7,6.6,.408,1.7,1.9,.864,0.4,2.2,2.6,3.4,0.7,0.1,1.6,2.2,2023
42,Gregor Hrovat,DIJ,35,28.6,11.9,3.5,8.4,.422,1.3,3.9,.328,3.5,4.2,.838,1.4,2.9,4.3,3.6,1.3,0.0,1.9,2.4,2023
43,Justin Robinson,GRV,33,31.2,11.9,4.3,10.8,.394,1.7,5.1,.327,1.7,2.1,.824,0.6,1.8,2.5,6.7,1.4,0.0,2.3,2.1,2023
44,Markeith Cummings,PAU,33,29.5,11.9,4.3,9.2,.472,1.2,3.6,.317,2.1,2.5,.831,0.9,2.4,3.2,1.6,0.7,0.0,1.3,2.2,2023
45,Perry Ellis,CHO,36,25.6,11.8,4.1,9.2,.449,1.1,2.9,.381,2.4,3.1,.759,1.1,3.3,4.4,1.1,0.6,0.2,0.6,0.9,2023
46,Jaime Smith,ADA,23,25.1,11.6,3.3,6.8,.484,2.1,4.6,.457,2.9,3.4,.848,0.2,1.1,1.3,3.0,0.5,0.0,1.8,2.2,2023
47,Deandre Lansdowne,STR,34,26.4,11.6,4.5,10.0,.446,1.1,3.5,.319,1.5,2.2,.680,0.8,1.9,2.6,1.4,1.1,0.1,1.1,3.1,2023
48,TaShawn Thomas,PLV,22,28.1,11.5,5.0,9.0,.551,0.2,0.7,.333,1.4,2.0,.721,1.2,3.5,4.7,2.6,0.7,0.6,1.4,2.5,2023
49,Terry Allen,PORT,34,30.1,11.5,4.2,9.6,.440,1.4,4.5,.312,1.6,2.2,.747,1.2,4.4,5.6,1.8,0.9,0.5,1.5,2.4,2023
50,Youssoupha Fall,LYV,38,19.7,11.4,4.4,5.7,.779,0.0,0.0,.000,2.6,4.0,.634,2.5,4.3,6.8,0.3,0.4,0.7,1.4,2.6,2023
51,Garlon Green,FOS,33,28.6,11.3,3.8,8.2,.465,1.4,3.5,.402,2.3,2.8,.824,0.6,2.2,2.8,1.7,0.6,0.4,1.5,2.9,2023
