#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
117,C.J. Williams,LIN,40,27.2,10.4,3.5,9.1,.383,2.2,6.1,.357,0.7,1.0,.711,0.7,3.5,4.1,2.5,0.8,0.5,1.5,2.8,2020
118,Mike Cobbins,GOG,35,24.0,10.4,4.4,6.8,.654,0.0,0.0,.000,0.9,1.5,.627,2.6,3.7,6.4,0.7,0.5,0.6,1.3,2.5,2020
119,Haywood Highsmith,DEL,43,26.6,10.4,3.7,9.0,.415,1.4,4.1,.337,0.9,1.3,.702,1.9,4.8,6.7,2.5,1.2,0.4,2.0,2.4,2020
120,Tariq Owens,NAS,40,24.4,10.4,4.4,7.4,.591,0.2,0.7,.286,0.9,1.2,.783,1.9,5.0,6.9,1.3,0.5,1.4,1.3,3.3,2020
121,Aaron Epps,NAS,37,22.8,10.2,4.0,8.2,.492,1.6,4.0,.392,0.3,0.5,.706,1.2,5.2,6.4,0.6,0.4,0.6,1.1,2.2,2020
122,Shannon Bogues,WIS,41,18.3,10.0,3.9,8.1,.473,0.5,1.7,.268,1.1,1.5,.721,0.5,2.0,2.5,2.0,0.7,0.2,1.5,1.1,2020
123,Adam Woodbury,GRD,41,20.4,10.0,3.8,7.5,.507,0.0,0.1,.333,1.4,1.9,.766,3.1,5.2,8.4,0.8,0.5,0.3,1.3,2.9,2020
124,Ahmad Caver,MHU,39,24.4,9.9,3.5,8.1,.432,1.0,3.1,.311,1.2,1.6,.742,0.5,2.7,3.2,3.3,1.3,0.4,1.2,1.8,2020
125,Zak Irvin,WES,41,26.9,9.9,4.4,7.6,.572,0.0,0.6,.080,0.6,1.0,.581,1.2,4.3,5.5,2.2,0.9,0.1,1.6,1.5,2020
126,Aric Holman,TEX,40,17.1,9.7,3.8,8.2,.463,1.7,4.8,.346,0.3,0.5,.667,1.2,3.3,4.5,1.3,0.5,0.9,1.2,2.0,2020
127,Mike Scott,SLC,36,22.3,9.7,3.6,8.7,.409,1.3,3.2,.405,1.0,1.1,.878,0.5,1.8,2.3,3.6,0.8,0.1,1.3,1.5,2020
128,Ahmed Hill,NAS,40,26.1,9.7,3.6,8.4,.433,1.5,4.2,.349,0.6,0.9,.676,0.3,2.7,3.0,1.6,0.9,0.1,1.3,1.6,2020
129,Marques Bolden,CLE,38,18.9,9.7,3.9,6.6,.596,0.1,0.3,.182,1.0,1.4,.736,2.5,4.3,6.8,1.2,0.4,1.5,1.5,1.6,2020
130,Isaiah Pineiro,STO,41,21.5,9.6,3.3,7.5,.438,0.6,1.7,.329,1.5,1.9,.782,1.4,3.6,5.1,1.5,1.2,0.4,1.6,2.4,2020
131,Jordan Murphy,IWA,42,20.9,9.6,3.7,7.2,.513,0.4,1.5,.295,1.0,2.0,.530,2.0,4.0,6.0,1.9,0.5,0.8,1.5,2.4,2020
132,Brandon Fields,TEX,38,21.2,9.6,3.5,8.9,.392,1.3,3.9,.322,0.8,1.3,.612,0.2,2.1,2.3,5.6,0.7,0.1,2.3,1.4,2020
133,Aubrey Dawkins,ERI,37,22.9,9.3,3.5,7.8,.448,1.8,5.0,.357,0.4,0.4,.867,1.1,2.4,3.5,1.0,0.7,0.2,1.2,1.6,2020
134,Craig Sword,GRD,41,23.6,9.3,3.5,8.0,.430,0.3,1.7,.203,1.2,1.7,.690,0.7,3.0,3.7,2.3,1.7,0.7,2.4,3.2,2020
135,Tyler Hall,WES,39,24.8,9.3,3.1,7.4,.420,2.3,5.7,.410,0.5,0.7,.692,0.6,2.8,3.4,1.8,0.7,0.2,0.6,1.8,2020
136,Vince Edwards,CLE,38,23.2,9.2,3.4,7.4,.456,1.9,5.0,.379,0.4,0.6,.708,0.6,4.0,4.6,1.6,0.6,0.2,0.9,1.3,2020
137,Sindarius Thornwell,RGV,40,29.0,9.2,3.5,8.3,.420,1.0,3.4,.291,0.8,1.1,.762,1.1,4.2,5.3,4.5,1.2,0.8,2.5,2.7,2020
138,Michale Kyser,LAK,41,26.3,9.0,3.7,7.6,.492,0.6,1.9,.333,0.5,0.8,.618,2.4,3.6,6.0,1.3,0.5,1.7,1.2,1.8,2020
139,Sedrick Barefield,OKL,36,19.3,9.0,3.1,7.7,.406,1.8,4.7,.387,0.6,0.7,.840,0.1,1.3,1.4,1.3,0.6,0.1,0.9,1.8,2020
140,"Anthony Lawrence, Jr.",NAS,38,23.3,8.9,3.2,7.1,.456,1.1,3.2,.350,0.8,1.1,.725,0.8,3.2,3.9,2.2,0.9,0.5,1.9,1.7,2020
141,J.J. Avila,ACC,44,22.9,8.7,3.3,6.0,.551,0.7,2.0,.345,0.8,1.0,.756,2.2,2.9,5.1,1.7,0.9,0.5,0.7,2.3,2020
142,Trayvon Palmer,NAS,32,24.9,8.6,3.3,6.8,.482,1.2,3.1,.380,0.5,0.7,.714,1.8,3.5,5.3,1.1,0.9,0.4,1.2,3.0,2020
143,Desi Rodriguez,ACC,36,22.4,8.5,3.6,7.7,.466,0.3,1.6,.211,0.6,1.3,.489,1.8,2.6,4.3,1.1,0.8,0.6,1.3,2.3,2020
144,Trahson Burrell,TEX,31,19.8,8.5,3.2,7.2,.438,0.8,2.8,.279,0.8,1.2,.676,1.4,3.5,4.8,1.9,1.1,0.5,1.1,1.7,2020
145,Daulton Hommes,AUS,36,19.5,8.3,2.7,6.4,.420,1.4,4.2,.331,0.9,1.1,.868,0.7,2.6,3.3,1.1,0.5,0.5,0.9,1.7,2020
146,Matt Morgan,RAP,40,21.8,8.3,2.8,6.5,.425,1.6,4.4,.374,0.7,0.8,.875,0.3,1.8,2.1,2.0,0.6,0.2,0.9,1.6,2020
147,Tyus Battle,IWA,43,22.2,8.1,3.0,5.7,.520,0.8,2.2,.383,0.8,1.1,.714,0.6,2.8,3.4,1.2,0.6,0.3,0.7,1.7,2020
148,"Galen Robinson, Jr.",AUS,30,23.3,8.1,3.2,6.0,.530,0.2,0.3,.600,1.0,1.4,.732,0.4,1.9,2.3,4.6,0.9,0.3,1.5,2.1,2020
149,ShawnDre' Jones,NAS,33,20.1,8.0,3.1,8.2,.380,0.5,2.3,.237,0.8,1.2,.737,0.6,1.0,1.5,4.1,0.7,0.1,2.0,1.7,2020
150,Ferrakohn Hall,WCB,42,20.3,8.0,3.2,7.5,.429,0.8,2.9,.283,0.4,0.9,.474,0.9,2.7,3.6,1.0,0.5,0.5,1.5,2.8,2020
151,Ike Iroegbu,GOG,38,17.0,8.0,2.6,6.2,.424,0.9,2.4,.370,1.2,1.6,.797,0.2,1.9,2.2,2.3,0.9,0.0,1.3,1.2,2020
152,Joel Berry,GBO,34,17.4,8.0,3.1,7.3,.425,1.1,3.4,.325,0.4,0.6,.700,0.6,1.6,2.1,2.1,1.0,0.1,1.2,1.3,2020
153,Nick Zeisloft,SCW,32,22.7,8.0,2.6,6.8,.387,2.0,5.5,.371,0.5,0.5,1.000,0.1,1.5,1.7,0.9,0.7,0.1,0.3,0.9,2020
154,Jeff Ledbetter,AUS,38,19.7,7.9,2.6,6.5,.394,1.8,5.1,.365,0.7,0.8,.806,0.2,2.1,2.3,2.5,1.4,0.1,1.3,2.2,2020
155,Dakarai Allen,GRD,43,24.0,7.9,3.2,7.3,.439,0.6,2.0,.318,0.5,1.1,.500,0.8,2.4,3.2,2.5,1.1,0.3,1.9,2.3,2020
156,Bubu Palo,SXF,38,24.0,7.8,2.3,5.5,.411,0.6,1.5,.411,1.7,2.0,.818,0.6,1.6,2.2,3.6,0.6,0.0,1.4,2.4,2020
157,Isaac Haas,SLC,38,18.1,7.8,3.0,5.4,.558,0.0,0.0,.000,1.1,1.6,.656,2.2,5.1,7.3,0.9,0.4,0.9,1.3,2.5,2020
158,Tre'Shawn Thurman,GRD,38,16.0,7.7,2.8,6.3,.448,1.2,3.3,.362,0.5,0.8,.625,1.2,2.4,3.5,1.1,0.9,0.2,0.9,1.6,2020
159,Taren Sullivan,ERI,33,21.2,7.7,3.0,7.3,.413,1.1,4.2,.263,0.4,0.4,.923,0.8,3.3,4.0,1.9,0.8,0.2,1.2,1.2,2020
160,Jawun Evans,RAP,33,26.2,7.6,2.9,6.6,.436,0.5,1.8,.305,0.9,1.1,.784,0.4,3.5,3.9,5.5,1.5,0.2,1.7,2.2,2020
161,Amir Hinton,WES,36,15.7,7.6,2.9,7.4,.395,0.6,2.4,.235,0.7,0.9,.735,0.6,1.3,1.9,0.9,1.0,0.2,0.9,1.6,2020
162,Kenny Gabriel,COL,38,20.1,7.6,2.7,6.4,.426,1.2,3.9,.313,0.5,0.7,.679,0.9,3.9,4.8,1.0,0.5,0.5,1.2,2.2,2020
163,Jonathan Kasibabu,LIN,36,20.2,7.5,2.8,5.4,.518,0.2,0.5,.316,1.1,1.6,.672,2.7,3.6,6.3,1.3,0.4,0.9,1.6,3.1,2020
164,Kenny Williams,AUS,39,22.5,7.5,2.7,6.9,.385,1.3,4.3,.296,0.5,0.6,.840,0.7,2.1,2.8,1.7,0.8,0.2,0.9,1.6,2020
165,Rodney Pryor,SLC,35,21.7,7.5,2.9,6.9,.415,0.9,2.8,.313,0.5,0.7,.692,0.9,3.0,3.9,2.1,1.0,0.4,1.0,1.9,2020
166,Matt Farrell,NAS,35,21.7,7.3,2.9,6.7,.436,1.2,3.3,.374,0.2,0.3,.545,0.5,2.1,2.6,4.1,0.9,0.1,1.7,2.1,2020
167,Jaylen Johnson,IWA,33,16.5,7.3,3.1,5.8,.526,0.2,1.2,.211,0.5,1.0,.545,2.5,2.4,4.8,2.7,0.3,0.7,1.5,2.3,2020
168,Kavell Bigby-Williams,FWN,35,21.1,7.3,3.0,6.5,.469,0.0,0.3,.083,0.6,1.0,.600,3.0,5.1,8.1,0.7,0.3,1.8,2.0,2.7,2020
169,Muhammad-Ali Abdur-Rahkman,CLE,42,21.2,7.2,2.3,5.5,.413,1.0,2.9,.364,1.0,1.1,.851,0.8,1.9,2.6,1.9,0.7,0.2,0.8,1.5,2020
170,Marcus Allen,SBL,42,19.7,7.2,2.7,5.7,.477,0.7,2.0,.329,0.6,1.3,.481,0.7,1.4,2.1,1.1,0.9,0.2,0.8,2.3,2020
171,Isaiah Reese,SCW,42,19.3,7.1,2.8,6.8,.408,1.4,4.0,.343,0.1,0.1,.667,0.5,2.1,2.6,2.7,0.8,0.2,1.8,1.4,2020
172,Tim Bond,WES,35,17.9,7.1,2.8,6.3,.437,0.9,2.0,.443,0.4,0.6,.682,0.5,2.5,2.9,3.3,0.7,0.7,2.2,2.6,2020
173,Marcus Graves,STO,42,23.0,7.0,2.4,6.4,.369,0.9,3.0,.286,0.9,1.3,.717,0.4,1.9,2.3,4.2,0.7,0.1,1.6,2.3,2020
174,Trevon Duval,IWA,32,16.9,6.9,2.6,5.5,.474,0.3,1.5,.213,0.9,1.4,.636,0.3,1.5,1.8,2.5,0.8,0.4,2.1,2.3,2020
175,Doral Moore,DEL,39,18.2,6.9,2.9,4.1,.704,0.0,0.0,.000,0.7,1.2,.563,1.6,4.4,6.0,0.6,0.6,1.8,1.9,2.8,2020
176,Javon Bess,ERI,35,26.4,6.9,2.3,6.7,.338,1.3,4.4,.294,0.7,1.0,.706,1.1,1.7,2.8,1.4,0.7,0.4,1.5,1.9,2020
177,Tra-Deon Hollins,GRD,37,24.2,6.9,2.5,7.0,.355,0.4,2.3,.186,1.0,1.3,.735,0.8,2.8,3.6,7.9,2.6,0.2,3.6,2.4,2020
178,"Kerwin Roach, Jr.",RGV,36,16.5,6.8,2.4,5.8,.420,0.8,2.4,.353,0.7,1.3,.556,0.4,1.9,2.3,2.7,0.6,0.3,1.3,2.1,2020
179,Thomas Wilder,WCB,35,18.8,6.6,2.4,6.1,.395,0.5,1.7,.288,0.7,1.2,.581,0.7,2.2,2.9,3.2,0.9,0.2,0.9,1.5,2020
180,Julian Washburn,DEL,39,26.0,6.5,2.4,5.3,.449,1.3,3.3,.391,0.3,0.4,.800,0.8,3.9,4.8,1.5,1.2,0.3,1.1,1.6,2020
181,Yudai Baba,TEX,41,19.6,6.3,2.4,4.7,.505,1.0,2.3,.415,0.3,0.5,.700,0.6,2.0,2.6,1.2,1.0,0.2,1.0,1.2,2020
182,Kevin Young,STO,38,17.9,6.3,2.6,4.5,.582,0.2,0.7,.308,0.5,0.9,.500,2.3,2.7,4.9,1.0,0.9,0.6,0.9,2.7,2020
183,Michael Bryson,DEL,31,16.3,6.2,2.3,5.8,.398,1.0,2.7,.353,0.3,0.5,.667,0.3,1.9,2.2,1.1,0.4,0.3,1.2,2.2,2020
184,Tre'Darius McCallum,WCB,39,18.1,6.2,2.3,5.9,.384,1.3,3.8,.342,0.2,0.3,.538,0.6,1.7,2.4,0.8,1.1,0.5,0.7,2.1,2020
185,Jon Davis,LAK,36,20.4,6.2,2.3,5.9,.382,0.9,3.1,.291,0.5,0.6,.783,0.3,2.0,2.3,1.6,0.6,0.1,1.0,1.1,2020
186,Khalil Iverson,GRD,40,17.1,6.2,2.6,4.6,.560,0.2,0.6,.364,0.5,1.0,.487,1.9,2.0,3.9,1.5,0.7,0.7,1.5,1.4,2020
187,Rahlir Hollis-Jefferson,MHU,35,21.9,6.1,2.4,5.0,.477,0.4,1.3,.283,0.6,0.9,.625,1.5,2.2,3.7,2.3,1.3,0.7,1.1,2.5,2020
188,Tyler Nelson,TEX,38,15.5,6.1,1.9,5.0,.379,1.4,3.6,.399,0.6,0.7,.846,0.1,1.0,1.1,0.8,0.5,0.0,0.3,1.1,2020
189,Wayne Blackshear,MNE,34,16.2,5.9,2.3,4.7,.484,0.8,2.4,.325,0.3,0.5,.625,0.9,1.8,2.7,0.6,0.4,0.3,0.9,1.6,2020
190,Malik Benlevi,SLC,37,18.5,5.8,2.2,5.2,.417,1.1,3.2,.331,0.4,0.6,.565,0.8,2.4,3.2,0.7,0.5,0.5,0.6,1.5,2020
191,V.J. Beachem,WCB,42,16.5,5.8,1.9,5.1,.374,1.2,3.5,.336,0.5,0.6,.792,0.3,1.5,1.9,0.7,0.5,0.5,0.6,0.8,2020
192,Matur Maker,RGV,30,13.2,5.6,2.2,3.9,.556,0.3,0.9,.296,0.6,1.0,.567,1.6,2.3,3.9,0.7,0.5,0.4,0.9,1.4,2020
193,Trey Mourning,SXF,36,12.6,5.6,2.3,4.2,.546,0.1,0.4,.308,0.5,0.8,.704,1.0,1.9,2.9,0.4,0.4,0.3,0.7,1.4,2020
194,Norense Odiase,NAS,35,20.5,5.5,2.0,3.7,.555,0.0,0.0,.000,0.8,1.2,.707,2.1,5.1,7.1,1.4,0.5,0.7,1.3,3.1,2020
195,Devon Baulkman,GRD,36,13.6,5.5,1.9,6.0,.319,1.1,3.9,.293,0.3,0.5,.632,0.3,1.3,1.5,0.8,0.4,0.2,0.8,1.1,2020
196,Mark Ogden,COL,37,13.2,5.5,2.1,3.6,.575,0.2,0.6,.304,0.6,0.8,.800,1.4,2.4,3.7,0.6,0.6,0.4,0.9,2.1,2020
197,Chad Brown,TEX,42,18.3,5.5,2.3,4.5,.508,0.0,0.0,.000,0.5,1.1,.500,2.3,3.9,6.2,0.8,0.3,1.0,1.0,2.4,2020
198,A.J. Hess,WIS,31,16.4,5.4,1.9,5.2,.358,1.3,3.6,.366,0.2,0.4,.545,0.5,1.7,2.2,0.6,0.5,0.1,0.7,0.9,2020
199,Duane Alexander Notice,RAP,33,18.6,5.4,1.9,5.2,.366,0.7,2.4,.295,0.5,0.6,.762,0.6,1.3,1.9,2.2,0.8,0.1,1.2,1.4,2020
200,Garrett Nevels,ACC,33,18.6,5.3,2.2,5.1,.429,0.7,2.4,.275,0.2,0.2,.857,0.7,2.6,3.4,1.8,1.3,0.7,1.0,2.2,2020
201,Noah Allen,GOG,40,17.3,4.9,1.8,4.3,.424,0.6,2.2,.281,0.4,0.6,.773,0.8,3.2,4.0,1.4,0.8,0.1,0.9,1.7,2020
202,Sheldon Jeter,MNE,38,14.9,4.9,1.8,4.2,.421,1.2,3.2,.367,0.1,0.2,.714,0.5,2.3,2.8,0.5,0.3,0.3,0.4,1.1,2020
203,Nicholas Baer,RAP,39,16.8,4.8,2.0,4.5,.440,0.8,2.8,.306,0.1,0.2,.333,1.3,2.9,4.2,1.3,0.8,0.7,0.4,1.4,2020
204,Donte Ingram,GBO,33,16.6,4.8,1.7,4.5,.373,0.8,2.5,.313,0.4,0.6,.650,0.8,1.5,2.3,0.8,0.5,0.2,0.5,1.2,2020
205,Trevor Lacey,WIS,36,17.0,4.7,1.6,3.6,.450,1.1,2.4,.443,0.2,0.3,.800,0.4,1.7,2.1,1.4,0.4,0.1,0.6,1.0,2020
206,Keljin Blevins,NAS,35,16.1,4.3,1.6,4.0,.397,0.3,1.3,.267,0.4,0.5,.882,0.8,2.0,2.9,1.1,0.4,0.2,0.6,1.0,2020
207,Josh Perkins,TEX,32,14.2,4.3,1.5,4.8,.314,0.8,2.7,.291,0.3,0.5,.563,0.3,1.2,1.5,2.9,0.4,0.2,1.1,1.8,2020
208,L.G. Gill,IWA,33,15.1,3.8,1.5,3.0,.485,0.2,0.8,.259,0.5,0.6,.762,0.8,2.4,3.2,0.4,0.3,0.3,0.7,1.7,2020
209,Nino Johnson,MHU,35,11.0,3.7,1.6,2.8,.566,0.1,0.3,.200,0.3,0.5,.588,1.1,2.1,3.2,0.6,0.6,0.5,0.8,1.5,2020
210,Sanjay Lumpkin,COL,33,16.8,3.4,1.3,3.0,.444,0.5,1.5,.313,0.2,0.3,.500,0.6,1.8,2.4,0.9,0.4,0.1,0.7,2.5,2020
211,Reggis Onwukamuche,COL,34,15.2,2.1,0.9,1.6,.554,0.0,0.1,.000,0.1,0.5,.313,1.6,1.4,3.0,0.6,0.2,0.7,0.9,2.4,2020
212,Perrion Callandret,WCB,31,8.7,1.7,0.6,1.8,.345,0.0,0.4,.077,0.2,0.4,.636,0.4,1.3,1.7,1.1,0.3,0.2,0.7,1.0,2020
1,"Kevin Porter, Jr.",RGV,15,36.0,24.1,8.6,19.2,.448,2.6,8.1,.320,2.6,3.3,.780,1.3,5.2,6.5,7.2,1.5,0.4,4.7,1.5,2021
2,Jordan Poole,SCW,11,33.4,22.4,7.2,15.9,.451,2.4,7.3,.325,3.5,3.8,.929,0.7,4.5,5.3,3.6,0.5,0.2,4.5,3.5,2021
3,"Paul Reed, Jr.",DEL,15,31.5,22.3,9.6,16.3,.588,1.6,3.6,.444,1.0,1.3,.789,4.6,7.2,11.8,2.3,1.9,1.8,2.6,4.1,2021
4,Jared Harper,WES,12,33.1,21.3,7.2,15.2,.473,2.4,6.0,.403,2.9,3.4,.854,0.2,2.8,2.9,6.9,0.8,0.3,2.8,2.5,2021
5,Henry Ellenson,RAP,15,30.6,21.2,7.1,14.5,.493,3.5,8.3,.424,2.0,2.3,.882,2.0,6.2,8.2,2.3,0.5,0.5,1.9,2.2,2021
6,Ignas Brazdeikis,WES,12,34.1,20.8,7.9,16.9,.468,1.5,5.8,.257,2.3,2.9,.800,2.7,7.2,9.8,3.6,0.8,0.3,2.6,1.9,2021
7,Jeremy Lin,SCW,9,31.2,19.8,6.2,12.3,.505,2.2,5.2,.426,3.2,3.7,.879,0.3,2.9,3.2,6.4,0.9,0.4,3.7,2.0,2021
8,Rayjon Tucker,DEL,15,33.0,19.4,5.9,13.8,.430,1.5,5.1,.303,3.5,4.3,.828,0.5,4.3,4.7,4.1,1.2,0.4,3.1,2.4,2021
9,Oshae Brissett,FWN,12,34.6,18.6,6.4,14.7,.438,2.2,6.5,.333,1.8,2.5,.733,3.5,6.3,9.8,2.3,0.8,0.6,1.9,2.3,2021
10,Jeremiah Martin,LIN,15,31.8,18.5,7.3,15.5,.474,0.7,3.2,.229,2.1,2.8,.762,0.6,3.1,3.7,5.1,2.4,0.7,3.3,2.5,2021
11,Mamadi Diakite,LAK,12,27.7,18.5,7.6,13.0,.583,0.6,1.2,.500,1.8,2.3,.750,2.8,7.6,10.3,2.1,0.6,2.1,1.9,2.8,2021
12,Brodric Thomas,CLE,14,33.5,18.5,6.9,15.5,.447,3.1,7.4,.413,0.9,1.5,.571,1.6,5.6,7.3,3.5,1.9,1.1,3.2,2.9,2021
13,Moses Brown,OKL,14,26.4,18.5,7.1,13.0,.549,0.0,0.0,.000,2.4,3.9,.611,6.0,7.9,13.9,0.7,0.6,1.7,2.4,2.6,2021
14,B.J. Johnson,LIN,14,31.0,18.4,5.6,13.7,.411,1.9,5.9,.329,3.1,3.6,.843,0.6,5.0,5.6,1.5,1.0,0.4,2.3,2.3,2021
15,Kobi Simmons,GBO,15,32.9,18.3,6.4,15.7,.409,1.9,4.9,.378,2.5,3.5,.712,1.3,3.9,5.1,6.1,1.1,0.2,3.3,2.3,2021
16,Reggie Perry,LIN,15,28.8,18.1,6.7,12.8,.521,0.8,2.5,.324,2.3,2.9,.773,2.3,6.5,8.9,2.9,0.5,0.6,2.9,2.7,2021
17,Nik Stauskas,RAP,15,32.1,18.1,5.6,13.2,.424,3.3,8.9,.368,2.2,2.4,.917,1.0,3.3,4.3,3.6,1.0,0.6,1.8,1.3,2021
18,Jalen Green,IGN,15,32.0,17.9,6.3,13.6,.461,2.1,5.7,.365,1.9,2.3,.829,0.5,3.5,4.1,2.8,1.5,0.3,2.7,1.7,2021
19,Axel Toupane,SCW,9,31.7,17.9,6.2,11.4,.544,1.9,4.9,.386,1.9,2.6,.739,1.0,7.0,8.0,3.3,1.7,0.1,2.0,2.0,2021
20,Sheldon Mac,CLE,15,28.5,17.9,6.1,12.1,.505,1.0,3.3,.300,2.9,3.5,.827,0.6,2.9,3.5,3.6,0.9,0.1,1.2,1.3,2021
21,Myles Powell,WES,13,28.1,17.8,6.2,13.9,.448,2.8,6.4,.446,1.4,1.7,.818,0.2,3.1,3.3,4.0,1.7,0.2,2.5,2.3,2021
22,Lindell Wigginton,IWA,15,34.9,17.1,6.0,14.1,.427,2.3,7.3,.312,1.8,2.6,.692,0.6,3.5,4.1,5.4,0.7,0.1,4.3,3.1,2021
23,Armoni Brooks,RGV,15,30.6,16.8,5.7,13.3,.427,3.8,10.1,.375,1.1,1.1,.941,0.5,3.3,3.8,2.9,1.1,0.0,0.9,1.8,2021
24,Robert Woodard II,AUS,12,31.2,16.8,6.5,15.7,.415,0.8,3.9,.213,2.0,2.9,.686,3.7,7.3,11.0,2.1,1.4,0.6,1.9,2.1,2021
25,Tyrone Wallace,ACC,11,31.6,16.6,5.7,12.6,.453,1.1,3.8,.286,2.3,3.5,.658,1.5,4.7,6.3,3.3,1.5,0.3,3.9,3.2,2021
26,Alize Johnson,RAP,15,32.0,16.6,6.8,11.9,.570,0.5,1.6,.333,1.5,1.9,.759,3.1,10.1,13.3,4.2,1.3,0.3,2.9,2.7,2021
27,Ahmad Caver,MHU,15,29.4,16.5,6.2,11.8,.525,1.1,2.7,.425,1.7,2.7,.634,0.9,3.2,4.1,3.8,1.9,0.4,1.7,1.4,2021
28,Jalen Adams,ERI,14,29.1,16.1,5.8,12.1,.479,2.4,6.1,.400,1.4,1.6,.909,0.7,4.1,4.8,4.1,1.2,0.4,2.9,2.1,2021
29,Cam Reynolds,AUS,14,29.0,16.1,6.0,14.6,.412,2.2,6.6,.337,1.1,1.3,.833,1.1,3.4,4.6,1.5,0.6,0.4,1.7,2.0,2021
30,"James Palmer, Jr.",ACC,15,32.9,16.1,5.6,14.2,.394,1.1,4.2,.254,2.4,3.1,.783,1.3,3.5,4.8,2.8,0.5,0.5,1.8,1.7,2021
31,"Vernon Carey, Jr.",GBO,14,26.5,16.0,6.7,13.6,.492,0.4,2.1,.172,1.4,2.1,.633,3.4,5.9,9.4,1.1,0.6,1.1,1.7,1.9,2021
32,Jonathan Kuminga,IGN,13,32.8,15.8,5.5,14.3,.387,1.2,5.0,.246,2.3,3.7,.625,1.2,6.0,7.2,2.7,1.0,0.8,2.6,2.1,2021
33,Justin Robinson,DEL,13,31.1,15.5,5.2,13.5,.389,2.3,5.8,.400,1.7,2.7,.629,0.3,3.1,3.4,6.0,1.7,0.4,2.1,2.3,2021
34,Naji Marshall,ERI,12,26.9,15.5,5.8,11.9,.490,1.8,5.3,.349,1.3,1.9,.696,0.8,4.6,5.4,1.6,1.3,0.2,2.0,2.2,2021
35,Yogi Ferrell,SLC,14,28.3,15.4,5.6,12.4,.448,2.2,5.7,.388,1.2,1.2,1.000,0.4,2.3,2.7,4.0,1.3,0.1,2.2,1.9,2021
36,Omer Yurtseven,OKL,14,21.1,15.2,6.2,9.9,.626,0.6,1.5,.381,1.2,1.8,.680,3.4,5.9,9.3,1.5,0.4,1.4,1.9,1.9,2021
37,Tyler Bey,SLC,13,26.9,15.1,5.5,11.2,.493,1.0,3.1,.325,2.1,2.7,.771,2.7,6.5,9.2,0.8,0.8,0.6,1.8,2.4,2021
38,Devin Robinson,FWN,14,25.8,15.1,6.1,9.2,.667,0.3,0.8,.364,1.4,2.3,.625,3.3,5.3,8.6,0.8,1.0,0.9,2.0,3.3,2021
39,Antonius Cleveland,OKL,15,28.6,15.1,5.5,11.5,.483,1.3,3.3,.380,1.5,1.9,.793,1.3,4.3,5.5,3.1,1.3,0.7,1.3,2.1,2021
40,Antonio Blakeney,CLE,15,26.6,15.1,5.9,13.1,.452,1.1,5.0,.213,1.3,1.6,.792,0.8,3.5,4.3,2.1,0.9,0.3,2.6,1.5,2021
41,Jarrod Uthoff,ERI,14,30.1,14.9,5.6,11.2,.503,2.1,5.4,.382,1.0,1.3,.778,1.5,7.3,8.8,3.0,0.9,0.9,1.3,1.6,2021
42,Tyrell Terry,MHU,13,29.4,14.7,4.9,11.6,.424,1.5,4.5,.339,1.6,2.0,.808,0.8,4.2,5.1,3.2,1.1,0.0,2.3,1.5,2021
43,Isaiah Briscoe,IWA,12,30.5,14.5,5.2,13.3,.390,0.9,3.4,.268,2.1,2.5,.833,0.7,4.7,5.3,4.3,1.0,0.1,2.6,3.2,2021
44,Simi Shittu,WES,13,26.7,14.5,6.2,11.1,.556,0.2,0.6,.375,1.2,2.8,.405,3.8,6.3,10.1,1.5,1.0,0.8,1.7,2.5,2021
45,Jalen Lecque,FWN,14,30.3,14.3,5.1,13.1,.388,1.3,4.9,.261,1.6,2.7,.605,0.9,2.6,3.6,3.3,1.1,0.3,2.3,2.6,2021
46,David Stockton,MHU,15,29.5,14.3,5.5,12.5,.439,1.7,5.0,.347,1.1,1.5,.773,0.9,2.7,3.7,5.6,1.0,0.2,2.5,2.6,2021
47,Jordan Ford,ACC,15,27.2,13.9,5.4,11.5,.471,1.9,4.5,.433,0.8,0.9,.923,0.7,1.7,2.4,3.5,0.7,0.0,0.9,1.6,2021
48,Andrew Rowsey,LAK,14,26.3,13.9,4.9,11.6,.420,2.2,6.1,.365,1.1,1.5,.762,0.4,2.9,3.2,3.7,0.9,0.2,2.1,2.0,2021
49,Louis King,WES,15,32.2,13.7,5.0,9.6,.521,1.7,3.8,.456,1.1,1.4,.810,1.0,3.9,4.9,3.0,1.5,0.3,1.8,3.5,2021
50,Naz Long,FWN,13,25.9,13.2,4.6,10.5,.438,1.3,3.9,.333,1.8,2.1,.852,0.5,4.2,4.7,6.1,1.1,0.2,3.1,2.5,2021
51,Grant Riller,GBO,11,25.7,13.1,4.5,9.3,.490,2.2,4.7,.462,1.2,1.4,.867,0.3,1.5,1.7,3.5,1.1,0.2,2.3,0.8,2021
52,Josh Gray,FWN,14,28.9,13.0,5.2,13.6,.382,0.9,2.9,.317,0.9,1.2,.765,0.5,3.5,4.0,5.9,1.6,0.2,2.1,2.3,2021
53,Anthony Mathis,AUS,15,21.8,13.0,4.0,9.6,.417,2.7,7.2,.380,1.5,1.6,.917,0.4,2.9,3.3,1.2,0.2,0.1,1.3,2.7,2021
