#,Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,year
117,Yovel Zoosman,BER,.524,.496,143.3,5.6,13.6,9.7,12.8,11.2,3.0,1.0,19.8,0.7,1.2,112.8,101.3,11.5,232.4,14.4,2022
118,Omar Prewitt,BRO,.535,.478,150.5,2.5,15.2,8.7,24.8,17.4,1.7,0.3,24.5,0.4,1.2,106.6,116.9,-10.3,283.8,14.3,2022
119,Kyan Anderson,MLP,.563,.478,156.9,2.6,5.4,4.0,16.9,14.5,2.3,0.0,22.4,-0.6,1.4,109.0,124.9,-15.9,47.4,14.1,2022
120,Marcel Ponitka,FRA,.517,.510,125.6,3.6,11.8,7.7,31.2,20.0,3.5,0.4,21.5,2.1,1.2,98.9,99.9,-1.0,93.5,14.0,2022
121,Maximilian Ugrai,MLP,.613,.536,171.3,6.7,11.8,9.2,8.3,15.2,1.7,1.4,18.4,-2.7,1.5,116.6,115.7,0.9,145.5,14.0,2022
122,Kay Bruhnke,BAY,.623,.600,157.1,5.0,15.8,10.4,6.8,13.3,1.5,2.8,17.8,-2.3,1.4,115.7,118.1,-2.4,102.0,14.0,2022
123,Corey Walden,BAY,.539,.449,156.2,3.2,11.8,7.5,24.9,18.0,3.5,1.0,19.4,2.7,1.3,110.8,98.6,12.2,83.3,14.0,2022
124,Seth Hinrichs,HAM,.575,.558,138.2,11.5,18.1,14.7,15.7,20.0,1.9,0.5,14.2,0.4,1.3,115.7,107.3,8.4,284.3,14.0,2022
125,Leon Kratzer,TBB,.533,.550,94.7,15.9,27.6,21.6,5.9,20.7,1.4,6.1,14.4,-4.1,1.3,106.1,105.8,0.3,184.5,13.9,2022
126,Johannes Richter,BC,.600,.580,154.1,12.3,16.8,14.5,6.3,11.6,1.1,1.3,13.7,-0.8,1.3,125.0,121.4,3.6,62.9,13.9,2022
127,Cameron Wells,BAY,.532,.475,163.9,1.7,10.8,6.4,32.0,19.4,2.1,0.2,22.1,3.6,1.2,107.0,117.7,-10.7,143.6,13.9,2022
128,Fabian Bleck,CRA,.648,.614,172.2,6.4,14.7,10.7,10.8,12.4,1.9,0.9,12.5,1.4,1.4,129.1,112.4,16.7,230.6,13.8,2022
129,Nikola Rebic,BC,.568,.508,156.1,1.3,10.2,5.9,24.7,15.6,1.8,0.0,18.1,4.3,1.3,116.3,121.4,-5.0,254.1,13.8,2022
130,Karim Jallow,RUL,.608,.581,148.7,6.0,11.9,9.1,8.1,19.4,2.1,0.7,20.7,-5.5,1.4,105.7,108.7,-3.0,135.5,13.8,2022
131,Nelson Weidemann,BVC,.609,.547,176.2,3.6,11.3,7.6,16.1,23.3,3.2,0.4,23.6,-5.2,1.4,102.9,104.2,-1.3,148.9,13.8,2022
132,Shannon Scott,BRO,.625,.566,180.4,3.9,6.1,4.9,27.6,17.8,1.7,0.4,13.1,6.9,1.4,132.1,124.4,7.7,73.3,13.8,2022
133,Maodo Lo,BER,.572,.538,161.4,2.0,8.2,5.2,28.3,20.1,1.5,0.0,23.0,1.7,1.3,111.2,106.3,4.9,229.6,13.7,2022
134,Tomasz Gielo,OLI,.603,.578,155.7,1.6,15.1,8.6,8.0,11.2,1.3,2.2,18.5,-1.2,1.4,114.1,114.8,-0.7,64.9,13.7,2022
135,Ivan Karacic,BVC,.613,.609,118.0,9.7,25.9,17.6,12.4,21.2,1.8,0.0,17.4,-3.3,1.4,106.5,105.7,0.8,26.1,13.6,2022
136,Elias Lasisi,CRA,.587,.550,162.7,1.9,12.2,7.2,9.7,8.4,1.6,0.3,17.1,1.0,1.3,117.3,115.5,1.8,156.8,13.6,2022
137,Sacar Anim,BAY,.543,.488,149.0,2.8,9.8,6.4,11.7,13.3,1.6,1.0,25.7,-2.9,1.3,104.4,120.1,-15.7,208.3,13.5,2022
138,Rasheed Moore,FRA,.531,.498,147.1,6.7,16.4,11.5,8.0,8.6,1.3,1.2,18.0,-0.5,1.2,110.2,108.9,1.3,254.9,13.4,2022
139,Malte Delow,BER,.598,.575,167.8,6.7,11.0,8.9,11.9,13.7,2.4,1.2,14.3,1.0,1.3,122.3,100.6,21.8,161.6,13.4,2022
140,Jeff Roberson,GOE,.583,.545,164.2,8.4,17.0,12.6,4.7,14.5,2.0,1.9,16.4,-3.1,1.3,112.2,110.0,2.2,202.5,13.4,2022
141,Robin Christen,HAM,.642,.622,168.1,3.8,10.4,7.0,6.7,12.9,1.9,0.0,17.0,-2.0,1.4,118.8,110.7,8.1,152.1,13.4,2022
142,Ray McCallum,HAM,.487,.456,156.9,6.2,10.5,8.2,23.5,16.5,2.9,0.7,22.3,0.9,1.0,102.0,103.5,-1.6,40.8,13.2,2022
143,Maurice Stuckey,CRA,.566,.527,154.7,1.4,12.5,7.1,10.2,10.2,1.8,0.6,21.5,-0.3,1.3,109.9,114.6,-4.7,150.6,13.2,2022
144,Sergio Kerusch,BC,.543,.523,133.4,10.6,20.5,15.7,4.2,11.6,1.2,1.1,18.2,-2.7,1.2,108.6,118.7,-10.0,93.6,13.2,2022
145,Jamel Morris,BC,.583,.541,164.9,1.1,6.9,4.1,15.3,17.4,1.1,0.4,26.4,-3.9,1.3,104.3,123.7,-19.4,214.5,13.1,2022
146,Kostja Mushidi,BC,.619,.596,158.9,1.7,7.0,4.5,11.0,13.9,1.6,1.8,19.0,-1.2,1.4,112.5,120.2,-7.7,146.1,13.0,2022
147,Benedikt Turudic,BLB,.587,.595,130.9,13.2,18.8,16.0,13.8,25.8,1.5,2.4,18.3,-4.9,1.4,101.5,109.3,-7.8,181.9,13.0,2022
148,Trevon Bluiett,HAM,.543,.546,119.2,8.1,14.5,11.4,11.7,11.7,1.1,0.0,17.7,0.8,1.1,116.8,110.3,6.5,53.4,12.8,2022
149,Jonas Wohlfarth-Bottermann,LUD,.592,.590,111.9,13.1,22.5,17.5,7.1,26.4,1.5,2.6,17.4,-7.1,1.4,101.2,104.2,-2.9,126.6,12.8,2022
150,Joshua Obiesie,BAY,.573,.500,152.7,4.0,15.8,10.2,15.2,25.3,3.2,2.5,20.3,-4.4,1.4,100.7,101.7,-1.0,42.6,12.7,2022
151,Per Guenther,RUL,.561,.475,161.4,1.4,8.5,5.1,21.2,13.9,0.4,0.3,20.6,2.5,1.3,114.8,114.7,0.2,83.6,12.6,2022
152,Sean Evans,RUL,.475,.541,73.5,13.6,20.5,17.1,11.5,19.0,2.1,2.6,18.0,-2.6,1.2,95.3,106.8,-11.5,72.3,12.5,2022
153,Phillipp Heyden,MLP,.552,.525,117.5,7.9,16.1,12.0,5.0,14.7,1.9,1.0,17.6,-3.6,1.3,105.0,115.2,-10.2,47.8,12.5,2022
154,Patrick Heckmann,BRO,.589,.505,152.9,5.4,14.8,9.9,18.7,24.2,2.1,1.3,17.1,-1.1,1.5,108.7,116.7,-8.0,114.6,12.4,2022
155,Frantz Massenat,BVC,.555,.509,151.4,2.0,8.5,5.4,30.8,21.1,1.8,0.6,19.0,4.0,1.3,109.3,107.5,1.7,264.1,12.4,2022
156,Zan Sisko,BAY,.507,.455,149.0,2.9,10.2,6.6,35.7,21.7,1.9,0.5,14.1,9.5,1.1,118.4,107.5,10.9,183.3,12.3,2022
157,Jon Axel Gudmundsson,CRA,.535,.518,138.0,3.0,14.4,8.6,18.3,14.5,1.6,0.0,21.7,0.3,1.2,103.6,119.8,-16.1,56.5,12.3,2022
158,Ognjen Jaramaz,BAY,.529,.486,150.8,2.9,8.3,5.7,18.4,15.6,2.2,0.6,21.9,0.0,1.2,106.4,106.6,-0.2,148.3,12.3,2022
159,Tim Uhlemann,GIE,.532,.517,143.6,7.1,11.8,9.4,1.9,8.8,1.7,2.1,17.0,-2.5,1.1,108.4,119.2,-10.8,40.9,12.3,2022
160,Jalen Tate,GIE,.553,.471,142.9,6.7,9.9,8.3,18.2,21.8,1.5,0.9,23.8,-4.6,1.4,101.3,116.6,-15.3,42.8,12.2,2022
161,Eddy Edigin,HAM,.676,.667,130.7,14.8,21.9,18.3,5.6,29.5,1.4,1.8,15.3,-7.5,1.6,106.1,106.8,-0.6,77.9,12.2,2022
162,Albert Kuppe,MLP,.577,.517,169.8,5.2,7.9,6.6,5.7,8.6,1.7,0.0,17.4,-1.0,1.3,116.5,118.8,-2.4,15.6,12.0,2022
163,Trent Lockett,BVC,.541,.517,152.1,5.7,13.3,9.7,18.3,17.9,1.2,1.4,19.2,0.1,1.2,105.3,108.0,-2.7,164.9,11.9,2022
164,John Bryant,GIE,.440,.388,124.7,12.9,24.0,18.3,7.9,13.9,1.4,2.6,18.7,-2.5,1.0,97.1,110.0,-12.9,50.4,11.2,2022
165,Aigars Skele,OLI,.550,.517,155.4,3.1,12.3,7.8,20.7,21.6,1.7,0.6,20.8,-1.5,1.2,100.4,119.5,-19.1,87.6,11.2,2022
166,Brandon Tischler,BLB,.599,.558,161.7,8.5,18.1,13.2,4.9,15.6,1.8,1.6,12.2,-2.0,1.5,116.5,108.9,7.6,110.1,11.2,2022
167,Thomas Klepeisz,RUL,.589,.518,161.6,2.4,8.8,5.8,19.7,20.8,1.7,0.1,14.7,2.1,1.4,113.6,111.7,1.9,201.1,11.0,2022
168,Bastian Doreth,BAY,.565,.521,175.0,2.7,10.4,6.6,30.8,26.6,1.4,0.0,16.0,3.9,1.2,108.4,121.1,-12.6,185.9,10.8,2022
169,Philipp Hartwich,GOE,.548,.605,96.2,11.6,23.6,17.4,7.3,29.2,0.7,10.6,15.7,-6.7,1.5,91.8,105.8,-14.0,108.8,10.7,2022
170,Arturs Zagars,BLB,.504,.432,137.1,2.7,6.6,4.5,26.2,18.2,1.8,0.0,22.6,1.0,1.3,102.4,111.6,-9.3,46.5,10.7,2022
171,Bogdan Radosavljevic,CRA,.546,.508,149.7,7.4,14.5,11.1,11.8,19.2,1.1,0.9,20.1,-3.1,1.2,101.7,116.1,-14.3,123.6,10.6,2022
172,Charles Callison,OLI,.486,.451,137.8,0.6,5.8,3.4,23.4,18.9,2.9,0.0,21.2,1.7,1.1,97.8,115.3,-17.5,84.6,10.6,2022
173,Tomas Kyzlink,BRO,.529,.495,142.1,6.3,13.1,9.6,9.8,13.4,0.8,0.2,17.9,-1.2,1.2,108.6,119.8,-11.1,121.8,10.6,2022
174,Eric Washington,BVC,.515,.458,142.1,1.7,10.1,6.1,25.6,24.9,2.5,0.0,25.5,-3.4,1.2,91.9,107.1,-15.2,85.5,10.5,2022
175,Christoph Philipps,RUL,.492,.365,116.6,3.9,14.3,9.3,9.1,16.1,4.1,0.0,15.4,-1.2,1.4,100.4,107.1,-6.7,24.5,10.4,2022
176,Shy Ely,MLP,.529,.496,158.5,3.0,12.4,7.7,9.9,12.8,1.0,0.1,17.2,-0.9,1.1,104.3,117.9,-13.6,176.8,10.3,2022
177,Jason George,BAY,.636,.601,162.8,7.1,12.2,9.7,5.3,17.9,0.7,1.8,12.6,-2.5,1.5,118.4,109.8,8.7,104.3,10.3,2022
178,Marcus Thornton,BAY,.522,.491,146.4,1.2,7.7,4.5,18.4,18.2,1.5,0.3,26.2,-3.4,1.2,95.6,121.3,-25.7,119.0,10.2,2022
179,Sebastian Herrera,EWE,.513,.473,170.4,4.8,10.7,7.6,11.2,13.9,2.9,0.4,13.3,1.1,1.1,109.0,113.4,-4.4,110.4,10.2,2022
180,Yorman Polas,LUD,.477,.436,133.7,9.2,13.9,11.4,9.3,14.3,1.3,0.1,16.9,-1.2,1.1,103.4,109.6,-6.2,149.5,10.1,2022
181,Malte Ziegenhagen,BVC,.541,.518,144.0,1.2,8.4,5.0,8.8,12.0,1.2,0.0,23.3,-2.5,1.2,101.4,109.5,-8.1,51.3,9.8,2022
182,Rich Igbineweka,HAM,.557,.531,137.6,6.6,2.9,4.8,2.5,9.4,2.1,0.0,15.2,-2.0,1.3,112.3,108.5,3.8,16.6,9.7,2022
183,Dejan Kovacevic,CRA,.520,.469,169.4,6.9,13.5,10.2,3.8,11.7,0.6,2.5,16.9,-2.5,1.1,103.7,115.8,-12.1,29.9,9.6,2022
184,Felix Hoffmann,OLI,.520,.506,141.5,5.3,19.8,12.9,9.5,17.4,2.3,0.2,11.9,0.0,1.1,105.7,114.0,-8.3,105.8,9.6,2022
185,Jonas Mattisseck,BER,.559,.535,150.8,2.6,8.1,5.5,7.3,6.0,2.2,0.2,11.7,1.9,1.2,125.0,103.2,21.8,104.8,9.6,2022
186,Radii Caisin,BC,.632,.583,166.5,5.4,11.5,8.5,2.2,18.7,1.1,0.3,15.8,-5.2,1.5,108.4,121.5,-13.0,43.3,9.6,2022
187,Kenneth Ogbe,BRO,.492,.439,131.3,6.7,13.2,9.8,6.1,13.4,1.6,0.3,18.0,-2.8,1.2,101.4,117.1,-15.8,118.1,9.5,2022
188,Ondrej Sehnal,BLB,.492,.462,130.0,1.1,9.6,5.3,39.3,27.4,1.6,0.2,19.3,4.6,1.2,99.0,112.7,-13.7,191.1,9.4,2022
189,Behnam Yakhchalidehkordi,BC,.527,.476,145.1,3.8,9.7,6.9,11.7,15.2,0.9,0.3,18.5,-0.9,1.2,104.1,123.7,-19.6,95.8,9.4,2022
190,Akeem Vargas,GOE,.586,.566,148.3,4.2,13.8,8.9,6.1,11.1,1.2,0.0,11.1,-0.1,1.3,118.0,114.1,4.0,125.1,9.4,2022
191,Sananda Fru,BLB,.685,.738,132.7,10.3,7.6,9.0,1.2,14.2,0.8,1.9,9.4,-2.4,1.6,123.8,110.4,13.4,21.6,9.3,2022
192,Mathis Moenninghoff,GOE,.568,.540,153.4,5.3,13.2,9.2,5.9,11.3,1.1,0.5,11.9,-0.3,1.3,116.0,112.7,3.3,120.4,9.3,2022
193,Luc Van Slooten,BLB,.490,.467,127.9,4.6,14.3,9.4,8.6,17.4,3.2,0.6,19.9,-4.1,1.1,92.8,106.9,-14.1,112.6,9.3,2022
194,Leon Friederici,MLP,.599,.547,157.4,1.8,4.9,3.4,10.4,16.3,0.9,0.0,15.2,-1.0,1.4,110.8,124.1,-13.3,38.9,9.0,2022
195,Brancou Badio,FRA,.498,.453,154.6,2.0,9.9,5.8,21.7,22.8,2.2,0.4,25.7,-4.8,1.1,88.3,110.4,-22.0,91.5,8.9,2022
196,Karsten Tadda,TBB,.595,.553,161.1,3.7,6.7,5.1,10.5,17.0,1.7,0.1,9.8,1.2,1.3,123.5,113.6,9.9,190.3,8.9,2022
197,Paul Zipser,BAY,.515,.480,146.7,7.1,14.0,10.6,5.8,12.8,0.5,1.1,13.6,-1.3,1.1,110.0,116.2,-6.2,19.9,8.9,2022
198,Quantez Robertson,FRA,.460,.418,142.1,2.6,15.9,9.2,22.0,20.6,2.6,0.4,19.6,-0.4,1.0,90.3,106.7,-16.4,166.9,8.9,2022
199,Jan Wimberg,BVC,.537,.510,146.4,5.3,17.7,11.8,7.9,19.6,1.0,2.0,14.5,-2.7,1.2,98.2,106.5,-8.3,130.8,8.8,2022
200,Max DiLeo,HAM,.490,.477,127.8,5.2,8.0,6.6,11.7,12.0,2.3,0.8,12.2,2.1,1.0,110.6,110.0,0.6,105.0,8.8,2022
201,Kyan Anderson,GIE,.480,.437,136.1,0.8,3.4,2.1,23.6,14.4,0.7,0.7,19.5,3.1,1.1,102.4,118.0,-15.7,45.3,8.7,2022
202,Lukas Wank,FRA,.531,.503,149.1,5.7,15.3,10.4,12.8,23.5,1.6,1.6,18.5,-4.5,1.2,92.6,108.3,-15.7,110.6,8.7,2022
203,Nicholas Tischler,BLB,.530,.496,144.9,4.5,13.9,9.2,4.3,12.7,1.5,1.5,13.9,-2.1,1.2,104.3,110.9,-6.6,89.0,8.6,2022
204,Julian Albus,OLI,.563,.531,164.7,4.0,8.1,6.1,14.3,18.0,0.8,1.0,11.8,2.1,1.2,113.6,123.4,-9.8,56.8,8.3,2022
205,Zach Brown,HAM,.514,.490,139.4,3.8,8.9,6.3,6.7,12.6,1.5,1.2,15.0,-1.4,1.1,103.2,111.3,-8.1,57.3,8.2,2022
206,Bennet Hundt,EWE,.497,.463,143.6,2.1,7.9,4.9,24.0,23.7,1.7,0.0,19.6,0.7,1.1,96.3,117.1,-20.8,85.5,8.2,2022
207,Martins Laksa,GIE,.557,.528,161.8,3.7,9.7,6.7,2.4,12.2,1.3,0.2,13.1,-2.4,1.2,108.0,118.9,-10.9,65.3,8.1,2022
208,Tekele Cotton,LUD,.419,.387,125.8,5.7,6.3,6.0,7.4,13.9,3.1,1.2,19.9,-2.7,0.9,89.3,109.6,-20.3,33.3,8.0,2022
209,Dennis Nawrocki,GIE,.617,.593,157.4,4.0,9.6,6.8,1.7,14.4,1.0,0.0,12.6,-3.2,1.4,113.6,119.0,-5.3,30.9,7.8,2022
210,Moritz Krimmer,RUL,.461,.375,112.5,8.4,9.5,9.0,8.2,12.0,0.8,0.8,11.2,0.9,1.1,108.9,113.6,-4.7,21.8,7.7,2022
211,Len Schoormann,FRA,.504,.461,143.8,3.0,8.1,5.5,7.2,17.9,1.7,0.8,19.7,-4.9,1.1,91.1,110.4,-19.2,82.6,7.7,2022
212,Tim Hasbargen,TBB,.548,.548,73.7,4.5,6.8,5.6,7.0,13.9,1.5,0.0,11.5,-0.2,1.1,114.6,113.4,1.2,18.0,7.7,2022
213,Kevin Wohlrath,BAY,.496,.462,155.0,4.5,10.4,7.5,2.7,11.6,1.4,0.7,14.8,-2.5,1.1,98.4,122.0,-23.7,56.3,7.5,2022
214,Kilian Binapfl,GIE,.435,.433,97.0,7.6,17.1,12.3,2.0,13.7,1.3,2.0,16.4,-4.0,1.0,87.4,113.3,-25.9,39.0,7.4,2022
215,Marvin Omuvwie,BRO,.449,.478,89.1,5.0,15.8,10.2,5.0,7.2,1.8,1.8,10.5,0.5,1.0,101.2,117.6,-16.5,18.8,7.1,2022
216,Julius Boehmer,OLI,.502,.482,176.2,4.2,6.1,5.2,15.0,27.6,3.3,1.2,19.2,-5.0,1.0,85.1,112.6,-27.6,11.5,7.0,2022
217,Jacob Patrick,LUD,.382,.346,131.6,3.2,9.0,5.9,5.8,6.4,2.8,0.7,22.4,-0.7,0.8,88.4,107.5,-19.0,31.8,6.8,2022
218,Alex King,OLI,.480,.413,138.7,1.6,10.4,6.2,8.2,10.4,1.1,0.0,12.7,0.9,1.1,104.9,123.2,-18.3,31.6,6.5,2022
219,Marvin Ogunsipe,BAY,.309,.214,101.4,18.7,24.5,21.6,13.9,33.1,2.2,0.0,15.1,-4.4,0.7,82.3,101.7,-19.5,16.4,6.4,2022
220,Anthony Watkins,MLP,.428,.429,80.4,5.8,17.4,11.7,24.9,22.2,0.0,0.0,29.8,-4.5,1.3,80.9,124.4,-43.5,3.0,6.3,2022
221,Bjarne Kraushaar,GIE,.418,.376,128.9,4.4,9.4,6.8,29.3,25.2,1.3,0.0,18.5,2.3,0.9,89.8,117.9,-28.0,56.9,6.2,2022
222,T.J. Williams,GIE,.377,.368,99.7,4.4,6.7,5.6,17.7,11.2,1.6,0.0,24.7,0.4,0.8,85.6,115.3,-29.6,30.8,6.2,2022
223,Lukas Herzog,LUD,.436,.400,121.7,4.3,9.9,6.9,7.8,11.4,1.5,0.0,11.0,0.9,1.0,101.1,110.2,-9.2,40.3,5.9,2022
224,Oleksandr Lypovyy,TBB,.401,.404,90.3,7.6,16.2,11.9,12.7,21.4,1.4,0.4,14.8,-1.2,0.9,91.8,115.1,-23.3,32.4,5.8,2022
225,Dominic Lockhart,BRO,.540,.523,133.0,4.0,9.7,6.7,8.4,23.2,1.6,0.4,9.2,-0.9,1.2,101.5,117.9,-16.4,71.4,5.7,2022
226,Niklas Wurzner,MLP,.471,.419,134.9,3.5,10.2,6.8,16.1,28.2,1.8,0.5,13.8,-1.5,1.1,88.0,116.1,-28.2,71.5,5.6,2022
227,Fedor Zugic,RUL,.519,.477,140.3,1.8,10.4,6.3,5.8,21.5,0.9,0.4,20.6,-7.0,1.2,88.4,113.7,-25.3,34.9,5.5,2022
228,Philip Jalalpoor,BAY,.521,.487,134.6,1.7,9.0,5.4,16.8,25.8,0.5,0.7,18.9,-3.4,1.2,90.1,125.1,-34.9,27.5,5.3,2022
229,Haris Hujic,GOE,.371,.335,132.2,0.5,8.1,4.2,16.5,11.7,2.4,0.0,21.1,1.7,0.8,84.0,114.8,-30.8,19.8,4.9,2022
230,Moritz Sanders,BAY,.485,.406,119.6,6.0,13.8,10.0,7.7,22.5,0.5,1.9,22.8,-7.7,1.3,86.7,122.7,-36.0,4.1,4.5,2022
231,Marios Giotis,GOE,.379,.409,69.7,3.6,11.5,7.4,10.3,7.8,0.0,0.0,17.8,1.0,0.8,84.6,120.8,-36.1,2.8,4.1,2022
232,Rene Kindzeka,CRA,.422,.344,144.8,3.3,8.4,5.9,2.6,16.5,2.3,0.0,17.4,-4.8,0.9,80.8,113.9,-33.0,1.0,3.1,2022
233,Johannes Patrick,LUD,.464,.447,129.4,0.5,4.9,2.5,7.4,18.6,1.8,0.0,14.5,-2.5,1.0,87.8,113.2,-25.4,1.8,3.0,2022
234,Donovan Donaldson,FRA,.377,.368,97.5,2.4,4.4,3.4,22.2,24.7,1.3,0.0,18.4,-1.3,0.8,76.6,114.4,-37.8,12.1,2.5,2022
235,Maximilian Begue,GIE,.311,.284,85.8,4.5,18.1,11.1,10.3,34.8,2.3,0.7,13.4,-5.5,0.7,59.8,112.6,-52.7,23.5,1.6,2022
236,Felix Hecker,FRA,.502,.483,164.0,3.6,5.6,4.6,5.1,23.1,0.0,0.0,13.0,-4.5,1.0,85.4,117.0,-31.5,-1.0,1.5,2022
237,Julius Bohmer,OLI,.457,.446,122.6,0.0,6.7,3.5,19.7,34.3,1.5,0.0,19.5,-5.3,1.0,75.5,124.5,-49.0,1.8,1.1,2022
1,T.J. Shorts II,TBB,.598,.540,160.7,2.9,11.4,7.3,46.1,12.9,2.5,0.0,28.9,9.5,1.4,131.3,103.6,27.6,611.6,26.4,2023
2,Patrick Miller,BRO,.610,.542,171.2,7.3,8.5,7.9,42.4,15.5,2.5,1.0,31.1,5.2,1.5,125.3,118.8,6.5,330.9,25.7,2023
3,Augustine Rubit,BAY,.667,.581,178.8,10.0,21.1,15.5,15.5,8.4,1.2,0.7,22.7,1.6,1.8,141.1,108.2,32.9,158.9,25.6,2023
4,Kevin Yebo,BVC,.747,.725,188.4,13.1,22.6,17.9,8.8,14.1,1.3,0.8,23.8,-4.3,2.1,133.7,111.2,22.5,345.3,24.8,2023
5,Johannes Thiemann,BER,.719,.639,173.6,10.1,20.5,15.8,22.5,20.4,1.8,0.8,23.0,-1.1,1.9,130.7,104.2,26.6,286.0,23.7,2023
6,Eric Washington,MLP,.584,.527,164.3,5.0,11.5,8.3,46.3,17.8,3.1,0.0,31.0,4.3,1.3,118.3,116.8,1.5,449.9,23.4,2023
7,Bruno Caboclo,RUL,.651,.609,166.9,11.8,18.5,15.1,7.1,14.6,1.9,8.7,24.0,-5.0,1.5,121.2,106.3,14.9,350.6,23.0,2023
8,Bryan Griffin,MLP,.716,.696,141.5,10.5,25.6,18.0,8.1,15.2,0.7,5.2,21.3,-4.0,1.7,129.2,114.9,14.2,165.4,22.4,2023
9,Otis Livingston II,BAY,.594,.552,171.1,3.6,10.0,6.7,36.4,12.4,2.9,0.0,26.7,5.8,1.3,124.3,125.9,-1.5,201.9,22.0,2023
10,Jeremy Morgan,TBB,.658,.591,170.1,6.7,14.5,10.7,13.6,13.9,2.5,1.2,23.6,-1.8,1.6,131.5,106.1,25.3,159.6,21.8,2023
11,Jaleen Smith,BER,.655,.615,183.4,4.0,9.5,7.0,25.2,13.6,2.5,0.8,24.9,2.1,1.5,128.2,107.6,20.6,300.0,21.7,2023
12,Cassius Winston,BAY,.645,.582,177.6,2.9,10.2,6.6,33.6,19.8,1.4,0.4,33.4,-3.4,1.5,116.4,112.4,3.9,227.0,21.7,2023
13,Stanley Whittaker,OLI,.579,.540,170.0,2.7,11.1,6.9,31.6,13.2,2.5,0.9,27.4,3.5,1.3,118.6,116.0,2.5,399.4,21.3,2023
14,Zylan Cheatham,BAY,.663,.660,152.9,10.2,24.8,17.8,13.6,18.2,2.5,1.1,21.3,-3.3,1.7,119.4,102.3,17.1,150.6,21.2,2023
15,Kendale McCullum,HAM,.614,.544,170.6,2.4,10.1,6.3,38.2,20.7,4.1,0.4,28.3,0.9,1.5,113.6,107.7,5.9,210.9,20.9,2023
16,Dewayne Russell,EWE,.546,.500,159.8,2.2,9.4,5.7,47.2,14.6,2.2,0.0,32.5,5.5,1.2,115.4,112.9,2.6,451.4,20.8,2023
17,James Batemon III,CRA,.700,.657,188.2,1.5,7.0,4.3,25.8,16.7,1.8,0.3,26.4,-1.0,1.6,123.6,119.8,3.8,150.6,20.7,2023
18,Leon Kratzer,TBB,.666,.694,156.3,21.7,20.8,21.2,5.8,17.6,1.1,4.5,18.1,-4.8,1.5,123.8,101.0,22.8,345.3,20.5,2023
19,Jilson Bango,BLB,.695,.674,136.5,17.9,21.3,19.6,4.0,16.5,1.2,3.8,16.8,-4.6,1.7,128.8,113.4,15.4,223.0,20.5,2023
20,Christ Koumadje,BER,.666,.655,128.6,17.4,23.0,20.5,4.3,15.8,0.6,6.2,20.4,-5.4,1.6,122.2,104.6,17.7,161.6,20.5,2023
21,Shonn Miller,LUD,.653,.617,168.0,11.7,21.6,16.3,8.4,8.7,1.7,2.9,16.9,-0.1,1.5,134.5,108.2,26.2,297.3,20.3,2023
22,Yanni Wetzell,BER,.638,.599,137.4,10.1,14.0,12.2,13.4,14.5,2.0,3.7,21.9,-1.9,1.5,121.9,104.8,17.2,223.1,20.1,2023
23,Dustin Sleva,BLB,.640,.617,172.8,13.1,14.4,13.7,9.7,11.8,1.9,2.2,19.1,-1.2,1.5,130.0,112.9,17.2,217.3,20.1,2023
24,Kris Clyburn,BC,.615,.575,168.3,4.8,16.0,10.4,12.5,12.6,3.3,0.4,23.6,-1.6,1.4,118.2,114.8,3.3,350.8,19.8,2023
25,Yovel Zoosman,BER,.658,.627,173.0,9.4,12.8,11.3,13.8,14.2,3.8,1.9,17.8,0.4,1.5,128.9,100.9,28.0,229.3,19.7,2023
26,Nico Carvacho,OLI,.648,.664,118.0,20.2,24.1,22.1,7.5,17.4,2.1,2.9,15.3,-2.7,1.6,126.4,109.9,16.5,214.5,19.7,2023
27,Otis Livingston II,CRA,.570,.531,166.1,3.6,8.4,6.0,31.5,11.9,2.1,0.3,26.7,5.1,1.3,118.2,119.9,-1.6,144.6,19.4,2023
28,Wes Clark,BVC,.591,.567,168.1,1.8,13.9,7.8,32.0,10.4,2.4,0.4,24.3,5.2,1.3,120.2,111.8,8.4,221.6,19.3,2023
29,John Bryant,BC,.672,.649,168.6,9.7,20.8,15.2,13.6,15.1,0.7,3.7,19.2,-0.9,1.6,126.4,116.7,9.7,209.6,19.2,2023
30,Geno Crandall,GOE,.593,.509,158.3,5.2,13.2,9.2,33.3,19.2,3.0,1.4,25.4,2.2,1.5,115.8,112.6,3.2,297.4,19.1,2023
31,Yago Dos Santos,RUL,.601,.545,162.5,3.7,12.7,8.2,37.2,17.8,1.4,0.2,26.4,3.9,1.4,119.1,113.6,5.6,492.1,19.1,2023
32,Brandon Childress,BAY,.585,.497,164.9,2.0,14.0,7.9,32.6,16.6,2.2,0.3,30.5,0.5,1.4,114.3,121.3,-7.1,293.1,19.1,2023
33,Jonas Wohlfarth-Bottermann,HAM,.598,.613,109.8,17.9,21.7,19.8,6.6,13.4,1.8,3.5,20.2,-3.5,1.6,116.6,109.4,7.2,186.4,19.1,2023
34,Asbjorn Midtgaard,CRA,.657,.629,132.8,11.9,20.9,16.5,4.0,13.6,0.5,4.7,20.7,-4.5,1.6,122.4,117.2,5.2,184.6,19.1,2023
